Family	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Unassigned	2.533150434385	2.46392213894172	3.1386292834891	2.34142978362325	1.71369402019156	2.59488132997922	3.35698434032445	1.99548422530054	1.81706460674157	2.04433497536946	2.24134784988748	2.43562978427279	1.49124702831208	1.5631601182932	2.82166417207162	2.09112920977328	1.49205231660754	2.37282581983999
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae	0.164609053497942	0.234925606891151	0.116822429906542	0.161752227407722	0.085425834843386	0.205074920704364	0.24380333197887	0.189174345517788	0.196044007490637	0.129310344827586	0.173347120004866	0.218257733915354	0.118867516749514	0.100337980566117	0.180165197627363	0.121065375302663	0.140810744942999	0.147448324823199
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae	0.0152415790275873	0.0139836670768542	0.00259605399792316	0.00530335171828596	0.00258866166192079	0.0246089904845237	0.0156284187165943	0.0122047964850186	0.0117041198501873	0.0153940886699507	0.0182470652636701	0.0189789333839438	0.0162092068294791	0.00264047317279256	0.0055435445423804	0.00275148580233326	0.0162473936472691	0.00546104906752587
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae	0.49077884468831	0.559346683074169	0.316718587746625	0.289032668646585	0.186383639658297	0.284370556710051	1.00021879786203	0.613291023372185	0.503277153558052	0.495689655172414	0.495711939663038	0.680078446257987	0.432245515452777	0.382868610054922	0.573756860136371	0.528285274047986	0.308700479298113	0.510608087813669
Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Unassigned	0.182898948331047	0.167804004922251	0.173935617860852	0.148493848112007	0.0440072482526534	0.232418243464946	0.250054699465508	0.112894367486422	0.175561797752809	0.166256157635468	0.145976522109361	0.202441956095401	0.102658309920035	0.0686523024926067	0.160762791729032	0.250385208012327	0.0866527661187684	0.144717800289436
Bacteria|Proteobacteria|Alphaproteobacteria|Sneathiellales|Sneathiellaceae	0.0670629477213839	0.0587314017227878	0.0649013499480789	0.0450784896054306	0.0465959099145742	0.0355463195887564	0.0687650423530147	0.0427167876975651	0.0614466292134832	0.0431034482758621	0.0517000182470653	0.0759157335357753	0.0999567754484547	0.0660118293198141	0.102555574034037	0.13482280431433	0.0297868883533267	0.0464189170739699
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae	0.201188843164152	0.167804004922251	0.285565939771547	0.201527365294866	0.310639399430494	0.248824237121295	0.171912605882537	0.137303960456459	0.096558988764045	0.123152709359606	0.222005960707986	0.129689378123616	0.0864491030905554	0.147866497676384	0.171849880813792	0.173343605546995	0.200384521649652	0.182945143762117
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae	1.59426916628563	1.52421971137711	2.88940809968847	2.50318201103097	2.6404348951592	2.24215246636771	1.27215328353077	1.20217245377433	1.0562968164794	1.29310344827586	1.49017699653306	1.60371987094325	0.972552409768749	1.34400084495142	1.08376295803537	1.75269645608629	1.56245768907904	1.25877181006471
Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Unassigned	0.0243865264441396	0.0167804004922251	0.0363447559709242	0.0159100551548579	0.0155319699715247	0.103904626490211	0.021879786203232	0.0244095929700372	0.0175561797752809	0.0123152709359606	0.0273705978955051	0.0253052445119251	0.0162092068294791	0.0316856780735108	0.0166306336271412	0.0192604006163328	0.00812369682363454	0.0218441962701035
Bacteria|Proteobacteria|Alphaproteobacteria|Unassigned|Unassigned	0.188995579942082	0.0978856695379796	0.106438213914849	0.116673737802291	0.16308568470101	0.112107623318386	0.225049229518957	0.155611155183987	0.1375234082397	0.181650246305419	0.130770634389636	0.19611564496742	0.0972552409768749	0.105618926911703	0.105327346305228	0.123816861104997	0.121855452354518	0.172023045627065
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae	0.0243865264441396	0	0.0207684319833853	0.00265167585914298	0.0207092932953663	0	0.0250054699465508	0.125099163971441	0.00585205992509363	0.274014778325123	0.0152058877197251	0.14866831150756	0.00810460341473957	0.00528094634558513	0.0055435445423804	0.0247633722209993	0	0.0191136717363405
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae	0.0701112635269014	0.092292202707238	0.124610591900312	0.190920661858294	0.100957804814911	0.205074920704364	0.118775982246116	0.103740770122658	0.0614466292134832	0.101600985221675	0.103400036494131	0.120199911431644	0.0783444996758159	0.155787917194761	0.0942402572204668	0.063284173453665	0.146226542825422	0.0819157360128881
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiales_incertae_sedis	1.5028196921201	1.21098556885558	1.87435098650052	1.59896054306322	2.84493916645094	1.83473695723504	1.65973806770231	1.31506682126076	1.47179307116105	1.57327586206897	1.59661821057113	1.32536218131208	1.35076723578993	1.74271229404309	2.0067631243417	1.77470834250495	1.5759971837851	1.41714223302296
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae	12.2115531169029	8.14968117239065	11.8042575285566	11.8476877386508	15.4776080766244	12.1869189543913	6.27637295658425	5.96204308293159	9.2872191011236	9.24261083743842	9.25734444376863	6.87670019611565	8.83131618759455	9.50306294888044	8.10466212096014	9.24224081003742	10.1979474126026	8.97250361794501
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae	6.97454656302393	4.28739232576351	4.51713395638629	7.5890963088672	8.0947450168263	9.30219840314995	4.35720313818648	3.23732226765119	5.32537453183521	4.90147783251231	4.21811325345174	4.95666476877333	6.22973849146315	7.49102239121251	4.60668551471811	4.55370900286155	5.42121368030545	4.93678835704339
Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Unassigned	4.35299497027892	3.10996755789238	3.94080996884735	3.81841323716589	6.22831995858141	4.40500929672974	2.03169443315725	1.87648745957161	2.36423220973783	2.52770935960591	2.53025971656225	2.35971405073702	2.69883293710828	3.2319391634981	2.79117467708853	3.05690072639225	2.76476481897696	2.94623597193021
Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales|Methylophilaceae	0.210333790580704	0.310437409106164	0.137590861889927	0.137887144675435	0.403831219259643	0.445696160997484	0.146907135935986	0.360041496308049	0.181413857677903	0.20628078817734	0.231129493339821	0.14866831150756	0.264750378214826	0.332699619771863	0.468429513831144	0.266894122826326	0.238295106826613	0.218441962701035
Bacteria|Proteobacteria|Betaproteobacteria|Unassigned|Unassigned	1.10958695320835	0.827833090949771	1.00467289719626	0.835277895630038	0.711881957028216	1.18123154325714	1.0439783702685	0.775004576798682	1.0124063670412	1.30849753694581	0.872817955112219	0.9457835136332	0.788848065701318	0.826468103084073	1.0172404235268	0.880475456746643	0.744672208833166	0.947492013215739
Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bacteriovoracaceae	0.0823045267489712	0.0894954692918671	0.173935617860851	0.172358930844294	0.512555009060316	0.131247949250793	0.0968961960428844	0.137303960456459	0.12874531835206	0.21551724137931	0.145976522109361	0.113873600303663	0.218824292197968	0.462082805238699	0.121957979932369	0.074290116662998	0.200384521649652	0.103759932282992
Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bdellovibrionaceae	0.0731595793324188	0.0811052690457545	0.0649013499480789	0.111370386084005	0.160497023039089	0.0902329651099202	0.0906448285562467	0.0671263806676024	0.114115168539326	0.0985221674876847	0.0729882610546804	0.0442841778958689	0.0594337583747569	0.124102239121251	0.0942402572204668	0.0907990314769976	0.0595737767066533	0.0628020642765475
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Geobacteraceae	0.0304831580551745	0.0223738673229668	0.0207684319833853	0.0371234620280017	0.0129433083096039	0.0246089904845237	0.0531366236364205	0.0183071947275279	0.0292602996254682	0.0246305418719212	0.0334529529833952	0.0284684000759157	0.0324184136589583	0.0343261512463033	0.0526636731526138	0.0165089148139996	0.0135394947060576	0.0546104906752587
Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Unassigned	0.0548696844993141	0.0307640675690793	0.0311526479750779	0.0530335171828596	0.0155319699715247	0.0164059936563491	0.115650298502797	0.0915359736376396	0.0526685393258427	0.0646551724137931	0.103400036494131	0.0948946669197191	0.0513291549600173	0.042247570764681	0.0748378513221354	0.0550297160466652	0.0324947872945382	0.0901073096141769
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Cystobacteraceae	0.060966316110349	0.0419510012305627	0.0207684319833853	0.00795502757742893	0.0155319699715247	0.0136716613802909	0.0500109398931016	0.0213583938487826	0.0292602996254682	0.0954433497536946	0.0152058877197251	0.0253052445119251	0.00810460341473957	0.00792141951837769	0.0166306336271412	0.0275148580233326	0.0108315957648461	0.0191136717363405
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Haliangiaceae	0.0274348422496571	0.0167804004922251	0.00778816199376947	0.0106067034365719	0.00517732332384157	0.0136716613802909	0.0875191448129278	0.0579727833038384	0.0672986891385768	0.0492610837438424	0.0729882610546804	0.0411210223318783	0.0351199481305381	0.0343261512463033	0.027717722711902	0.0247633722209993	0.0270789894121151	0.0382273434726811
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Labilitrichaceae	0.0274348422496571	0.0699183353842712	0.0545171339563863	0.0636402206194315	0.0258866166192079	0.0355463195887564	0.0593879911230582	0.0274607920912919	0.0585205992509363	0.0584975369458128	0.0425764856152302	0.0600999557158221	0.0297168791873784	0.0580904098014364	0.0748378513221354	0.0412722870349989	0.0460342820005957	0.0682631133440734
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Myxococcaceae	0.0426764212772443	0.0783085356303837	0.0129802699896158	0.00795502757742893	0.0232979549572871	0.0382806518648146	0.0281311536898697	0.0366143894550558	0.0526685393258427	0.00923645320197044	0.0304117754394502	0.0506104890238502	0.0162092068294791	0.0158428390367554	0.0110870890847608	0.00550297160466652	0.0135394947060576	0.0136526226688147
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Nannocystaceae	0.033531473860692	0.0139836670768542	0.0129802699896158	0.00530335171828596	0.00776598498576236	0.0164059936563491	0.0375082049198262	0.0366143894550558	0.0146301498127341	0.0277093596059113	0.0152058877197251	0.0284684000759157	0.0135076723578993	0.0264047317279256	0.0332612672542824	0.00825445740699978	0.0352026862357497	0.0300357698713923
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Polyangiaceae	0.237768632830361	0.117462803445576	0.0856697819314642	0.289032668646585	0.16308568470101	0.232418243464946	0.375082049198262	0.149508756941478	0.242860486891386	0.230911330049261	0.285870689130831	0.351110267602961	0.156688999351632	0.224440219687368	0.218970009424026	0.220118864186661	0.197676622708441	0.174753570160828
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Sandaracinaceae	0.192043895747599	0.156617071260767	0.241433021806854	0.265167585914298	0.269220812839762	0.139450946078967	0.134404400962711	0.118996765728931	0.140449438202247	0.144704433497537	0.173347120004866	0.142342000379579	0.18640587853901	0.192754541613857	0.199567603525694	0.203609949372661	0.17872133011996	0.25120825710619
Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Unassigned	0.557841792409694	0.46146101353619	0.565939771547248	0.673525668222316	0.548796272327207	0.585147107076452	0.618885381177132	0.326478305974248	0.617392322097378	0.563423645320197	0.702512012651299	0.477636490162586	0.559217635617031	0.604668356569497	0.612561671933034	0.572309046885318	0.685098432126513	0.537913333151298
Bacteria|Proteobacteria|Deltaproteobacteria|Unassigned|Unassigned	1.36564548087182	1.49065891039266	0.812564901349948	0.829974543911752	0.727413926999741	2.19840314995078	1.38780358203357	0.973332519680234	1.14407771535581	1.24384236453202	1.09786509336415	1.57841462643133	1.03468770261509	1.19085340092945	1.2445257497644	1.24367158265463	0.953180427306453	1.25604128553095
Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae	0	0	0.00259605399792316	0.00530335171828596	0	0	0.687650423530147	0	0	0	0	0	0	0	0	0	0	0
Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae	6.68190824569425	2.72681507998658	4.15109034267913	4.87643190496394	8.05850375355941	4.1917313791972	4.38533429187635	5.571489595411	5.49215823970037	7.62931034482759	5.78127851103947	5.57031694818751	6.5188026799222	8.97760878749472	5.0335384444814	5.31862205591019	7.49546426927347	5.45012696939082
Bacteria|Proteobacteria|Gammaproteobacteria|Unassigned|Unassigned	0.841335162322817	0.769101689226983	0.680166147455867	0.620492151039457	0.587626197256019	0.607021765284917	1.20026255743444	0.854335753951303	0.839770599250936	0.689655172413793	0.842406179672769	1.17353071424053	0.672682083423384	0.649556400506971	0.97566383945895	0.792427911071979	0.609277261772591	1.07855719083636
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Sinobacteraceae	2.38987959152568	2.04720886005146	1.83281412253375	1.90125159100552	0.931918198291483	1.81286229902658	3.47263463882724	2.24873375236468	2.44616104868914	2.32758620689655	2.88911866674776	2.95122414120326	1.9451048195375	2.65367553865653	2.94362215200399	2.88630860664759	2.13382436567467	2.92985282472763
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Unassigned	0.106691053193111	0.111869336614834	0.103842159916926	0.0609885447602885	0.0569505565622573	0.0601553100732801	0.150032819679305	0.0976383718801489	0.0760767790262172	0.110837438423645	0.124688279301746	0.145505155943569	0.0648368273179166	0.0844951415293621	0.110870890847608	0.101804974686331	0.0704053724714994	0.13925675122191
Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae	1.99969516841945	1.38997650743931	2.04309449636552	2.33877810776411	2.45146259383899	2.65777097232856	1.50032819679305	1.62018673338622	1.87558520599251	1.70258620689655	2.78571863025363	2.24584045043335	1.4480224767668	1.87473595268272	2.02062198569766	2.34701738939027	2.16631915296921	2.45201103131912
Bacteria|Proteobacteria|Unassigned|Unassigned|Unassigned	4.19448254839201	4.12238505425663	3.41381100726895	3.28277471361901	3.31089826559669	4.60461555288199	4.97296283562029	3.4783669982303	3.13963014981273	4.53817733990148	4.23940149625935	4.2892389447713	4.01988329371083	4.23003802281369	5.46039137424469	4.18776139115122	4.01310623087546	4.74019059061246
Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Leptospiraceae	0.0426764212772443	0.0167804004922251	0.0856697819314642	0.0450784896054306	0.108723789800673	0.0410149841408728	0.0781420935829713	0.0579727833038384	0.0848548689138577	0.141625615763547	0.0942765038622955	0.069589422407794	0.0783444996758159	0.126742712294043	0.130273296745939	0.11005943209333	0.0568658777654418	0.120143079485569
Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae	0.0182898948331047	0.0111869336614834	0.0181723779854621	0.0106067034365719	0.00517732332384157	0	0.0187541024599131	0.0335631903338012	0.032186329588015	0.0246305418719212	0.0212882428076151	0.0316315556399064	0.00810460341473957	0.0501689902830587	0.0443483563390432	0.0247633722209993	0.00270789894121151	0.0273052453376294
Bacteria|Unassigned|Unassigned|Unassigned|Unassigned	1.71620179850633	1.53540664503859	0.758047767393562	1.45046669495121	0.911208904996117	1.18123154325714	1.49407682930641	1.84292426923781	1.5127574906367	1.60714285714286	1.30466516635241	1.34750427026001	1.74248973416901	1.05618926911703	1.42746271966295	1.24642306845697	1.41623114625362	1.17958659858559
Bacteria|Verrucomicrobia|Opitutae|Opitutales|Opitutaceae	0.00914494741655236	0.00839020024611254	0.0285565939771547	0.0106067034365719	0.0181206316334455	0.0218746582084655	0.0718907260963336	0.0518703850613291	0.0614466292134832	0.0523399014778325	0.127729456845691	0.192952489403429	0.0864491030905554	0.0554499366286439	0.14413215810189	0.0715386308606648	0.0460342820005957	0.0491494416077328
Bacteria|Verrucomicrobia|Spartobacteria|Unassigned|Unassigned	0.0121932632220698	0.0195771339075959	0.0129802699896158	0.00265167585914298	0.0103546466476831	0.0109373291042327	0.106273247272841	0.0335631903338012	0.0585205992509363	0.021551724137931	0.0334529529833952	0.123363066995635	0.0324184136589583	0.0343261512463033	0.0471201286102334	0.0412722870349989	0.0135394947060576	0.0245747208038664
Bacteria|Verrucomicrobia|Subdivision3|Unassigned|Unassigned	0.0426764212772443	0.0447477346459335	0.0207684319833853	0.0132583792957149	0.00258866166192079	0.0109373291042327	0.0468852561497828	0.0305119912125465	0.0263342696629214	0.0246305418719212	0.0304117754394502	0.0253052445119251	0.0270153447157986	0.018483312209548	0.0388048117966628	0.011005943209333	0.0108315957648461	0.0354968189389182
Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Verrucomicrobiaceae	0.00304831580551745	0.00559346683074169	0.0285565939771547	0	0.00776598498576236	0.00546866455211637	0.0281311536898697	0.0335631903338012	0.032186329588015	0.0153940886699507	0.0425764856152302	0.0600999557158221	0.0324184136589583	0.042247570764681	0.013858861355951	0.0330178296279991	0.0216631915296921	0.00819157360128881
