ID	i	index	Group
KO5	26400	1928.64516129032	KO
KO6	26400	2163.94827586207	KO
OE1	26400	2478.13623595506	OE
OE2	26400	2401.22180451128	OE
OE3	26400	2379.64035087719	OE
OE4	26400	2468.4375	OE
OE5	26400	2438.43406593407	OE
OE6	26400	2551.74132947977	OE
WT1	26400	2376.55612244898	WT
WT2	26400	2257.62869822485	WT
WT3	26400	2468.34564643799	WT
WT4	26400	2329.87162162162	WT
WT5	26400	2267.97085889571	WT
WT6	26400	2373.73626373626	WT
KO1	26600	2409.55057803468	KO
KO2	26600	2356.64831804281	KO
KO3	26600	2155.42007434944	KO
KO4	26600	2210.9593220339	KO
KO5	26600	1991.66390728477	KO
KO6	26600	2289.93456375839	KO
OE1	26600	2501.47138554217	OE
OE2	26600	2461.33888888889	OE
OE3	26600	2435.18205804749	OE
OE4	26600	2488.50417827298	OE
OE5	26600	2432.71270718232	OE
OE6	26600	2478.05540540541	OE
WT1	26600	2375.40540540541	WT
WT2	26600	2181.55475504323	WT
WT3	26600	2420.72277227723	WT
WT4	26600	2399.08888888889	WT
WT5	26600	2329.27424242424	WT
WT6	26600	2341.45179063361	WT
KO1	26800	2412.38074712644	KO
KO2	26800	2398.29142857143	KO
KO3	26800	2067.5625	KO
KO4	26800	2148.69122257053	KO
KO5	26800	2003.55105633803	KO
KO6	26800	2200.92024539877	KO
OE1	26800	2481.66475644699	OE
OE2	26800	2471.51595744681	OE
OE3	26800	2359.24747474747	OE
OE4	26800	2495.60576923077	OE
OE5	26800	2513.17391304348	OE
OE6	26800	2521.04815864023	OE
WT1	26800	2390.34757834758	WT
WT2	26800	2196.32335329341	WT
WT3	26800	2502.44398907104	WT
WT4	26800	2400.18117977528	WT
WT5	26800	2209.61739130435	WT
WT6	26800	2420.34560906516	WT
KO1	27000	2419.21428571429	KO
KO2	27000	2417.57120253165	KO
KO3	27000	2047.31206896552	KO
KO4	27000	2179.16144200627	KO
KO5	27000	1979.64827586207	KO
KO6	27000	2209.02816901408	KO
OE1	27000	2507.47138554217	OE
OE2	27000	2437.61497326203	OE
OE3	27000	2413.90721649485	OE
OE4	27000	2479.28342245989	OE
OE5	27000	2451.67236467236	OE
OE6	27000	2491.1186440678	OE
WT1	27000	2375.75132275132	WT
WT2	27000	2204.65317919075	WT
WT3	27000	2517.82271468144	WT
WT4	27000	2359.13624678663	WT
WT5	27000	2267.03434065934	WT
WT6	27000	2366.84886649874	WT
KO1	27200	2444.27167630058	KO
KO2	27200	2430.64705882353	KO
KO3	27200	2053.85263157895	KO
KO4	27200	2103.47953216374	KO
KO5	27200	1960.87591240876	KO
KO6	27200	2187.57544378698	KO
OE1	27200	2456.72594752187	OE
OE2	27200	2488.78882833787	OE
OE3	27200	2380.2	OE
OE4	27200	2482.59631728045	OE
OE5	27200	2467.22727272727	OE
OE6	27200	2515.82253521127	OE
WT1	27200	2405.32191780822	WT
WT2	27200	2191.50549450549	WT
WT3	27200	2508.49736147757	WT
WT4	27200	2359.12988826816	WT
WT5	27200	2251.28378378378	WT
WT6	27200	2412.49338624339	WT
KO1	27400	2403.50704225352	KO
KO2	27400	2392.72238372093	KO
KO3	27400	2070.77721088435	KO
KO4	27400	2144.99041533546	KO
KO5	27400	2075.3	KO
KO6	27400	2215.81008902077	KO
OE1	27400	2466.12	OE
OE2	27400	2414.28553299492	OE
OE3	27400	2357.3152173913	OE
OE4	27400	2461.27979274611	OE
OE5	27400	2430.3829787234	OE
OE6	27400	2474.58957219251	OE
WT1	27400	2410.07617728532	WT
WT2	27400	2133.27683615819	WT
WT3	27400	2464.38026315789	WT
WT4	27400	2448.6443768997	WT
WT5	27400	2275.86982248521	WT
WT6	27400	2406.70168067227	WT
KO1	27600	2390.25900277008	KO
KO2	27600	2438.45046439628	KO
KO3	27600	2088.73574144487	KO
KO4	27600	2134.64831804281	KO
KO5	27600	2000.13718411552	KO
KO6	27600	2200.5	KO
OE1	27600	2452.06693989071	OE
OE2	27600	2423.93048128342	OE
OE3	27600	2396.84886649874	OE
OE4	27600	2477.93579234973	OE
OE5	27600	2456.86202531646	OE
OE6	27600	2521.87983425414	OE
WT1	27600	2441.12816901408	WT
WT2	27600	2293.79402515723	WT
WT3	27600	2422.29081632653	WT
WT4	27600	2407.97138964578	WT
WT5	27600	2265.91428571429	WT
WT6	27600	2434.15129682997	WT
KO1	27800	2474.00579710145	KO
KO2	27800	2371.79913294798	KO
KO3	27800	2111.36111111111	KO
KO4	27800	2139.80806451613	KO
KO5	27800	2005.26534296029	KO
KO6	27800	2194.31791907514	KO
OE1	27800	2498.04024767802	OE
OE2	27800	2439.66883116883	OE
OE3	27800	2374.78914141414	OE
OE4	27800	2456.38133333333	OE
OE5	27800	2420.612	OE
OE6	27800	2522.4	OE
WT1	27800	2375.47340425532	WT
WT2	27800	2245.61938202247	WT
WT3	27800	2446.04675324675	WT
WT4	27800	2457.80263157895	WT
WT5	27800	2295.13432835821	WT
WT6	27800	2450.02279202279	WT
KO1	28000	2415.88538681948	KO
KO2	28000	2400.01424050633	KO
KO3	28000	2075.69137931034	KO
KO4	28000	2168.40577507599	KO
KO5	28000	2088.79291044776	KO
KO6	28000	2183.52197802198	KO
OE1	28000	2486.5073313783	OE
OE2	28000	2448.32133333333	OE
OE3	28000	2387.34715025907	OE
OE4	28000	2446.66929133858	OE
OE5	28000	2458.32923497268	OE
OE6	28000	2479.6648199446	OE
WT1	28000	2358.65517241379	WT
WT2	28000	2171.36220472441	WT
WT3	28000	2443.25310173697	WT
WT4	28000	2430.25	WT
WT5	28000	2194.47922437673	WT
WT6	28000	2436.18378378378	WT
KO1	28200	2385.62880886427	KO
KO2	28200	2398.82300884956	KO
KO3	28200	2125.80483271375	KO
KO4	28200	2118.73520249221	KO
KO5	28200	2016.72445255474	KO
KO6	28200	2220.17536231884	KO
OE1	28200	2476.13953488372	OE
OE2	28200	2474.25136612022	OE
OE3	28200	2435.12182741117	OE
OE4	28200	2452.01123595506	OE
OE5	28200	2451.36133333333	OE
OE6	28200	2461.08648648649	OE
WT1	28200	2429.00135135135	WT
WT2	28200	2244.35070422535	WT
WT3	28200	2537.77777777778	WT
WT4	28200	2439.58403361345	WT
WT5	28200	2338.54320987654	WT
WT6	28200	2420.49316939891	WT
KO1	28400	2466.05278592375	KO
KO2	28400	2442.91988130564	KO
KO3	28400	2122.84385964912	KO
KO4	28400	2196.69444444444	KO
KO5	28400	2035.21636363636	KO
KO6	28400	2268.37540453074	KO
OE1	28400	2507.40828402367	OE
OE2	28400	2457.03342245989	OE
OE3	28400	2385.72208121827	OE
OE4	28400	2457.23180592992	OE
OE5	28400	2456.53072625698	OE
OE6	28400	2521.27272727273	OE
WT1	28400	2416.57887700535	WT
WT2	28400	2209.61016949153	WT
WT3	28400	2511.16487935657	WT
WT4	28400	2382.96949602122	WT
WT5	28400	2353.1230529595	WT
WT6	28400	2459.67906336088	WT
KO1	28600	2431.42196531792	KO
KO2	28600	2428.18475073314	KO
KO3	28600	2136.59558823529	KO
KO4	28600	2218.8024691358	KO
KO5	28600	2025.19890510949	KO
KO6	28600	2176.81286549708	KO
OE1	28600	2483.61094674556	OE
OE2	28600	2508.6350148368	OE
OE3	28600	2384.81704260652	OE
OE4	28600	2430.22879177378	OE
OE5	28600	2420.36784741144	OE
OE6	28600	2533.03034682081	OE
WT1	28600	2436.84005376344	WT
WT2	28600	2241.46301775148	WT
WT3	28600	2544.20833333333	WT
WT4	28600	2399.44822888283	WT
WT5	28600	2339.04128440367	WT
WT6	28600	2466.27	WT
KO1	28800	2408.58640226629	KO
KO2	28800	2411.02089552239	KO
KO3	28800	2130.28651685393	KO
KO4	28800	2191.41408934708	KO
KO5	28800	2025.40508474576	KO
KO6	28800	2229.11176470588	KO
OE1	28800	2520.28504672897	OE
OE2	28800	2430.54627249357	OE
OE3	28800	2383.39603960396	OE
OE4	28800	2430.42236842105	OE
OE5	28800	2433.36828644501	OE
OE6	28800	2480.63477088949	OE
WT1	28800	2403.69460227273	WT
WT2	28800	2269.01242236025	WT
WT3	28800	2455.16666666667	WT
WT4	28800	2381.00140056022	WT
WT5	28800	2321.16961651917	WT
WT6	28800	2437.85714285714	WT
KO1	29000	2414.58640226629	KO
KO2	29000	2321.08	KO
KO3	29000	2128.54020979021	KO
KO4	29000	2131.43957703927	KO
KO5	29000	2000.29933110368	KO
KO6	29000	2212	KO
OE1	29000	2489.00621118012	OE
OE2	29000	2483.05882352941	OE
OE3	29000	2409.87565445026	OE
OE4	29000	2493.02367688022	OE
OE5	29000	2428.48453608247	OE
OE6	29000	2501.55571428571	OE
WT1	29000	2435.33802816901	WT
WT2	29000	2238.46458923513	WT
WT3	29000	2497.6432160804	WT
WT4	29000	2392.7691292876	WT
WT5	29000	2257.28005865103	WT
WT6	29000	2427.57887700535	WT
KO1	29200	2430.79329608939	KO
KO2	29200	2461.68421052632	KO
KO3	29200	2070.47098976109	KO
KO4	29200	2160.8786407767	KO
KO5	29200	2072.53725490196	KO
KO6	29200	2241.34227129338	KO
OE1	29200	2511.14893617021	OE
OE2	29200	2439.03050397878	OE
OE3	29200	2368.29949238579	OE
OE4	29200	2459.83196721311	OE
OE5	29200	2423	OE
OE6	29200	2515.75	OE
WT1	29200	2383.04881266491	WT
WT2	29200	2291.14018691589	WT
WT3	29200	2441.85483870968	WT
WT4	29200	2394.87628865979	WT
WT5	29200	2282.90366972477	WT
WT6	29200	2451.66016713092	WT
KO1	29400	2492.46261682243	KO
KO2	29400	2395.31305637982	KO
KO3	29400	2080.515625	KO
KO4	29400	2125.71612903226	KO
KO5	29400	1994.43950177936	KO
KO6	29400	2248.32680722892	KO
OE1	29400	2441.23676880223	OE
OE2	29400	2471.25940860215	OE
OE3	29400	2426.86621621622	OE
OE4	29400	2461.89566395664	OE
OE5	29400	2460.43784530387	OE
OE6	29400	2512.83040935673	OE
WT1	29400	2437.42222222222	WT
WT2	29400	2251.86505681818	WT
WT3	29400	2538.02259887006	WT
WT4	29400	2394.10025706941	WT
WT5	29400	2334.69093851133	WT
WT6	29400	2394.33111702128	WT
KO1	29600	2397.96952908587	KO
KO2	29600	2407.26656626506	KO
KO3	29600	2056.67283950617	KO
KO4	29600	2264.12676056338	KO
KO5	29600	2101.81666666667	KO
KO6	29600	2265.43787878788	KO
OE1	29600	2520.9	OE
OE2	29600	2485.85851648352	OE
OE3	29600	2386.13324873096	OE
OE4	29600	2493.04084507042	OE
OE5	29600	2422.44501278772	OE
OE6	29600	2505.12352941176	OE
WT1	29600	2434.05929919137	WT
WT2	29600	2212.00141242938	WT
WT3	29600	2496.3356545961	WT
WT4	29600	2428.50988700565	WT
WT5	29600	2283.82326283988	WT
WT6	29600	2447.95184135977	WT
KO1	29800	2414.96883468835	KO
KO2	29800	2393.45280235988	KO
KO3	29800	2129.01578947368	KO
KO4	29800	2192.02103559871	KO
KO5	29800	2109.288	KO
KO6	29800	2262.43902439024	KO
OE1	29800	2490.59459459459	OE
OE2	29800	2454.84459459459	OE
OE3	29800	2388.42236842105	OE
OE4	29800	2502.56805555556	OE
OE5	29800	2448.76392572944	OE
OE6	29800	2516.89371257485	OE
WT1	29800	2439.35967302452	WT
WT2	29800	2202.48520710059	WT
WT3	29800	2528.2223796034	WT
WT4	29800	2466.26347305389	WT
WT5	29800	2331.37537993921	WT
WT6	29800	2395.31693989071	WT
KO1	30000	2440.64006024096	KO
KO2	30000	2388.92024539877	KO
KO3	30000	2119.31501831502	KO
KO4	30000	2137.14220183486	KO
KO5	30000	2020.37209302326	KO
KO6	30000	2217.79437869823	KO
OE1	30000	2472.84194528875	OE
OE2	30000	2489.59254143646	OE
OE3	30000	2400.4462915601	OE
OE4	30000	2492.21184210526	OE
OE5	30000	2435.87630208333	OE
OE6	30000	2505.20833333333	OE
WT1	30000	2462.81216216216	WT
WT2	30000	2304.15384615385	WT
WT3	30000	2502.85382513661	WT
WT4	30000	2406.23087431694	WT
WT5	30000	2281.32972136223	WT
WT6	30000	2470.00141242938	WT
KO1	30200	2495.96048632219	KO
KO2	30200	2420.03021148036	KO
KO3	30200	2140.98561151079	KO
KO4	30200	2207.24242424242	KO
KO5	30200	2017.23201438849	KO
KO6	30200	2232.02424242424	KO
OE1	30200	2495.67717717718	OE
OE2	30200	2485.67983651226	OE
OE3	30200	2372.67131979695	OE
OE4	30200	2503.14127423823	OE
OE5	30200	2446.80901856764	OE
OE6	30200	2527.20919881306	OE
WT1	30200	2420.40142857143	WT
WT2	30200	2224.55807365439	WT
WT3	30200	2505.81703910615	WT
WT4	30200	2425.65308988764	WT
WT5	30200	2270.44728915663	WT
WT6	30200	2428.57142857143	WT
KO1	30400	2453.33475783476	KO
KO2	30400	2421.33492063492	KO
KO3	30400	2099.24911032028	KO
KO4	30400	2149.41139240506	KO
KO5	30400	2034.84296028881	KO
KO6	30400	2262.55763239875	KO
OE1	30400	2509.7552238806	OE
OE2	30400	2472.88049450549	OE
OE3	30400	2374.45351758794	OE
OE4	30400	2468.05945945946	OE
OE5	30400	2464.1757493188	OE
OE6	30400	2522.9898255814	OE
WT1	30400	2460.19014084507	WT
WT2	30400	2266.97126436782	WT
WT3	30400	2520.71884057971	WT
WT4	30400	2448.12429378531	WT
WT5	30400	2314.54696969697	WT
WT6	30400	2411.32142857143	WT
KO1	30600	2412.01558073654	KO
KO2	30600	2363.06215469613	KO
KO3	30600	2163.81756756757	KO
KO4	30600	2183.12816455696	KO
KO5	30600	2033.90845070423	KO
KO6	30600	2225.47360248447	KO
OE1	30600	2498.79668674699	OE
OE2	30600	2489.34726224784	OE
OE3	30600	2429.73614775726	OE
OE4	30600	2494.35135135135	OE
OE5	30600	2434.71849865952	OE
OE6	30600	2506.6495601173	OE
WT1	30600	2405.89021164021	WT
WT2	30600	2217.40254237288	WT
WT3	30600	2507.31284916201	WT
WT4	30600	2418.97075208914	WT
WT5	30600	2303.65294117647	WT
WT6	30600	2449.85549132948	WT
KO1	30800	2491.58761329305	KO
KO2	30800	2433.70249221184	KO
KO3	30800	2129.65853658537	KO
KO4	30800	2164.63517915309	KO
KO5	30800	2053.61913357401	KO
KO6	30800	2234.51308139535	KO
OE1	30800	2510.27044025157	OE
OE2	30800	2502.97285714286	OE
OE3	30800	2406.61497326203	OE
OE4	30800	2478.19047619048	OE
OE5	30800	2469.00136986301	OE
OE6	30800	2506.26666666667	OE
WT1	30800	2424.67876344086	WT
WT2	30800	2270.06598240469	WT
WT3	30800	2477.96153846154	WT
WT4	30800	2386.25135869565	WT
WT5	30800	2269.88823529412	WT
WT6	30800	2477.14005602241	WT
KO1	31000	2447.02298850575	KO
KO2	31000	2405.10153846154	KO
KO3	31000	2145.015	KO
KO4	31000	2181.66246056782	KO
KO5	31000	2024.79010238908	KO
KO6	31000	2247.48214285714	KO
OE1	31000	2497.62848297214	OE
OE2	31000	2463.36505681818	OE
OE3	31000	2370.83074935401	OE
OE4	31000	2511.21690140845	OE
OE5	31000	2459.19251336898	OE
OE6	31000	2506.34955752212	OE
WT1	31000	2442.77792553191	WT
WT2	31000	2235.27696793003	WT
WT3	31000	2490.12643678161	WT
WT4	31000	2456.88904109589	WT
WT5	31000	2242.28551136364	WT
WT6	31000	2442.45086705202	WT
KO1	31200	2424.72093023256	KO
KO2	31200	2424.13157894737	KO
KO3	31200	2221.45983935743	KO
KO4	31200	2165.05921052632	KO
KO5	31200	2005.17474048443	KO
KO6	31200	2228.76278409091	KO
OE1	31200	2494.38787878788	OE
OE2	31200	2464.38028169014	OE
OE3	31200	2372.57722513089	OE
OE4	31200	2506.91051136364	OE
OE5	31200	2451.66447368421	OE
OE6	31200	2532.36737804878	OE
WT1	31200	2409.4972899729	WT
WT2	31200	2194.3356545961	WT
WT3	31200	2498.83424657534	WT
WT4	31200	2446.90449438202	WT
WT5	31200	2303.09195402299	WT
WT6	31200	2450.97507331378	WT
KO1	31400	2441.00147492625	KO
KO2	31400	2397.54024767802	KO
KO3	31400	2126.87184115523	KO
KO4	31400	2158.48529411765	KO
KO5	31400	2023.00689655172	KO
KO6	31400	2270.3890625	KO
OE1	31400	2501.82649842271	OE
OE2	31400	2457.23342541436	OE
OE3	31400	2425.13950276243	OE
OE4	31400	2499.47162162162	OE
OE5	31400	2452.572	OE
OE6	31400	2521.02835820896	OE
WT1	31400	2409.2	WT
WT2	31400	2253.5821529745	WT
WT3	31400	2483.22493224932	WT
WT4	31400	2385.56763925729	WT
WT5	31400	2338.76397515528	WT
WT6	31400	2444.76666666667	WT
KO1	31600	2446.88905325444	KO
KO2	31600	2421.0450310559	KO
KO3	31600	2125.79194630872	KO
KO4	31600	2165.31553398058	KO
KO5	31600	2000.12866449511	KO
KO6	31600	2262.46214511041	KO
OE1	31600	2501.14622641509	OE
OE2	31600	2490.6566091954	OE
OE3	31600	2405.40501319261	OE
OE4	31600	2494.59756097561	OE
OE5	31600	2428.843832021	OE
OE6	31600	2516.58805970149	OE
WT1	31600	2423.14417989418	WT
WT2	31600	2229.48450704225	WT
WT3	31600	2526.06284916201	WT
WT4	31600	2408.24720670391	WT
WT5	31600	2339.21951219512	WT
WT6	31600	2467.8056379822	WT
KO1	31800	2461.04969879518	KO
KO2	31800	2420.57184750733	KO
KO3	31800	2119.49161073826	KO
KO4	31800	2164.01125401929	KO
KO5	31800	2001.39347079038	KO
KO6	31800	2301.71782178218	KO
OE1	31800	2499.94736842105	OE
OE2	31800	2446.53462603878	OE
OE3	31800	2380.33333333333	OE
OE4	31800	2498.75630252101	OE
OE5	31800	2445.24732620321	OE
OE6	31800	NA	OE
WT1	31800	2411.69565217391	WT
WT2	31800	2165.86486486487	WT
WT3	31800	2525.35612535613	WT
WT4	31800	2439.29971181556	WT
WT5	31800	2300.89142857143	WT
WT6	31800	2439.26278409091	WT
KO1	32000	2461.28208955224	KO
KO2	32000	2443.56097560976	KO
KO3	32000	2150.19755244755	KO
KO4	32000	2172.20398773006	KO
KO5	32000	2078.06560283688	KO
KO6	32000	2290.20398773006	KO
OE1	32000	NA	OE
OE2	32000	2471.88778409091	OE
OE3	32000	2426.30769230769	OE
OE4	32000	2483.39697802198	OE
OE5	32000	2442.63770053476	OE
OE6	32000	NA	OE
WT1	32000	2435.89640883978	WT
WT2	32000	2225.93112947658	WT
WT3	32000	2499.30614973262	WT
WT4	32000	2428.7808988764	WT
WT5	32000	2309.75310559006	WT
WT6	32000	2465.28405797101	WT
KO1	32200	2449.70353982301	KO
KO2	32200	2427.93134328358	KO
KO3	32200	2160.57875457875	KO
KO4	32200	2186.9	KO
KO5	32200	2016.13804713805	KO
KO6	32200	2274.50319488818	KO
OE1	32200	NA	OE
OE2	32200	2471.89285714286	OE
OE3	32200	2404.68733509235	OE
OE4	32200	2491.81215469613	OE
OE5	32200	2455.72177419355	OE
OE6	32200	NA	OE
WT1	32200	2476.69891008174	WT
WT2	32200	2206.25	WT
WT3	32200	2537.63736263736	WT
WT4	32200	2447.67236467236	WT
WT5	32200	2353.94249201278	WT
WT6	32200	2465.72023809524	WT
KO1	32400	2453.33482142857	KO
KO2	32400	2428.81924198251	KO
KO3	32400	2156.13224637681	KO
KO4	32400	2221.91556291391	KO
KO5	32400	2042.72336769759	KO
KO6	32400	2296.25625	KO
OE1	32400	NA	OE
OE2	32400	2470.95892351275	OE
OE3	32400	2394.04568527919	OE
OE4	32400	2496	OE
OE5	32400	2449.85092348285	OE
OE6	32400	NA	OE
WT1	32400	2476.83472222222	WT
WT2	32400	2232.98446327684	WT
WT3	32400	2545.24281609195	WT
WT4	32400	2407.39726027397	WT
WT5	32400	2287.30691642651	WT
WT6	32400	2449.59455587393	WT
KO1	32600	2459.79411764706	KO
KO2	32600	2418.90895522388	KO
KO3	32600	2122.12886597938	KO
KO4	32600	2127.21580547112	KO
KO5	32600	2048.39857651246	KO
KO6	32600	2275.45606060606	KO
OE1	32600	NA	OE
OE2	32600	2477.18945868946	OE
OE3	32600	2421.12330623306	OE
OE4	32600	NA	OE
OE5	32600	2455.63043478261	OE
OE6	32600	NA	OE
WT1	32600	2400.46560846561	WT
WT2	32600	2240.65616438356	WT
WT3	32600	2503.96270718232	WT
WT4	32600	2417.90633608815	WT
WT5	32600	2311.78201219512	WT
WT6	32600	2427.96022727273	WT
KO1	32800	2457.68005952381	KO
KO2	32800	2421.49223602484	KO
KO3	32800	2132.88006756757	KO
KO4	32800	2213.88524590164	KO
KO5	32800	2065.52027027027	KO
KO6	32800	2247.00595238095	KO
OE1	32800	NA	OE
OE2	32800	NA	OE
OE3	32800	2399.64361702128	OE
OE4	32800	NA	OE
OE5	32800	2449.86533333333	OE
OE6	32800	NA	OE
WT1	32800	2446.0350140056	WT
WT2	32800	2226.46546961326	WT
WT3	32800	2517.12674094708	WT
WT4	32800	2420.16666666667	WT
WT5	32800	2347.4745508982	WT
WT6	32800	2435.42222222222	WT
KO1	33000	NA	KO
KO2	33000	2429.13141993958	KO
KO3	33000	2168.82103321033	KO
KO4	33000	2176.12025316456	KO
KO5	33000	2000.52666666667	KO
KO6	33000	2279.89164086687	KO
OE1	33000	NA	OE
OE2	33000	NA	OE
OE3	33000	2421.40983606557	OE
OE4	33000	NA	OE
OE5	33000	NA	OE
OE6	33000	NA	OE
WT1	33000	2434.26630434783	WT
WT2	33000	2280.57418397626	WT
WT3	33000	2493.02762430939	WT
WT4	33000	2424.10339943343	WT
WT5	33000	2272.41323529412	WT
WT6	33000	2422.5139275766	WT
KO1	33200	NA	KO
KO2	33200	2416.60391566265	KO
KO3	33200	2096.54545454545	KO
KO4	33200	2165.54234527687	KO
KO5	33200	2029.40863787375	KO
KO6	33200	2272.84210526316	KO
OE1	33200	NA	OE
OE2	33200	NA	OE
OE3	33200	2424.4364640884	OE
OE4	33200	NA	OE
OE5	33200	NA	OE
OE6	33200	NA	OE
WT1	33200	2432.5135501355	WT
WT2	33200	2253.15186246418	WT
WT3	33200	2516.45810055866	WT
WT4	33200	2432.38616714697	WT
WT5	33200	2349.1914556962	WT
WT6	33200	2450.88202247191	WT
KO1	33400	NA	KO
KO2	33400	2432.69090909091	KO
KO3	33400	2194.86501901141	KO
KO4	33400	2159.2306501548	KO
KO5	33400	2063.04109589041	KO
KO6	33400	2272.19384615385	KO
OE1	33400	NA	OE
OE2	33400	NA	OE
OE3	33400	2399.76133333333	OE
OE4	33400	NA	OE
OE5	33400	NA	OE
OE6	33400	NA	OE
WT1	33400	2441.44460227273	WT
WT2	33400	2278.27177177177	WT
WT3	33400	2514.68679775281	WT
WT4	33400	2411.08086253369	WT
WT5	33400	2313.48348348348	WT
WT6	33400	2458.25637393768	WT
KO1	33600	NA	KO
KO2	33600	2423.42942942943	KO
KO3	33600	2188.59420289855	KO
KO4	33600	2211.54320987654	KO
KO5	33600	2031.06060606061	KO
KO6	33600	2291.37264150943	KO
OE1	33600	NA	OE
OE2	33600	NA	OE
OE3	33600	2410.25789473684	OE
OE4	33600	NA	OE
OE5	33600	NA	OE
OE6	33600	NA	OE
WT1	33600	2417.52173913043	WT
WT2	33600	2258.27576601671	WT
WT3	33600	2534.21884057971	WT
WT4	33600	2395.21979434447	WT
WT5	33600	2335.83762057878	WT
WT6	33600	2435.53878116344	WT
KO1	33800	NA	KO
KO2	33800	2433.89307228916	KO
KO3	33800	2146.28673835125	KO
KO4	33800	2176.09076433121	KO
KO5	33800	2052.04006968641	KO
KO6	33800	2236.30845070423	KO
OE1	33800	NA	OE
OE2	33800	NA	OE
OE3	33800	2398.52099737533	OE
OE4	33800	NA	OE
OE5	33800	NA	OE
OE6	33800	NA	OE
WT1	33800	2417.71102150538	WT
WT2	33800	2211.56022408964	WT
WT3	33800	2514.05882352941	WT
WT4	33800	2439.48028169014	WT
WT5	33800	2321.29696969697	WT
WT6	33800	2442.39887640449	WT
KO1	34000	NA	KO
KO2	34000	2430.93620178042	KO
KO3	34000	2154.18181818182	KO
KO4	34000	2173.1801242236	KO
KO5	34000	2042.19565217391	KO
KO6	34000	2288.18501529052	KO
OE1	34000	NA	OE
OE2	34000	NA	OE
OE3	34000	2407.19251336898	OE
OE4	34000	NA	OE
OE5	34000	NA	OE
OE6	34000	NA	OE
WT1	34000	2458.52346041056	WT
WT2	34000	2223.81301939058	WT
WT3	34000	2512.75338753388	WT
WT4	34000	2454.59742120344	WT
WT5	34000	2335.18389057751	WT
WT6	34000	2452.37642045455	WT
KO1	34200	NA	KO
KO2	34200	2450.62111801242	KO
KO3	34200	2190.35977859779	KO
KO4	34200	2201.02702702703	KO
KO5	34200	2057.77946127946	KO
KO6	34200	2251.08482142857	KO
OE1	34200	NA	OE
OE2	34200	NA	OE
OE3	34200	NA	OE
OE4	34200	NA	OE
OE5	34200	NA	OE
OE6	34200	NA	OE
WT1	34200	2441.94117647059	WT
WT2	34200	2226.71191135734	WT
WT3	34200	2494.04683195592	WT
WT4	34200	2446.74501424501	WT
WT5	34200	2330.73773006135	WT
WT6	34200	2473.19653179191	WT
KO1	34400	NA	KO
KO2	34400	2428.55030487805	KO
KO3	34400	2157.53558718861	KO
KO4	34400	2173.45538461538	KO
KO5	34400	2064.48305084746	KO
KO6	34400	2275.39909638554	KO
OE1	34400	NA	OE
OE2	34400	NA	OE
OE3	34400	NA	OE
OE4	34400	NA	OE
OE5	34400	NA	OE
OE6	34400	NA	OE
WT1	34400	2434.67079889807	WT
WT2	34400	2254.36339522546	WT
WT3	34400	2518.32091690544	WT
WT4	34400	2418.1757493188	WT
WT5	34400	2333.81859756098	WT
WT6	34400	2439.1186440678	WT
KO1	34600	NA	KO
KO2	34600	2454.68380062305	KO
KO3	34600	2153.40760869565	KO
KO4	34600	2186.46214511041	KO
KO5	34600	2025.25170068027	KO
KO6	34600	2276.06172839506	KO
OE1	34600	NA	OE
OE2	34600	NA	OE
OE3	34600	NA	OE
OE4	34600	NA	OE
OE5	34600	NA	OE
OE6	34600	NA	OE
WT1	34600	2434.31284153005	WT
WT2	34600	2260.95348837209	WT
WT3	34600	2497.42307692308	WT
WT4	34600	2431.2209631728	WT
WT5	34600	2334.8140625	WT
WT6	34600	2445.27811550152	WT
KO1	34800	NA	KO
KO2	34800	2421.34457478006	KO
KO3	34800	2149.62897526502	KO
KO4	34800	2207.1303630363	KO
KO5	34800	2045.10068259386	KO
KO6	34800	2268.94090909091	KO
OE1	34800	NA	OE
OE2	34800	NA	OE
OE3	34800	NA	OE
OE4	34800	NA	OE
OE5	34800	NA	OE
OE6	34800	NA	OE
WT1	34800	2468.23229461756	WT
WT2	34800	2246.04190751445	WT
WT3	34800	2530.71911764706	WT
WT4	34800	2440.25142045455	WT
WT5	34800	2325.06542056075	WT
WT6	34800	2453.00716332378	WT
KO1	35000	NA	KO
KO2	35000	2431.79437869823	KO
KO3	35000	2160.36200716846	KO
KO4	35000	2209.2540192926	KO
KO5	35000	2065.91349480969	KO
KO6	35000	2281.55763239875	KO
OE1	35000	NA	OE
OE2	35000	NA	OE
OE3	35000	NA	OE
OE4	35000	NA	OE
OE5	35000	NA	OE
OE6	35000	NA	OE
WT1	35000	2445.58450704225	WT
WT2	35000	2244.10458452722	WT
WT3	35000	2506.79019073569	WT
WT4	35000	2421.04815864023	WT
WT5	35000	2347.88198757764	WT
WT6	35000	2471.17867435158	WT
KO1	35200	NA	KO
KO2	35200	2445.9376899696	KO
KO3	35200	2167.25174825175	KO
KO4	35200	2202.66773162939	KO
KO5	35200	2055.50164473684	KO
KO6	35200	2254.6918429003	KO
OE1	35200	NA	OE
OE2	35200	NA	OE
OE3	35200	NA	OE
OE4	35200	NA	OE
OE5	35200	NA	OE
OE6	35200	NA	OE
WT1	35200	2436.86849315069	WT
WT2	35200	2285.32680722892	WT
WT3	35200	2527.77665706052	WT
WT4	35200	2447.93440233236	WT
WT5	35200	2353.52300613497	WT
WT6	35200	2488.59174311927	WT
KO1	35400	NA	KO
