"","X.comp1","X.comp2","Y.comp1","Y.comp2"
"g1614",0,0,0.918343845924221,0.0144446605258005
"g1615",0,0,-0.166003434519697,0.340004179861764
"g1616",0,0,-0.253584708878586,0.51593644931469
"g1617",0,0,-0.25452354665873,-0.786128545294835
"g1618",0,0,0.918343845924221,0.0144446605258005
"g1619",0,0,-0.166003434519697,0.340004179861764
"g1620",0,0,-0.253584708878586,0.51593644931469
"g1621",0,0,-0.25452354665873,-0.786128545294835
"g1622",0,0,0.918343845924221,0.0144446605258005
"g1623",0,0,-0.166003434519697,0.340004179861764
"g1624",0,0,-0.253584708878586,0.51593644931469
"g1625",0,0,-0.25452354665873,-0.786128545294835
"g1626",0,0,0.918343845924221,0.0144446605258005
"g1627",0,0,-0.166003434519697,0.340004179861764
"g1628",0,0,-0.253584708878586,0.51593644931469
"g1629",0,0,-0.25452354665873,-0.786128545294835
"g1630",0,0,0.918343845924221,0.0144446605258005
"g1631",0,0,-0.166003434519697,0.340004179861764
"g1632",0,0,-0.253584708878586,0.51593644931469
"g1633",0,0,-0.25452354665873,-0.786128545294835
"g1634",0,0,0.918343845924221,0.0144446605258005
"g1635",0,0,-0.166003434519697,0.340004179861764
"g1636",0,0,-0.253584708878586,0.51593644931469
"g1637",0,0,-0.25452354665873,-0.786128545294835
"g1638",0,0,0.918343845924221,0.0144446605258005
"g1639",0,0,-0.166003434519697,0.340004179861764
"g1640",0,0,-0.253584708878586,0.51593644931469
"g1641",0,0,-0.25452354665873,-0.786128545294835
"g1642",0,0,0.918343845924221,0.0144446605258005
"g1643",0,0,-0.166003434519697,0.340004179861764
"g1644",0,0,-0.253584708878586,0.51593644931469
"g1645",0,-0.162433644680505,-0.25452354665873,-0.786128545294835
"g1646",0,0,0.918343845924221,0.0144446605258005
"g1647",0,0,-0.166003434519697,0.340004179861764
"g1648",0,0,-0.253584708878586,0.51593644931469
"g1649",0,0,-0.25452354665873,-0.786128545294835
"g1650",0,0,0.918343845924221,0.0144446605258005
"g1651",0,0,-0.166003434519697,0.340004179861764
"g1652",0,0,-0.253584708878586,0.51593644931469
"g1653",0,0,-0.25452354665873,-0.786128545294835
"g1654",0,0,0.918343845924221,0.0144446605258005
"g1655",0,0,-0.166003434519697,0.340004179861764
"g1656",0,0,-0.253584708878586,0.51593644931469
"g1657",0,0,-0.25452354665873,-0.786128545294835
"g1658",0,0,0.918343845924221,0.0144446605258005
"g1659",0,0,-0.166003434519697,0.340004179861764
"g1660",0,0,-0.253584708878586,0.51593644931469
"g1661",0,0,-0.25452354665873,-0.786128545294835
"g1662",0,0,0.918343845924221,0.0144446605258005
"g1663",0,0,-0.166003434519697,0.340004179861764
"g1664",0,0,-0.253584708878586,0.51593644931469
"g1665",0,0,-0.25452354665873,-0.786128545294835
"g1666",0,0,0.918343845924221,0.0144446605258005
"g1667",0,0,-0.166003434519697,0.340004179861764
"g1668",0,0,-0.253584708878586,0.51593644931469
"g1669",0,0,-0.25452354665873,-0.786128545294835
"g1670",0,0,0.918343845924221,0.0144446605258005
"g1671",0,-0.0503307561428395,-0.166003434519697,0.340004179861764
"g1672",0,0,-0.253584708878586,0.51593644931469
"g1673",0,0,-0.25452354665873,-0.786128545294835
"g1674",0,0,0.918343845924221,0.0144446605258005
"g1675",0,0,-0.166003434519697,0.340004179861764
"g1676",0,0,-0.253584708878586,0.51593644931469
"g1677",0,0,-0.25452354665873,-0.786128545294835
"g1678",0,0,0.918343845924221,0.0144446605258005
"g1679",0,0,-0.166003434519697,0.340004179861764
"g1680",0,0,-0.253584708878586,0.51593644931469
"g1681",0,0,-0.25452354665873,-0.786128545294835
"g1682",0,0,0.918343845924221,0.0144446605258005
"g1683",0,0,-0.166003434519697,0.340004179861764
"g1684",0,0,-0.253584708878586,0.51593644931469
"g1685",0,0,-0.25452354665873,-0.786128545294835
"g1686",0,0,0.918343845924221,0.0144446605258005
"g1687",0,0,-0.166003434519697,0.340004179861764
"g1688",0,0,-0.253584708878586,0.51593644931469
"g1689",0,0,-0.25452354665873,-0.786128545294835
"g1690",0,0,0.918343845924221,0.0144446605258005
"g1691",0,0,-0.166003434519697,0.340004179861764
"g1692",0,0,-0.253584708878586,0.51593644931469
"g1693",0,0,-0.25452354665873,-0.786128545294835
"g1694",0,0,0.918343845924221,0.0144446605258005
"g1695",0,0,-0.166003434519697,0.340004179861764
"g1696",0,0,-0.253584708878586,0.51593644931469
"g1697",0,0,-0.25452354665873,-0.786128545294835
"g1698",0,0,0.918343845924221,0.0144446605258005
"g1699",0,0,-0.166003434519697,0.340004179861764
"g1700",0,0,-0.253584708878586,0.51593644931469
"g1701",0,0,-0.25452354665873,-0.786128545294835
"g1702",0,0,0.918343845924221,0.0144446605258005
"g1703",0,0,-0.166003434519697,0.340004179861764
"g1704",0,0,-0.253584708878586,0.51593644931469
"g1705",0,0,-0.25452354665873,-0.786128545294835
"g1706",0,0.0305359971364642,0.918343845924221,0.0144446605258005
"g1707",0,0,-0.166003434519697,0.340004179861764
"g1708",0,-0.0887975651681297,-0.253584708878586,0.51593644931469
"g1709",0,0,-0.25452354665873,-0.786128545294835
"g1710",0,0,0.918343845924221,0.0144446605258005
"g1711",0,0,-0.166003434519697,0.340004179861764
"g1712",0,0,-0.253584708878586,0.51593644931469
"g1713",0,0,-0.25452354665873,-0.786128545294835
"g1714",0,0,0.918343845924221,0.0144446605258005
"g1715",0,0,-0.166003434519697,0.340004179861764
"g1716",0,0,-0.253584708878586,0.51593644931469
"g1717",0,0,-0.25452354665873,-0.786128545294835
"g1718",0,0,0.918343845924221,0.0144446605258005
"g1719",0,0,-0.166003434519697,0.340004179861764
"g1720",0,0,-0.253584708878586,0.51593644931469
"g1721",0,0,-0.25452354665873,-0.786128545294835
"g1722",0,0,0.918343845924221,0.0144446605258005
"g1723",0,0,-0.166003434519697,0.340004179861764
"g1724",0,0,-0.253584708878586,0.51593644931469
"g1725",0,0,-0.25452354665873,-0.786128545294835
"g1726",0,0,0.918343845924221,0.0144446605258005
"g1727",0,0,-0.166003434519697,0.340004179861764
"g1728",0,0,-0.253584708878586,0.51593644931469
"g1729",0,0,-0.25452354665873,-0.786128545294835
"g1730",0,0,0.918343845924221,0.0144446605258005
"g1731",0,0,-0.166003434519697,0.340004179861764
"g1732",0,0,-0.253584708878586,0.51593644931469
"g1733",0,0,-0.25452354665873,-0.786128545294835
"g1734",0,0,0.918343845924221,0.0144446605258005
"g1735",0.0763883304482222,0,-0.166003434519697,0.340004179861764
"g1736",0,0,-0.253584708878586,0.51593644931469
"g1737",0,0,-0.25452354665873,-0.786128545294835
"g1738",0,0,0.918343845924221,0.0144446605258005
"g1739",0,0,-0.166003434519697,0.340004179861764
"g1740",0,0,-0.253584708878586,0.51593644931469
"g1741",0,0,-0.25452354665873,-0.786128545294835
"g1742",0,0,0.918343845924221,0.0144446605258005
"g1743",0,0,-0.166003434519697,0.340004179861764
"g1744",0,0,-0.253584708878586,0.51593644931469
"g1745",0,0,-0.25452354665873,-0.786128545294835
"g1746",0,0,0.918343845924221,0.0144446605258005
"g1747",0,0,-0.166003434519697,0.340004179861764
"g1748",0,0,-0.253584708878586,0.51593644931469
"g1749",0,0,-0.25452354665873,-0.786128545294835
"g1750",0,0,0.918343845924221,0.0144446605258005
"g1751",0,0,-0.166003434519697,0.340004179861764
"g1752",0,0,-0.253584708878586,0.51593644931469
"g1753",0,0,-0.25452354665873,-0.786128545294835
"g1754",0,0,0.918343845924221,0.0144446605258005
"g1755",0,0,-0.166003434519697,0.340004179861764
"g1756",0,0,-0.253584708878586,0.51593644931469
"g1757",0,0,-0.25452354665873,-0.786128545294835
"g1758",0,0,0.918343845924221,0.0144446605258005
"g1759",0,0,-0.166003434519697,0.340004179861764
"g1760",0,0,-0.253584708878586,0.51593644931469
"g1761",0,0,-0.25452354665873,-0.786128545294835
"g1762",0,0,0.918343845924221,0.0144446605258005
"g1763",0,0,-0.166003434519697,0.340004179861764
"g1764",0,0,-0.253584708878586,0.51593644931469
"g1765",0,0,-0.25452354665873,-0.786128545294835
"g1766",0,0,0.918343845924221,0.0144446605258005
"g1767",0,0,-0.166003434519697,0.340004179861764
"g1768",0,0,-0.253584708878586,0.51593644931469
"g1769",0,0,-0.25452354665873,-0.786128545294835
"g1770",0,0,0.918343845924221,0.0144446605258005
"g1771",0,0,-0.166003434519697,0.340004179861764
"g1772",0,-0.117827994158595,-0.253584708878586,0.51593644931469
"g1773",0,0,-0.25452354665873,-0.786128545294835
"g1774",0,0,0.918343845924221,0.0144446605258005
"g1775",0,0,-0.166003434519697,0.340004179861764
"g1776",0,0,-0.253584708878586,0.51593644931469
"g1777",0,0,-0.25452354665873,-0.786128545294835
"g1778",0,0,0.918343845924221,0.0144446605258005
"g1779",0,0,-0.166003434519697,0.340004179861764
"g1780",0,0,-0.253584708878586,0.51593644931469
"g1781",0,0,-0.25452354665873,-0.786128545294835
"g1782",0,0,0.918343845924221,0.0144446605258005
"g1783",0,0,-0.166003434519697,0.340004179861764
"g1784",0,0,-0.253584708878586,0.51593644931469
"g1785",0,0,-0.25452354665873,-0.786128545294835
"g1786",0,0,0.918343845924221,0.0144446605258005
"g1787",0,0,-0.166003434519697,0.340004179861764
"g1788",0,0,-0.253584708878586,0.51593644931469
"g1789",0,0,-0.25452354665873,-0.786128545294835
"g1790",0,0,0.918343845924221,0.0144446605258005
"g1791",0,0,-0.166003434519697,0.340004179861764
"g1792",0,0,-0.253584708878586,0.51593644931469
"g1793",0,0,-0.25452354665873,-0.786128545294835
"g1794",0,0,0.918343845924221,0.0144446605258005
"g1795",0,0,-0.166003434519697,0.340004179861764
"g1796",0,0,-0.253584708878586,0.51593644931469
"g1797",0,0,-0.25452354665873,-0.786128545294835
"g1798",0,0,0.918343845924221,0.0144446605258005
"g1799",0,0.0717094573718451,-0.166003434519697,0.340004179861764
"g1800",0,0,-0.253584708878586,0.51593644931469
"g1801",0,0,-0.25452354665873,-0.786128545294835
"g1802",0,0,0.918343845924221,0.0144446605258005
"g1803",0,0,-0.166003434519697,0.340004179861764
"g1804",0,0,-0.253584708878586,0.51593644931469
"g1805",0,0,-0.25452354665873,-0.786128545294835
"g1806",0,0,0.918343845924221,0.0144446605258005
"g1807",0,0,-0.166003434519697,0.340004179861764
"g1808",0,0,-0.253584708878586,0.51593644931469
"g1809",0,0,-0.25452354665873,-0.786128545294835
"g1810",0,0,0.918343845924221,0.0144446605258005
"g1811",0,0,-0.166003434519697,0.340004179861764
"g1812",0,0,-0.253584708878586,0.51593644931469
"g1813",0,0,-0.25452354665873,-0.786128545294835
"g1814",0,0,0.918343845924221,0.0144446605258005
"g1815",0,0,-0.166003434519697,0.340004179861764
"g1816",0,0,-0.253584708878586,0.51593644931469
"g1817",0,0,-0.25452354665873,-0.786128545294835
"g1818",0,0,0.918343845924221,0.0144446605258005
"g1819",0,0,-0.166003434519697,0.340004179861764
"g1820",0,0,-0.253584708878586,0.51593644931469
"g1821",0,0,-0.25452354665873,-0.786128545294835
"g1822",0,0,0.918343845924221,0.0144446605258005
"g1823",0,0,-0.166003434519697,0.340004179861764
"g1824",0,0,-0.253584708878586,0.51593644931469
"g1825",0,0,-0.25452354665873,-0.786128545294835
"g1826",0,0,0.918343845924221,0.0144446605258005
"g1827",0,0,-0.166003434519697,0.340004179861764
"g1828",0,0,-0.253584708878586,0.51593644931469
"g1829",0,0,-0.25452354665873,-0.786128545294835
"g1830",0,0,0.918343845924221,0.0144446605258005
"g1831",0,0,-0.166003434519697,0.340004179861764
"g1832",0,0,-0.253584708878586,0.51593644931469
"g1833",0,0,-0.25452354665873,-0.786128545294835
"g1834",0,0,0.918343845924221,0.0144446605258005
"g1835",0,0,-0.166003434519697,0.340004179861764
"g1836",0,0,-0.253584708878586,0.51593644931469
"g1837",0,0,-0.25452354665873,-0.786128545294835
"g1838",0,0,0.918343845924221,0.0144446605258005
"g1839",0.108034084577886,0,-0.166003434519697,0.340004179861764
"g1840",0,0,-0.253584708878586,0.51593644931469
"g1841",0,0,-0.25452354665873,-0.786128545294835
"g1842",0,0,0.918343845924221,0.0144446605258005
"g1843",0,0,-0.166003434519697,0.340004179861764
"g1844",0,0,-0.253584708878586,0.51593644931469
"g1845",0,0,-0.25452354665873,-0.786128545294835
"g1846",0,0,0.918343845924221,0.0144446605258005
"g1847",0,0,-0.166003434519697,0.340004179861764
"g1848",0,0,-0.253584708878586,0.51593644931469
"g1849",0,0,-0.25452354665873,-0.786128545294835
"g1850",0,0,0.918343845924221,0.0144446605258005
"g1851",0,0,-0.166003434519697,0.340004179861764
"g1852",0,0,-0.253584708878586,0.51593644931469
"g1853",0,0,-0.25452354665873,-0.786128545294835
"g1854",0,0,0.918343845924221,0.0144446605258005
"g1855",0,0,-0.166003434519697,0.340004179861764
"g1856",0,0,-0.253584708878586,0.51593644931469
"g1857",0,0,-0.25452354665873,-0.786128545294835
"g1858",0,0,0.918343845924221,0.0144446605258005
"g1859",0,0,-0.166003434519697,0.340004179861764
"g1860",0,0,-0.253584708878586,0.51593644931469
"g1861",0,0,-0.25452354665873,-0.786128545294835
"g1862",0,0,0.918343845924221,0.0144446605258005
"g1863",0,0,-0.166003434519697,0.340004179861764
"g1864",0,0,-0.253584708878586,0.51593644931469
"g1865",0,0,-0.25452354665873,-0.786128545294835
"g1866",0,0,0.918343845924221,0.0144446605258005
"g1867",0,0,-0.166003434519697,0.340004179861764
"g1868",0,0,-0.253584708878586,0.51593644931469
"g1869",0,0,-0.25452354665873,-0.786128545294835
"g1870",0,0,0.918343845924221,0.0144446605258005
"g1871",0,0,-0.166003434519697,0.340004179861764
"g1872",0,0,-0.253584708878586,0.51593644931469
"g1873",0,0,-0.25452354665873,-0.786128545294835
"g1874",0,0,0.918343845924221,0.0144446605258005
"g1875",0,0,-0.166003434519697,0.340004179861764
"g1876",0,0,-0.253584708878586,0.51593644931469
"g1877",0,0,-0.25452354665873,-0.786128545294835
"g1878",0,0,0.918343845924221,0.0144446605258005
"g1879",0,0,-0.166003434519697,0.340004179861764
"g1880",0,0,-0.253584708878586,0.51593644931469
"g1881",0,0,-0.25452354665873,-0.786128545294835
"g1882",0,0,0.918343845924221,0.0144446605258005
"g1883",0,0,-0.166003434519697,0.340004179861764
"g1884",0.199758276539239,0,-0.253584708878586,0.51593644931469
"g1885",0,0,-0.25452354665873,-0.786128545294835
"g1886",0,0,0.918343845924221,0.0144446605258005
"g1887",0,0,-0.166003434519697,0.340004179861764
"g1888",0,0.156112934494396,-0.253584708878586,0.51593644931469
"g1889",0,0,-0.25452354665873,-0.786128545294835
"g1890",0,0,0.918343845924221,0.0144446605258005
"g1891",0,0,-0.166003434519697,0.340004179861764
"g1892",0,0,-0.253584708878586,0.51593644931469
"g1893",0,0,-0.25452354665873,-0.786128545294835
"g1894",0,0,0.918343845924221,0.0144446605258005
"g1895",0,0,-0.166003434519697,0.340004179861764
"g1896",0,0,-0.253584708878586,0.51593644931469
"g1897",0,0,-0.25452354665873,-0.786128545294835
"g1898",0,0,0.918343845924221,0.0144446605258005
"g1899",0,0,-0.166003434519697,0.340004179861764
"g1900",0,0,-0.253584708878586,0.51593644931469
"g1901",0,0,-0.25452354665873,-0.786128545294835
"g1902",0,0,0.918343845924221,0.0144446605258005
"g1903",0,0,-0.166003434519697,0.340004179861764
"g1904",0,0,-0.253584708878586,0.51593644931469
"g1905",0,0,-0.25452354665873,-0.786128545294835
"g1906",0,0,0.918343845924221,0.0144446605258005
"g1907",0,0,-0.166003434519697,0.340004179861764
"g1908",0,0,-0.253584708878586,0.51593644931469
"g1909",0,0,-0.25452354665873,-0.786128545294835
"g1910",0,0,0.918343845924221,0.0144446605258005
"g1911",0,0,-0.166003434519697,0.340004179861764
"g1912",0,0,-0.253584708878586,0.51593644931469
"g1913",0,0,-0.25452354665873,-0.786128545294835
"g1914",0,0,0.918343845924221,0.0144446605258005
"g1915",0.10743587142766,0,-0.166003434519697,0.340004179861764
"g1916",0.144053421892845,0,-0.253584708878586,0.51593644931469
"g1917",0,-0.0503942922850332,-0.25452354665873,-0.786128545294835
"g1918",0,0,0.918343845924221,0.0144446605258005
"g1919",0,0,-0.166003434519697,0.340004179861764
"g1920",0,0,-0.253584708878586,0.51593644931469
"g1921",0,0,-0.25452354665873,-0.786128545294835
"g1922",0,0,0.918343845924221,0.0144446605258005
"g1923",0,0,-0.166003434519697,0.340004179861764
"g1924",0,0,-0.253584708878586,0.51593644931469
"g1925",0,0,-0.25452354665873,-0.786128545294835
"g1926",0,0,0.918343845924221,0.0144446605258005
"g1927",0,0,-0.166003434519697,0.340004179861764
"g1928",0,0,-0.253584708878586,0.51593644931469
"g1929",0,0,-0.25452354665873,-0.786128545294835
"g1930",0,0,0.918343845924221,0.0144446605258005
"g1931",0,0,-0.166003434519697,0.340004179861764
"g1932",0,0,-0.253584708878586,0.51593644931469
"g1933",0,0,-0.25452354665873,-0.786128545294835
"g1934",0,0,0.918343845924221,0.0144446605258005
"g1935",0,0,-0.166003434519697,0.340004179861764
"g1936",0,0,-0.253584708878586,0.51593644931469
"g1937",0,0,-0.25452354665873,-0.786128545294835
"g1938",0,0,0.918343845924221,0.0144446605258005
"g1939",0,0,-0.166003434519697,0.340004179861764
"g1940",0,0,-0.253584708878586,0.51593644931469
"g1941",0,0,-0.25452354665873,-0.786128545294835
"g1942",0,0,0.918343845924221,0.0144446605258005
"g1943",0,0,-0.166003434519697,0.340004179861764
"g1944",0,0,-0.253584708878586,0.51593644931469
"g1945",0,0,-0.25452354665873,-0.786128545294835
"g1946",0,0,0.918343845924221,0.0144446605258005
"g1947",0,0,-0.166003434519697,0.340004179861764
"g1948",0,0,-0.253584708878586,0.51593644931469
"g1949",0,0,-0.25452354665873,-0.786128545294835
"g1950",0,0,0.918343845924221,0.0144446605258005
"g1951",0,0,-0.166003434519697,0.340004179861764
"g1952",0,0,-0.253584708878586,0.51593644931469
"g1953",0,0,-0.25452354665873,-0.786128545294835
"g1954",0,-0.349471774172673,0.918343845924221,0.0144446605258005
"g1955",0,0.0446260952431061,-0.166003434519697,0.340004179861764
"g1956",0,0,-0.253584708878586,0.51593644931469
"g1957",0,0,-0.25452354665873,-0.786128545294835
"g1958",0,0,0.918343845924221,0.0144446605258005
"g1959",0,0,-0.166003434519697,0.340004179861764
"g1960",0,0,-0.253584708878586,0.51593644931469
"g1961",0,0,-0.25452354665873,-0.786128545294835
"g1962",0,0,0.918343845924221,0.0144446605258005
"g1963",0,0,-0.166003434519697,0.340004179861764
"g1964",0,0,-0.253584708878586,0.51593644931469
"g1965",0,0,-0.25452354665873,-0.786128545294835
"g1966",0,0,0.918343845924221,0.0144446605258005
"g1967",0,0,-0.166003434519697,0.340004179861764
"g1968",0,0,-0.253584708878586,0.51593644931469
"g1969",0,0,-0.25452354665873,-0.786128545294835
"g1970",0,0,0.918343845924221,0.0144446605258005
"g1971",0,0,-0.166003434519697,0.340004179861764
"g1972",0,0,-0.253584708878586,0.51593644931469
"g1973",0,0,-0.25452354665873,-0.786128545294835
"g1974",0.125411790678106,0,0.918343845924221,0.0144446605258005
"g1975",0,0,-0.166003434519697,0.340004179861764
"g1976",0,0,-0.253584708878586,0.51593644931469
"g1977",0,0,-0.25452354665873,-0.786128545294835
"g1978",0,0,0.918343845924221,0.0144446605258005
"g1979",0,0,-0.166003434519697,0.340004179861764
"g1980",0,-0.0905871550533441,-0.253584708878586,0.51593644931469
"g1981",0,0,-0.25452354665873,-0.786128545294835
"g1982",0,0,0.918343845924221,0.0144446605258005
"g1983",0,0,-0.166003434519697,0.340004179861764
"g1984",0,0,-0.253584708878586,0.51593644931469
"g1985",0,0,-0.25452354665873,-0.786128545294835
"g1986",0,0,0.918343845924221,0.0144446605258005
"g1987",0,0,-0.166003434519697,0.340004179861764
"g1988",0,0,-0.253584708878586,0.51593644931469
"g1989",0,0,-0.25452354665873,-0.786128545294835
"g1990",0,0,0.918343845924221,0.0144446605258005
"g1991",0,-0.00720060591987944,-0.166003434519697,0.340004179861764
"g1992",0,0,-0.253584708878586,0.51593644931469
"g1993",0,0,-0.25452354665873,-0.786128545294835
"g1994",0,0,0.918343845924221,0.0144446605258005
"g1995",0,0,-0.166003434519697,0.340004179861764
"g1996",0,0,-0.253584708878586,0.51593644931469
"g1997",0,0,-0.25452354665873,-0.786128545294835
"g1998",0,0,0.918343845924221,0.0144446605258005
"g1999",0,0,-0.166003434519697,0.340004179861764
"g2000",0,0,-0.253584708878586,0.51593644931469
"g2001",0,0,-0.25452354665873,-0.786128545294835
"g2002",0,0,0.918343845924221,0.0144446605258005
"g2003",0,0,-0.166003434519697,0.340004179861764
"g2004",0,0,-0.253584708878586,0.51593644931469
"g2005",0,0,-0.25452354665873,-0.786128545294835
"g2006",0,0,0.918343845924221,0.0144446605258005
"g2007",0,0,-0.166003434519697,0.340004179861764
"g2008",0,0,-0.253584708878586,0.51593644931469
"g2009",0,0,-0.25452354665873,-0.786128545294835
"g2010",0,0,0.918343845924221,0.0144446605258005
"g2011",0,0,-0.166003434519697,0.340004179861764
"g2012",0,0,-0.253584708878586,0.51593644931469
"g2013",0,0,-0.25452354665873,-0.786128545294835
"g2014",0,0,0.918343845924221,0.0144446605258005
"g2015",0,0,-0.166003434519697,0.340004179861764
"g2016",0,0,-0.253584708878586,0.51593644931469
"g2017",0,0,-0.25452354665873,-0.786128545294835
"g2018",0,0,0.918343845924221,0.0144446605258005
"g2019",0,0,-0.166003434519697,0.340004179861764
"g2020",0,0,-0.253584708878586,0.51593644931469
"g2021",0,0,-0.25452354665873,-0.786128545294835
"g2022",0,0,0.918343845924221,0.0144446605258005
"g2023",0,0,-0.166003434519697,0.340004179861764
"g2024",0,0,-0.253584708878586,0.51593644931469
"g2025",0,0,-0.25452354665873,-0.786128545294835
"g2026",0,0,0.918343845924221,0.0144446605258005
"g2027",0,0,-0.166003434519697,0.340004179861764
"g2028",0,0,-0.253584708878586,0.51593644931469
"g2029",0,0,-0.25452354665873,-0.786128545294835
"g2030",0,0,0.918343845924221,0.0144446605258005
"g2031",0,0,-0.166003434519697,0.340004179861764
"g2032",0,0,-0.253584708878586,0.51593644931469
"g2033",0,0,-0.25452354665873,-0.786128545294835
"g2034",0,0,0.918343845924221,0.0144446605258005
"g2035",0,0,-0.166003434519697,0.340004179861764
"g2036",0,0,-0.253584708878586,0.51593644931469
"g2037",0,0,-0.25452354665873,-0.786128545294835
"g2038",0,0,0.918343845924221,0.0144446605258005
"g2039",0,0,-0.166003434519697,0.340004179861764
"g2040",0,0,-0.253584708878586,0.51593644931469
"g2041",0,0,-0.25452354665873,-0.786128545294835
"g2042",0,0,0.918343845924221,0.0144446605258005
"g2043",0,0,-0.166003434519697,0.340004179861764
"g2044",0,0,-0.253584708878586,0.51593644931469
"g2045",0,0,-0.25452354665873,-0.786128545294835
"g2046",0,0,0.918343845924221,0.0144446605258005
"g2047",0,0,-0.166003434519697,0.340004179861764
"g2048",0,0,-0.253584708878586,0.51593644931469
"g2049",0,0,-0.25452354665873,-0.786128545294835
"g2050",0,0.233129656457412,0.918343845924221,0.0144446605258005
"g2051",0,0,-0.166003434519697,0.340004179861764
"g2052",0,0,-0.253584708878586,0.51593644931469
"g2053",0,0,-0.25452354665873,-0.786128545294835
"g2054",0,0,0.918343845924221,0.0144446605258005
"g2055",0,0,-0.166003434519697,0.340004179861764
"g2056",0,0,-0.253584708878586,0.51593644931469
"g2057",0,0,-0.25452354665873,-0.786128545294835
"g2058",0,0,0.918343845924221,0.0144446605258005
"g2059",0,0,-0.166003434519697,0.340004179861764
"g2060",0,0,-0.253584708878586,0.51593644931469
"g2061",0,0,-0.25452354665873,-0.786128545294835
"g2062",0,0,0.918343845924221,0.0144446605258005
"g2063",0,0,-0.166003434519697,0.340004179861764
"g2064",0,0,-0.253584708878586,0.51593644931469
"g2065",0,0,-0.25452354665873,-0.786128545294835
"g2066",0,0,0.918343845924221,0.0144446605258005
"g2067",0,0,-0.166003434519697,0.340004179861764
"g2068",0,0,-0.253584708878586,0.51593644931469
"g2069",0,0,-0.25452354665873,-0.786128545294835
"g2070",0,0,0.918343845924221,0.0144446605258005
"g2071",0,0,-0.166003434519697,0.340004179861764
"g2072",0,0,-0.253584708878586,0.51593644931469
"g2073",0,0,-0.25452354665873,-0.786128545294835
"g2074",0,0,0.918343845924221,0.0144446605258005
"g2075",0,0,-0.166003434519697,0.340004179861764
"g2076",0,0,-0.253584708878586,0.51593644931469
"g2077",0,0,-0.25452354665873,-0.786128545294835
"g2078",0,0,0.918343845924221,0.0144446605258005
"g2079",0,0,-0.166003434519697,0.340004179861764
"g2080",0,0,-0.253584708878586,0.51593644931469
"g2081",0,0,-0.25452354665873,-0.786128545294835
"g2082",0,0,0.918343845924221,0.0144446605258005
"g2083",0,0,-0.166003434519697,0.340004179861764
"g2084",0,0,-0.253584708878586,0.51593644931469
"g2085",0,0,-0.25452354665873,-0.786128545294835
"g2086",0,0,0.918343845924221,0.0144446605258005
"g2087",0,0,-0.166003434519697,0.340004179861764
"g2088",0,0,-0.253584708878586,0.51593644931469
"g2089",0,0,-0.25452354665873,-0.786128545294835
"g2090",0,0,0.918343845924221,0.0144446605258005
"g2091",0,0,-0.166003434519697,0.340004179861764
"g2092",0,0,-0.253584708878586,0.51593644931469
"g2093",0,0,-0.25452354665873,-0.786128545294835
"g2094",0,0,0.918343845924221,0.0144446605258005
"g2095",0,0,-0.166003434519697,0.340004179861764
"g2096",0,0,-0.253584708878586,0.51593644931469
"g2097",0,0,-0.25452354665873,-0.786128545294835
"g2098",0,0,0.918343845924221,0.0144446605258005
"g2099",0,0,-0.166003434519697,0.340004179861764
"g2100",0,0,-0.253584708878586,0.51593644931469
"g2101",0,0,-0.25452354665873,-0.786128545294835
"g2102",0,0,0.918343845924221,0.0144446605258005
"g2103",0,0,-0.166003434519697,0.340004179861764
"g2104",0,0,-0.253584708878586,0.51593644931469
"g2105",0,0,-0.25452354665873,-0.786128545294835
"g2106",0,0,0.918343845924221,0.0144446605258005
"g2107",0,0,-0.166003434519697,0.340004179861764
"g2108",0,0,-0.253584708878586,0.51593644931469
"g2109",0,0,-0.25452354665873,-0.786128545294835
"g2110",0,0,0.918343845924221,0.0144446605258005
"g2111",0,0,-0.166003434519697,0.340004179861764
"g2112",0,0,-0.253584708878586,0.51593644931469
"g2113",0,0,-0.25452354665873,-0.786128545294835
"g2114",0,0,0.918343845924221,0.0144446605258005
"g2115",0,0,-0.166003434519697,0.340004179861764
"g2116",0.017666575811675,0,-0.253584708878586,0.51593644931469
"g2117",0,-0.14393181379863,-0.25452354665873,-0.786128545294835
"g2118",0,0,0.918343845924221,0.0144446605258005
"g2119",0,0,-0.166003434519697,0.340004179861764
"g2120",0,0,-0.253584708878586,0.51593644931469
"g2121",0,0,-0.25452354665873,-0.786128545294835
"g2122",0,0,0.918343845924221,0.0144446605258005
"g2123",0,0,-0.166003434519697,0.340004179861764
"g2124",0,0,-0.253584708878586,0.51593644931469
"g2125",0,0,-0.25452354665873,-0.786128545294835
"g2126",0,0,0.918343845924221,0.0144446605258005
"g2127",0.0457915390196784,0,-0.166003434519697,0.340004179861764
"g2128",0,0,-0.253584708878586,0.51593644931469
"g2129",0,0,-0.25452354665873,-0.786128545294835
"g2130",0,0,0.918343845924221,0.0144446605258005
"g2131",0,0,-0.166003434519697,0.340004179861764
"g2132",0,0,-0.253584708878586,0.51593644931469
"g2133",0,0,-0.25452354665873,-0.786128545294835
"g2134",0,0,0.918343845924221,0.0144446605258005
"g2135",0,0,-0.166003434519697,0.340004179861764
"g2136",0,0,-0.253584708878586,0.51593644931469
"g2137",0,0,-0.25452354665873,-0.786128545294835
"g2138",0,0,0.918343845924221,0.0144446605258005
"g2139",0,0,-0.166003434519697,0.340004179861764
