gene_id,logFC,logCPM,LR,PValue,FDR,log10FDR,DEG
CARD19,0.828970957835274,4.35635296713838,82.403173909473,1.10975457047796e-19,5.80309641175761e-19,18.2363402140733,no
TMEM263,0.829397297568997,6.27541415735736,151.307887192274,8.97624539754681e-35,1.17847753868262e-33,32.9286786905424,no
TRBV3-1,0.829424732323439,-2.04875987000724,16.4069801678305,5.10967191878294e-05,9.05507835881771e-05,4.04310778713293,no
MYCBP,0.829513835416895,4.77520239701705,142.118988650354,9.15933326685063e-33,1.06970811907237e-31,30.9707347078932,no
MIR4500HG,0.829579196978363,-2.32468421342246,8.77372404024465,0.00305600861292842,0.00453286331743179,2.34362737632629,no
RTEL1P1,0.830047250081375,-3.0643446006188,17.0975789520177,3.55075400455989e-05,6.39336968433221e-05,4.19427018259513,no
MOCS3,0.830119321825262,3.85607472292813,122.663695416746,1.65206792529715e-28,1.48444289696104e-27,26.8284365040374,no
KCND2,0.830141090305881,3.30574733102889,19.8372243376084,8.43244250496211e-06,1.60729864408427e-05,4.79390342166373,no
PIM2,0.830230186099804,4.52383692228875,42.7830322960445,6.11603564291641e-11,1.76341373652102e-10,9.75364578049279,no
IGKV4-1,0.830436825486869,6.24020369901862,9.95014008141067,0.00160837158550315,0.00245642915613468,2.60969575648069,no
AC073529.1,0.830607065475925,-1.63579959893495,52.032044366096,5.46022501916295e-13,1.82549074498264e-12,11.7386203645292,no
PARP10,0.830623593907167,5.84069973039152,50.6046172409949,1.12978934891616e-12,3.69183826714124e-12,11.4327573328971,no
TMEM274P,0.830780698555816,-3.4119366683806,7.25885069765374,0.00705524277268812,0.0100257664786299,1.99888241524496,no
VEZTP1,0.830959340250404,-1.7809657062582,16.3001503907751,5.40596608768264e-05,9.55324775275921e-05,4.0198489591682,no
GALNT10,0.8311285265721,6.83672147074329,79.0046412376571,6.19641911224372e-19,3.10536591431601e-18,17.5078872182876,no
P2RX4,0.831153154262928,5.12196277948226,100.634989153127,1.1059667616112e-23,7.45047415851996e-23,22.1278160872684,no
CDC42SE1,0.831154522222287,7.01237816538067,190.514857359906,2.45442397138333e-43,5.12638527068677e-42,41.2901887577605,no
SNORD89,0.831166072082414,-2.4307772624101,24.3576177204317,8.00097222533451e-07,1.666267844164e-06,5.77825518666708,no
TRAV12-1,0.831839822060516,-1.96884442020507,14.5305499269207,0.000137904989043736,0.000233849397941837,3.63106374386912,no
OR7E128P,0.831931874830423,-1.9705011480392,25.0330945414746,5.63546871611751e-07,1.18728843669216e-06,5.92544376188231,no
MEIS3P2,0.832190673540607,0.452673104826396,24.7479405627555,6.53385775301521e-07,1.36934076049535e-06,5.86348846421988,no
FNDC11,0.83220707157238,-0.534305373400834,36.5655921534553,1.47614463010067e-09,3.84472814347237e-09,8.41513436326538,no
CCT6A,0.832310288671577,7.63855522079124,158.793703306311,2.075944252339e-36,2.97536246827267e-35,34.526460119555,no
ESRRG,0.832561346644826,3.56603253322017,18.181337705347,2.0083722377798e-05,3.69844973150231e-05,4.43198027975497,no
PCDHB1,0.832582799637062,-2.46128552820132,12.0803592237054,0.000509557786890161,0.000817475164485695,3.08752543266237,no
VPS37C,0.832648966917678,5.46372190422824,163.208057606517,2.25303763371782e-37,3.41387424234859e-36,35.4667524811299,no
LYSMD1,0.833090489088954,3.79278980867049,125.33915892198,4.28988561106126e-29,4.00474187905006e-28,27.3974254706201,no
URB2,0.833674504814831,4.53473139895265,143.574352538425,4.40203178335026e-33,5.25321649707726e-32,31.2795747005583,no
STAP2,0.833676415993429,4.85840142400545,41.7361174293608,1.04461343351285e-10,2.96535426287519e-10,9.52792341520994,no
MORN2,0.833767593571892,3.59211179506066,120.024063660411,6.24979357695277e-28,5.45783500155265e-27,26.262979597834,no
HAUS8,0.834082528949712,2.87815772223172,91.0048371970099,1.43321319665934e-21,8.46540946574097e-21,20.0723520305366,no
TMSB10,0.834237156165805,9.56429631098803,58.4338081387468,2.10246843734195e-14,7.79077232494437e-14,13.1084194871496,no
LINC01341,0.834493198255193,-0.628103455595909,29.006164628738,7.21483368665058e-08,1.63765272570005e-07,6.78577818761963,no
COLGALT1,0.834506042234138,6.83378874406957,109.52868539516,1.24292761741215e-25,9.45932938464743e-25,24.0241396516395,no
ATP13A1,0.834535798877183,6.1243712399461,143.431820148453,4.72951341111872e-33,5.6306714063877e-32,31.2494398163913,no
AC010627.1,0.834578886860306,-3.26753024886336,12.570041855303,0.000391979800065729,0.000636926051265689,3.19591098743157,no
MSANTD1,0.834616457925799,-1.58666162127411,28.9832437662794,7.30070818441461e-08,1.65624863516628e-07,6.78087446659987,no
AC069547.1,0.834620161179531,0.639562978670705,74.6661347066224,5.57441861931696e-18,2.63221327975552e-17,16.5796789241507,no
TMTC4,0.834781488977771,4.73554369534942,110.509497473793,7.57814705237755e-26,5.8703233306937e-25,24.2313379776504,no
AC004466.2,0.835056211942116,-2.80297030716005,14.9673935403476,0.000109385054795019,0.000187177254492863,3.72774692722403,no
DENND2D,0.835170272213029,5.61234024561606,127.718252856245,1.29363293502999e-29,1.24410216694057e-28,27.9051439534743,no
AC026704.1,0.835240713521199,-2.05677150471061,20.976336010147,4.64991460850063e-06,9.08117101472366e-06,5.04185814570341,no
TOP1,0.835295612019709,6.87146003989854,253.472435757559,4.54399463486191e-57,2.02412844195052e-55,54.6937619326126,no
MAGI3,0.835415053638576,5.76124673586669,71.9210260135724,2.23984539775904e-17,1.01976173970332e-16,15.9915012862962,no
KRT18P63,0.835845221132982,-2.84631613456146,22.009239637364,2.71341084722118e-06,5.40748469418502e-06,5.267004701152,no
PTP4A2,0.835884930403098,8.56833917705844,78.776473174105,6.95504411309858e-19,3.48278054593046e-18,17.4580738900821,no
ATG4D,0.836196989937784,3.49134884332716,82.8403676581175,8.89546701848186e-20,4.68468537185921e-19,18.3293195714472,no
AL355102.1,0.836224307376117,-3.48684737869699,6.12973930209611,0.0132926470307554,0.0183073952320264,1.73737344252679,no
PCDHB17P,0.836436170325781,-1.3759262072016,17.6795099215044,2.61427603804544e-05,4.77163676303776e-05,4.32133262405713,no
AL353807.4,0.836563791609667,-1.88524898148033,30.0749262555286,4.15671076174966e-08,9.62341058336082e-08,7.01667098461179,no
RUVBL2,0.836629146280244,6.09868788487728,92.3293454171185,7.33879661371629e-22,4.41555900487716e-21,20.3550143074057,no
AGBL2,0.836760318187936,0.680287668634426,34.7400639447958,3.76796887757192e-09,9.48796805510055e-09,8.02282678619703,no
CHST4,0.836793120971399,-0.345109017638659,8.35785271041999,0.00384024098991729,0.00563071280129557,2.24943662360792,no
PRDX4,0.836829490868251,6.16279882515158,81.0466987433877,2.20446311090353e-19,1.13251536181302e-18,17.9459558983612,no
SERPINA5,0.836975834100789,5.61480569179149,13.5611245661054,0.000230918703073031,0.000384070970059612,3.41558851767049,no
MYEF2,0.836993820285804,4.379189946569,66.9158596385641,2.83346178386668e-16,1.19893352683854e-15,14.9212048950725,no
DNAJA3,0.837219891313965,6.01632070381108,145.534604201677,1.64090951658659e-33,1.99895502001217e-32,31.6991969781582,no
AC137894.1,0.837511653391111,-2.43360791978084,14.6530585575017,0.000129224776119018,0.000219751970632666,3.65806722168739,no
IGSF5,0.837577175071315,-0.154284487240793,18.1051290929215,2.09037587407638e-05,3.84215146416083e-05,4.41542551850799,no
AC009041.3,0.837596278879321,-1.62485444107151,30.8534088776234,2.78272889346587e-08,6.53684158957896e-08,7.18463203937328,no
NUDT19,0.837650362723929,4.67607508575646,87.1315070110475,1.01540024165006e-20,5.68913474662706e-20,19.244953779886,no
ZNF233,0.837693316405548,1.26695325351943,51.2103992473988,8.29778832370561e-13,2.73492321282115e-12,11.5630548626454,no
ZFPM1,0.837725960813458,2.28171962045858,71.6506727706197,2.56874481212728e-17,1.16360996097227e-16,15.9341925696725,no
PDIK1L,0.837917787278721,4.63163651016606,128.728833265108,7.77464547156496e-30,7.59008057518801e-29,28.1197536136732,no
ALCAM,0.83811936825329,7.77564602979519,32.026324152814,1.52097504456197e-08,3.64987604133636e-08,7.43772188498949,no
LINC01290,0.838145712491858,-2.22822930325523,30.2629599872135,3.77261979862601e-08,8.76886729699108e-08,7.0570565022368,no
VN1R80P,0.838157201454484,-3.74445205891101,10.9641857352715,0.000928897551989266,0.00145162953048531,2.83814420553323,no
RNF182,0.838170409429259,0.858138979612825,14.2690108741881,0.000158452202940207,0.000267663940103305,3.57241013336671,no
GPR137,0.838382617375069,4.65698592378969,105.532269118768,9.33650409353382e-25,6.70225713137647e-24,23.1737789145199,no
AC006427.2,0.83838971865128,-3.49129020669273,7.56578673713824,0.00594866815692491,0.00853228929010578,2.06893442807414,no
AL031123.3,0.838502247823518,-0.22307795944865,36.979313656752,1.19389197775365e-09,3.13553931922194e-09,8.50368774886278,no
AC020910.2,0.838528106232383,-3.84262803508276,7.75796903160403,0.00534760597100382,0.00771148496408779,2.11286198386715,no
NME4,0.838578846415359,6.5607058517023,79.6260481825657,4.52421383595798e-19,2.28645409283916e-18,17.6408375139101,no
KCNK13,0.838775305151111,0.847481829590422,29.7979424975398,4.7950059414002e-08,1.10422462744222e-07,6.95694257104936,no
ARPC5L,0.838782723509901,5.26574018908171,142.15209511368,9.00792981464374e-33,1.05300314712008e-31,30.9775703308327,no
LFNG,0.838802849545857,5.5535358151039,35.9654860431932,2.00843753968933e-09,5.17277486685439e-09,8.28627642284947,no
AC090948.4,0.838920484269196,-3.36236873072204,14.7712092318098,0.000121374557308861,0.00020681480513705,3.68441837486641,no
TGFB1,0.839189480264457,5.45948948950285,74.4137558586826,6.33460664209084e-18,2.97918870031341e-17,16.5259019879198,no
AP000487.2,0.839341809940099,-3.68543525483544,8.72215786949877,0.00314365742519475,0.00465327119198386,2.33224163610846,no
BLK,0.83976932129087,-0.309815547307358,10.6960271617862,0.0010736584594953,0.00166749991413624,2.77793417977433,no
Y_RNA,0.839857731997008,-2.57072843399837,25.8801823453445,3.63279672552871e-07,7.77930979223234e-07,6.10905893343731,no
CD3D,0.839997013487499,2.18208952730624,24.0564927876379,9.35502831190512e-07,1.9379977986174e-06,5.71264672060252,no
C6orf132,0.840306452293578,5.44578502132875,63.888473832895,1.31665732988148e-15,5.32930712101273e-15,14.2733292512138,no
AC007485.1,0.84041615842826,-2.23840362112576,19.7753326054333,8.70995449435644e-06,1.65881297551239e-05,4.7802025761707,no
LOXL2,0.840757496472459,6.02781008078994,43.1006644245421,5.19945951193996e-11,1.50604208765686e-10,9.82216289122846,no
AC064807.1,0.840797036025436,3.34042958097101,53.791532344007,2.2293145432155e-13,7.65553123531829e-13,12.1160246672045,no
AC012676.1,0.84084612055959,-1.44528501732581,43.2813672740967,4.74076534196712e-11,1.37714199130458e-10,9.86102127916146,no
POLA2,0.840849622732322,1.86416812730879,96.3722964572065,9.51898355252077e-23,6.08827898474823e-22,21.2155054549956,no
NPAS1,0.840860372247034,0.181791197999633,26.5384171340865,2.58349048653956e-07,5.59467291044809e-07,6.25222529918745,no
NDC1,0.841190092401401,5.56476401563892,136.225983885827,1.78066402968452e-31,1.94091608051537e-30,29.7119932418177,no
L3MBTL4-AS1,0.84132051390779,-1.24692676376431,38.5145196216567,5.43478493391759e-10,1.46463933201454e-09,8.83426930732363,no
GPR79,0.841844266681047,-3.47134329310002,6.99418629850814,0.0081774873914429,0.0115416668162761,1.93773146701759,no
IL2RA,0.842500397386298,1.66470287717655,19.9699813532358,7.86675368130512e-06,1.50368691920018e-05,4.82284257825087,no
AL132712.2,0.842575900067516,-0.58850304227063,28.4035397441948,9.84850723599398e-08,2.20994320716384e-07,6.65561888700823,no
NOP56P1,0.842698706457651,-2.68336618109283,8.8335871190852,0.00295736508499087,0.00439250306633521,2.35728792665862,no
GET3,0.842715518168131,6.05135758876129,120.457888497255,5.02216373597696e-28,4.40257112180662e-27,26.3562936194473,no
TTC26,0.842740888453679,3.80347232700111,137.903026565773,7.65239359735002e-32,8.5143873588906e-31,30.0698465956433,no
AL021068.1,0.842856832981323,-1.77213476470202,15.2329352820473,9.50315364794734e-05,0.000163673011025483,3.78602292797374,no
NLRP5,0.843062207513576,0.676237168029528,5.02280424245907,0.0250156247520436,0.0332695647727454,1.47795288046666,no
AP003068.4,0.843114730847976,-2.223154204175,16.1647975076487,5.80631837926362e-05,0.000102277030353658,3.99022189034205,no
AC046168.2,0.843271247471768,-1.66354143023585,22.2591576972302,2.38219934492263e-06,4.77122338954423e-06,5.32137024921866,no
PTBP3,0.843312217079498,7.23969912574879,146.804486397526,8.65907819187013e-34,1.07514395625549e-32,31.9685333820538,no
RPL17P50,0.843471717111686,-0.545626572485968,53.0654390205154,3.22619218365194e-13,1.09606918032063e-12,11.9601620337318,no
SLC25A44,0.843929199594829,5.7135022257972,241.615179616386,1.74795035570107e-54,6.84174409833353e-53,52.1648331737581,no
BRMS1,0.84424661789768,5.28003218392268,87.7900031318791,7.27858804615211e-21,4.11935021240288e-20,19.3851712843124,no
P3H3,0.844357006389113,4.83928686098916,44.5202429632074,2.51740792236685e-11,7.46531431484962e-11,10.1269519022951,no
AVL9,0.844573787768641,6.2144796445571,181.260248053554,2.57194824953054e-41,4.84874858008873e-40,39.314370334571,no
AC022001.3,0.844657093907417,-3.29591293417179,7.48975829073089,0.00620508844740118,0.0088778162721956,2.05169384701028,no
ZMPSTE24,0.845004663089876,6.66465542310941,159.400990879555,1.52941766684231e-36,2.20966612164681e-35,34.655673342822,no
TTC13,0.8450261268242,4.34308061039496,154.160491954166,2.13626514929572e-35,2.91570072003659e-34,33.5352570559052,no
BTBD10P2,0.845431591752109,-2.98785210579881,19.2259596135159,1.16123494816175e-05,2.183975577293e-05,4.66075222251775,no
AC068790.5,0.845617189510846,-2.3392803106792,16.7090777847077,4.35720069941638e-05,7.78352098821148e-05,4.10882389917569,no
SSR2,0.845695051772905,7.67651943968256,132.292452674271,1.29124435258087e-30,1.33297940384558e-29,28.8751765609127,no
DTHD1,0.845819774366692,-0.632043316155695,20.5926489991005,5.68138486060481e-06,1.10016999439641e-05,4.95854020400157,no
SPAG5-AS1,0.845833624267216,-0.944403476613029,36.5487039860192,1.4889893299821e-09,3.87497502398816e-09,8.41173109237808,no
MGRN1,0.845921482866512,6.27431103481269,195.720663765334,1.79361113293385e-44,3.95285507825562e-43,42.403089107708,no
SNRPD1,0.846071103296292,5.43521865278593,159.579847107259,1.39780765448641e-36,2.02533235740437e-35,34.6935036987985,no
TRIM36,0.846400646960318,3.09960102082134,20.4652400225756,6.07240959818678e-06,1.17336203276134e-05,4.93056796864143,no
SEPTIN8,0.846550549969898,6.42479864805421,178.618772212119,9.70520393522053e-41,1.78162343283465e-39,38.7491840838704,no
PPP1R35,0.846608370576272,1.87185946142483,59.3882493068268,1.29439688568907e-14,4.88782908012342e-14,13.3108839891111,no
GJB4,0.846905793014293,-2.74190950677876,7.64051476888974,0.00570716277202891,0.00820131738303206,2.08611638100312,no
TTC39B,0.846990015026772,4.63133822198516,55.633080269218,8.73414407163698e-14,3.09737830061941e-13,12.5090057485218,no
IKZF2,0.847086402682942,4.19976827440035,45.3206694905728,1.67274414248291e-11,5.0346358022016e-11,10.2980319401679,no
PILRA,0.847360541102497,2.62350951233324,51.377419311002,7.62101039451911e-13,2.51746409777211e-12,11.5990367143198,no
SLC30A7,0.847410964230009,5.5693935076118,199.89425512931,2.2024589618125e-45,5.08079625581092e-44,43.2940682203133,no
ZNF672,0.847838662299777,5.23700741639157,125.682160722925,3.60893854137663e-29,3.38664299811212e-28,27.4702305819564,no
HLA-DQB1,0.847904270195422,6.23417916178335,32.2140329576293,1.38089787554327e-08,3.32896913138631e-08,7.47769023191775,no
AC093599.2,0.848078333809725,-1.46316740370659,38.4129856872576,5.72501796997285e-10,1.54038114462558e-09,8.81237180609396,no
AC100821.1,0.848122911734531,-1.08939460661493,39.4499812814923,3.36570962187198e-10,9.21843288315095e-10,9.03534290194488,no
ZDHHC9,0.84848315709089,6.24698370379032,142.931791329403,6.08337285508607e-33,7.19146679271048e-32,31.143182520603,no
HARBI1,0.848743607996738,2.36061633940203,181.867773373753,1.89505134224362e-41,3.60231511945525e-40,39.4434182991082,no
LINC02246,0.84877183011554,-1.75180527267527,29.0544488735117,7.03723081145045e-08,1.59921467325133e-07,6.79609323409576,no
CYP4F11,0.848794435801527,2.73997955741713,12.8020689141328,0.000346236243587256,0.000565959198454508,3.2472148771594,no
ENOPH1,0.849040045189641,5.44367984847041,184.301741673715,5.57487768638011e-42,1.08597926943355e-40,39.9641784650387,no
AC004893.2,0.849298407560941,-2.03558875225814,25.9607255029799,3.48434197316463e-07,7.47348890238687e-07,6.12647660603988,no
CORO1B,0.84954925475402,6.53492314629318,67.7518107387061,1.85426443242935e-16,7.93945682806771e-16,15.100209208485,no
TMEM121B,0.849873097926589,1.00122084702391,25.1830546239436,5.21383024873853e-07,1.10186984381771e-06,5.95786970262592,no
POP7,0.849914038434801,4.34680304485641,105.777899815382,8.24803632848463e-25,5.95315682005452e-24,23.2252526769666,no
TNFRSF12A,0.849918177088749,5.15207753190799,30.0472251046985,4.21651468689976e-08,9.75827509332351e-08,7.01062694295378,no
CPNE4,0.84997984638058,0.0987648113769766,9.35482707946869,0.00222398950164109,0.00334889121558591,2.4750989597274,no
TMEM210,0.850084493847827,-2.30839714275233,16.5125002508353,4.83303917977243e-05,8.58842971662166e-05,4.06608623404381,no
UTP18,0.850099660203497,5.34723280891855,97.2287470328795,6.17634069403237e-23,3.99399133061169e-22,21.3985928821472,no
NRAV,0.850122041347633,4.42313898884593,110.53050660145,7.49825820328209e-26,5.81022667673041e-25,24.2358069239724,no
RN7SKP239,0.850178183872359,-2.35331817688107,18.935692785052,1.35199362221027e-05,2.52875858232669e-05,4.59709263027124,no
HYOU1,0.850186188065104,7.07283003618065,103.916108042126,2.11066479878219e-24,1.48093704086284e-23,22.8294634042655,no
RPL31P2,0.850271559084339,-3.90227258256318,9.1943897246465,0.00242758011564452,0.00363804551331078,2.43913187205206,no
