OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_1632	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_riboflavina	5	1	3	8	8	3	1	4	0	7	0	5	0	0	0	2	3	4
ASV_1694	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unassigned	27	3	1	0	5	0	1	1	7	0	2	2	0	0	1	3	1	0
ASV_1733	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	4	1	4	1	3	2	4	1	6	2	3	2	6	4	0	5	4
ASV_1746	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	2	3	0	0	1	2	11	5	2	0	2	5	4	4	7	3	1	2
ASV_1757	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	2	9	0	0	0	1	1	4	7	2	11	5	1	0	0	11	0	0
ASV_1773	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	6	2	0	0	0	5	4	4	6	4	0	2	0	0	8	3	6	4
ASV_1779	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Unassigned	Unassigned	Unassigned	0	5	3	3	0	0	5	7	2	2	4	5	3	3	5	2	4	1
ASV_1870	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	Unassigned	3	4	1	4	2	0	10	5	2	3	3	5	0	2	2	3	1	4
ASV_1948	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	Unassigned	3	1	1	0	0	6	8	5	6	2	7	1	3	0	1	3	0	7
ASV_2148	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	2	8	8	1	4	2	6	3	2	3	0	4	1	4	2	2
ASV_2341	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	2	5	0	2	2	0	4	6	1	1	5	15	1	2	1	0	5
ASV_2347	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unassigned	Unassigned	Unassigned	5	4	1	1	3	4	2	2	2	3	2	4	3	2	7	3	3	3
ASV_2729	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned	3	5	3	0	0	1	5	3	5	4	1	6	0	2	9	2	1	4
ASV_1138	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	2	0	2	4	6	3	15	2	2	7	1	1	0	5	1	0	1
ASV_1192	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned	7	1	0	2	0	4	6	2	3	3	3	3	3	3	1	1	9	2
ASV_1206	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Unassigned	1	7	4	3	0	3	2	6	1	1	4	3	3	5	4	0	1	5
ASV_1215	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Unassigned	Unassigned	2	0	1	0	0	3	2	0	2	2	2	0	17	9	3	5	3	2
ASV_1227	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Unassigned	Unassigned	0	4	0	7	0	0	6	6	2	1	1	3	9	0	1	5	0	8
ASV_1264	Bacteria	Acidobacteria	Acidobacteria_Gp17	Unassigned	Unassigned	Gp17	Unassigned	1	2	0	0	2	2	9	6	6	0	2	7	3	2	7	2	1	1
ASV_1290	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta	0	3	8	2	1	3	1	0	6	1	5	6	3	2	2	2	7	1
ASV_1320	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Unassigned	3	1	1	2	2	1	5	1	1	0	0	0	0	31	1	3	0	1
ASV_1360	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	9	4	1	1	2	1	6	2	2	4	2	3	6	2	4	3	0	1
ASV_1384	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	2	4	3	2	2	2	2	4	0	10	3	3	4	3	1	0	1	7
ASV_1402	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	2	1	2	1	0	1	1	4	6	4	5	5	6	3	6	3	2
ASV_1426	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unassigned	Unassigned	1	4	2	5	2	2	4	2	3	3	2	2	2	5	2	4	4	4
ASV_1470	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	5	7	0	2	1	2	2	5	1	4	2	3	2	3	2	7	3	2
ASV_1549	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Xenophilus	Xenophilus_aerolatus	7	9	0	0	0	2	5	2	13	3	2	1	1	3	0	2	0	3
ASV_1650	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Unassigned	Unassigned	3	5	1	1	1	4	2	3	4	1	4	2	6	2	4	5	0	5
ASV_1903	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Unassigned	Unassigned	Unassigned	3	4	0	3	1	2	3	3	3	4	3	4	1	1	3	1	6	8
ASV_2059	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	0	2	0	1	0	0	4	17	6	1	3	5	1	2	8	2	1	0
ASV_2419	Bacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	5	1	1	3	0	2	2	2	3	5	3	3	3	6	4	5	5
ASV_2596	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	1	0	0	6	0	1	0	1	10	4	14	1	4	3	1	3	3	1
ASV_1161	Bacteria	Acidobacteria	Acidobacteria_Gp10	Unassigned	Unassigned	Gp10	Unassigned	1	1	7	0	0	19	0	0	0	4	4	4	1	5	2	3	0	1
ASV_1189	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Opitutus_terrae	0	4	0	0	0	1	5	2	8	5	3	2	5	2	7	2	5	1
ASV_1261	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Unassigned	3	6	5	1	0	8	1	5	3	6	2	6	2	2	0	0	1	1
ASV_1292	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	0	0	0	2	0	0	1	2	23	2	1	4	12	0	0	4	1	0
ASV_1328	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	2	1	0	1	1	0	5	10	3	6	1	4	9	1	2	3	3	0
ASV_1337	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	1	2	4	0	7	5	4	1	2	1	2	4	3	10	4	0	1
ASV_1427	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unassigned	Unassigned	Unassigned	6	2	2	5	0	2	6	2	0	5	4	1	4	4	1	2	0	6
ASV_1511	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	1	0	2	0	2	4	4	2	4	3	2	5	3	3	4	8	4
ASV_1548	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	Marmoricola_scoriae	5	1	11	1	2	1	0	5	3	3	3	6	3	0	1	4	1	2
ASV_1551	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unassigned	Unassigned	3	3	0	1	4	6	3	3	1	3	3	2	3	0	7	5	2	3
ASV_1554	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4	5	1	1	0	1	2	1	5	1	0	7	5	5	7	3	3	1
ASV_1584	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Methyloceanibacter	Methyloceanibacter_caenitepidi	2	1	8	3	2	6	7	3	4	1	1	6	0	0	3	1	2	2
ASV_1595	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	3	1	2	4	2	5	5	3	3	2	4	5	4	3	0	4	0	2
ASV_1697	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis	4	4	2	1	1	7	4	3	2	2	3	4	3	2	2	1	3	4
ASV_1703	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	1	2	5	0	0	0	3	1	2	5	1	2	8	1	14	4	0	3
ASV_1706	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Unassigned	0	6	3	2	0	10	2	2	0	3	6	2	6	0	5	2	1	2
ASV_1731	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	0	0	0	0	8	0	12	29	1	0	0	0	0	0	0
ASV_1766	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	5	5	2	2	2	4	3	3	0	3	2	1	9	1	3	3	0	4
ASV_1792	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Unassigned	1	2	2	1	1	0	3	1	5	5	0	4	3	3	5	6	3	7
ASV_1802	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	0	0	0	0	0	0	46	0	2	0	2	0	0	0	0	1	1	0
ASV_1896	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Unassigned	1	4	3	1	0	0	2	0	29	0	4	2	2	0	1	1	1	1
ASV_1975	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	1	3	9	6	2	2	0	3	2	0	4	1	4	2	5	0	4	4
ASV_2283	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	5	5	2	0	1	4	3	3	3	1	2	4	1	2	7	4	0	5
ASV_2582	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	3	3	1	6	1	4	3	1	5	2	4	3	2	1	3	4	1	5
ASV_1191	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	9	8	8	3	2	3	2	6	2	5	1	2
ASV_1240	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	1	2	0	4	2	6	7	2	9	3	1	2	4	1	3	2	1
ASV_1253	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	Labilithrix_luteola	3	3	0	3	3	3	7	1	3	1	4	1	1	2	4	1	6	5
ASV_1257	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Leptospiraceae	Turneriella	Turneriella_parva	3	3	0	6	1	6	1	0	3	6	1	3	2	1	4	5	2	4
ASV_1311	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Yonghaparkia	Yonghaparkia_alkaliphila	0	5	1	2	8	2	1	9	0	2	2	2	1	0	4	0	5	7
ASV_1334	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter_xinjiangensis	2	3	5	10	2	5	3	2	0	1	1	3	1	3	4	1	3	2
ASV_1392	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pedomicrobium	Pedomicrobium_manganicum	5	2	0	4	1	3	4	3	3	1	6	3	4	2	2	2	1	5
ASV_1400	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	0	4	2	0	4	2	1	9	1	3	3	1	4	0	1	7	7	2
ASV_1405	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Bacillus_plakortidis	1	2	0	1	0	2	0	8	2	7	1	22	0	0	2	1	2	0
ASV_1418	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Unassigned	Unassigned	1	1	0	28	0	1	1	8	1	0	1	1	2	2	1	0	2	1
ASV_1463	Bacteria	Verrucomicrobia	Spartobacteria	Unassigned	Unassigned	Spartobacteria_genera_incertae_sedis	Unassigned	1	1	0	1	1	2	13	2	4	2	3	4	5	3	5	1	2	1
ASV_1464	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Unassigned	1	5	1	1	0	0	2	3	3	4	4	3	7	3	5	6	0	3
ASV_1501	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unassigned	Unassigned	2	2	5	0	0	0	10	3	5	2	2	10	3	1	0	2	3	1
ASV_1539	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Unassigned	Unassigned	4	1	0	0	0	0	3	3	4	5	4	1	2	4	6	5	6	3
ASV_2224	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	2	3	1	3	3	3	1	3	0	2	4	3	2	1	4	7	5	4
ASV_2677	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Unassigned	4	5	0	0	6	8	2	2	4	3	3	3	2	3	2	2	0	2
ASV_1063	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	3	2	1	1	1	2	4	3	2	6	1	5	4	1	5	2	3	4
ASV_1174	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	5	2	0	6	2	3	0	4	2	0	2	4	5	0	2	3	3	7
ASV_1274	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	5	1	0	0	2	0	7	4	1	2	9	5	1	5	3	2	2
ASV_1282	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	4	3	0	2	0	3	1	2	2	2	4	0	7	5	3	5	5
ASV_1283	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	1	10	0	6	3	2	1	6	1	5	2	2	5	0	0	3	0	3
ASV_1304	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	1	0	0	0	0	0	5	1	2	1	5	0	0	5	24	0	4
ASV_1305	Bacteria	Proteobacteria	Gammaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	3	10	3	0	1	1	5	2	3	1	1	4	0	3	3	7	0	3
ASV_1325	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Unassigned	Unassigned	Unassigned	1	1	1	5	2	1	2	4	1	8	2	4	2	4	5	1	3	3
ASV_1330	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	4	2	1	1	1	2	3	3	3	3	4	1	10	2	0	2	7
ASV_1367	Bacteria	Chloroflexi	Chloroflexia	Unassigned	Unassigned	Unassigned	Unassigned	4	4	0	1	0	3	3	5	3	0	0	4	5	6	3	3	0	6
ASV_1376	Bacteria	Actinobacteria	Actinobacteria	Unassigned	Unassigned	Unassigned	Unassigned	0	2	0	1	0	1	7	2	1	4	2	5	3	2	0	0	3	17
ASV_1382	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_insulae	6	1	2	3	1	6	7	3	4	2	0	3	2	2	2	1	1	4
ASV_1395	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	4	2	0	3	1	2	6	2	5	2	3	3	1	1	3	3	8	1
ASV_1469	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Unassigned	15	0	1	1	21	1	1	1	1	1	1	1	0	1	1	0	3	0
ASV_1587	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Unassigned	2	2	0	2	1	2	7	6	2	2	5	5	1	1	4	4	3	1
ASV_1593	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	4	1	2	3	0	3	7	4	1	1	4	2	3	2	6	3	1	3
ASV_1617	Bacteria	Chloroflexi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	6	2	0	9	5	6	1	0	3	8	1	2	2	2	3	0	0	0
ASV_1634	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_kribbensis	2	3	0	1	0	1	7	5	2	3	4	5	2	1	6	2	1	5
ASV_1709	Bacteria	Armatimonadetes	Unassigned	Unassigned	Unassigned	Armatimonadetes_gp5	Unassigned	1	2	2	2	1	1	4	2	6	3	0	5	1	1	5	6	4	4
ASV_1910	Bacteria	Proteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	0	0	0	0	1	4	4	0	7	4	1	4	3	5	3	8	4
ASV_1971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Mesorhizobium	Unassigned	4	5	4	1	4	4	2	3	1	1	5	1	1	0	5	4	1	4
ASV_2028	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Unassigned	1	2	0	2	1	2	5	1	2	0	1	3	3	1	3	20	1	2
ASV_2343	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4	3	2	1	2	3	5	2	2	2	5	4	4	5	2	2	1	1
ASV_2346	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	3	2	2	5	6	2	1	2	5	2	1	9	3	3	3	0	1	0
ASV_2465	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Micromonospora	Unassigned	4	1	0	1	1	1	0	7	0	2	5	13	2	0	1	6	1	5
ASV_2475	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned	1	0	0	1	1	1	4	4	4	1	3	13	5	1	6	2	3	0
ASV_2604	Bacteria	Proteobacteria	Deltaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	1	1	0	0	1	0	5	8	4	5	3	5	5	3	2	2	2	3
ASV_2645	Bacteria	Proteobacteria	Alphaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	5	4	4	3	1	8	2	3	3	3	2	3	1	2	2	2	2	0
ASV_1117	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Unassigned	Unassigned	1	0	4	5	1	1	2	2	2	3	6	4	3	2	3	1	5	4
ASV_1168	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Unassigned	Unassigned	Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0
ASV_1254	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unassigned	Unassigned	3	2	2	12	0	3	5	1	0	0	1	1	1	0	1	12	3	2
ASV_1455	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Unassigned	6	4	0	1	0	2	7	11	7	1	4	2	0	0	1	0	3	0
ASV_1493	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Nonomuraea_jabiensis	4	1	0	23	0	1	5	1	0	1	0	0	3	6	2	0	1	1
ASV_1603	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Unassigned	Unassigned	0	1	0	0	0	0	18	12	0	0	0	4	10	2	1	1	0	0
ASV_1633	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4	4	1	3	0	0	5	8	2	5	0	4	3	2	4	1	1	2
ASV_1663	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens	0	4	1	2	0	3	7	0	4	1	2	9	6	1	6	0	3	0
ASV_1735	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unassigned	5	5	1	2	1	1	5	1	1	1	6	5	2	6	0	1	2	4
ASV_1764	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	Unassigned	6	1	1	2	4	2	10	4	4	1	3	5	1	1	1	0	1	2
ASV_1796	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Unassigned	Unassigned	2	0	8	2	0	1	5	5	5	2	0	9	1	1	4	1	2	1
ASV_1809	Bacteria	Bacteroidetes	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	4	4	3	2	0	2	5	0	5	2	2	6	1	0	2	3	2	6
ASV_1966	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	2	6	0	1	2	2	5	6	1	5	2	0	2	0	5	0	1	9
ASV_2018	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	3	3	0	2	1	0	10	3	2	4	2	0	5	2	2	3	2	5
ASV_2077	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	Unassigned	Rhizomicrobium	Unassigned	3	0	1	0	1	4	10	2	3	3	4	4	7	2	1	0	1	3
ASV_2285	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unassigned	Unassigned	Unassigned	4	2	3	0	0	7	4	2	6	3	6	2	0	0	4	1	3	2
ASV_2348	Bacteria	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	0	2	4	7	0	4	2	6	1	6	0	3	2	0	3	8	1	0
ASV_2528	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Unassigned	2	2	1	1	3	3	6	3	2	4	12	3	2	0	1	2	0	2
ASV_2666	Bacteria	Proteobacteria	Betaproteobacteria	Unassigned	Unassigned	Unassigned	Unassigned	5	2	4	2	3	6	2	1	2	2	5	2	2	0	1	2	3	5
ASV_1170	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Unassigned	4	5	1	5	1	0	1	3	0	4	3	0	2	2	2	4	4	7
