WWTP_id	Continent	Country	Latitude	Longitude	Sampling_date	Temp_degC	Temp_range_f	Temp_range	Climate	ClimateZone	Process_type	Plant_type	ind_merged	ind_text	City
654	DE-08	Europe	Germany	48.78	9.18	21/03/2018	NA			Temperate	Cfb	C,N	Biofilter	0	none	City156
655	DE-07	Europe	Germany	48.78	9.18	21/03/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	0	none	City156
656	DE-09	Europe	Germany	48.78	9.18	21/03/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	0	none	City156
657	US2-05	North America	United States	36.73	-76.58	23/04/2018	19.3	moderate	moderate	Temperate	Cfa	C,N,DN,P	Activated sludge	0		City397
658	CA-02	North America	Canada	49.61	-119.68	09/01/2018	8.1	very low	very low	Temperate	BSk	C,N,DN,P	Activated sludge	0		City83
659	SE-19	Europe	Sweden	62.39	17.31	07/05/2018	1.8	very low	very low	Temperate	Dfc	C	Activated sludge	10	very_low	City285
660	AU-18	Oceania	Australia	-33.87	151.21	30/07/2018	NA			Subtropical	Cfa	C,N,DN	Activated sludge	0	none	City40
661	AU-19	Oceania	Australia	-33.87	151.21	30/07/2018	NA			Subtropical	Cfa	C,N,DN	Activated sludge	0	none	City40
662	IL-02	Asia	Israel	32.09	34.78	29/03/2018	25	high	high	Tropical	Csa	C,N,DN	Activated sludge	15	low	City174
663	SA-05	Asia	Saudi Arabia	22.3	39.12	06/05/2018	34	extremely high	extremely high	Tropical	BWh	C,DN	MBR	0	none	City244
664	SA-06	Asia	Saudi Arabia	22.3	39.12	06/05/2018	34	extremely high	extremely high	Tropical	BWh	C,DN	MBR	0	none	City244
665	US1-32	North America	United States	37.87	-122.46	29/08/2018	22.5	high	high	Subtropical	Csb	C	Activated sludge	0	none	City355
666	AU-09	Oceania	Australia	-33.02	151.58	13/06/2018	18.4	moderate	moderate	Subtropical	Cfa	C,N,DN	Activated sludge	3	very_low	City32
667	ES-11	Europe	Spain	42.04	3.13	13/03/2018	16	moderate	moderate	Subtropical	Csa	C,N,DN	Activated sludge	20	low	City261
668	ES-19	Europe	Spain	40.81	0.52	12/03/2018	NA			Subtropical	BSk	C,N,DN	Activated sludge	0	none	City269
669	AR-30	South America	Argentina	-34.48	-58.75	11/06/2018	18	moderate	moderate	Temperate	Cfa	C	Activated sludge	0	all	City22
670	CZ-25	Europe	Czech Republic	50.6	14.21	23/05/2018	15.6	moderate	moderate	Temperate	Cfb	C,N	Activated sludge	0	none	City129
671	NO3-04	Europe	Norway	63.43	10.4	12/04/2018	22	high	high	Temperate	Cfb	C,N,DN,P	MBBR	0	none	City216
672	NO3-01	Europe	Norway	63.43	10.4	10/04/2018	22.7	high	high	Temperate	Cfb	C,N,DN,P	Biofilter	0	none	City216
673	BE-12	Europe	Belgium	51.32	4.94	12/03/2018	11.43	low	low	Temperate	Cfb	C,N,DN	Activated sludge	20-50		City69
674	DE-22	Europe	Germany	51.34	8.97	20/03/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	0	none	City162
675	PL-10	Europe	Poland	50.12	19.02	19/03/2018	12.2	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	30	medium	City227
676	PL-09	Europe	Poland	50.12	19.02	19/03/2018	12.8	low	low	Temperate	Cfb	C,N,DN	Activated sludge	30	medium	City227
677	PL-08	Europe	Poland	50.12	19.02	19/03/2018	12.6	low	low	Temperate	Cfb	C,N,DN	Activated sludge	30	medium	City227
678	CH-10	Europe	Switzerland	46.77	7.57	04/04/2018	12.5	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	10	very_low	City300
679	US1-26	North America	United States	37.59	-122.04	14/08/2018	25	high	high	Subtropical	Csb	C	Activated sludge	20	low	City350
680	CH-09	Europe	Switzerland	47.35	8.72	04/04/2018	12.7	low	low	Temperate	Cfb	C,N	Activated sludge	20	low	City299
681	US1-94	North America	United States	38.36	-121.99	05/12/2018	23	high	high	Subtropical	Csa	C,N,DN	Activated sludge	10	very_low	City390
682	US1-107	North America	United States	34.46	-118.57	06/11/2018	26.4	very high	very high	Subtropical	Csb	C,N,DN	Activated sludge	10	very_low	City334
683	US1-31	North America	United States	38.1	-122.26	29/08/2018	18	moderate	moderate	Subtropical	Csb	C	Biofilter	5	very_low	City354
684	SE-12	Europe	Sweden	59.61	16.54	07/05/2018	NA			Temperate	Cfb	C,N	Activated sludge	7.2	very_low	City282
685	CA-12	North America	Canada	45.4	-74.04	01/03/2018	7.9	very low	very low	Temperate	Dfb	C,N,DN	Activated sludge	50	medium	City92
686	SE-09	Europe	Sweden	56.88	14.81	02/05/2018	NA			Temperate	Cfb	Anammox	MBBR	1	very_low	City279
687	SE-07	Europe	Sweden	56.88	14.81	02/05/2018	NA			Temperate	Cfb	C,N	MBBR	1	very_low	City279
688	SE-08	Europe	Sweden	56.88	14.81	02/05/2018	NA			Temperate	Cfb	C,N	MBBR	1	very_low	City279
689	NO1-12	Europe	Norway	59.57	10.69	20/03/2018	10	very low	very low	Temperate	Cfb	C	Activated sludge	5	very_low	City210
690	NO1-13	Europe	Norway	59.57	10.69	20/03/2018	10	very low	very low	Temperate	Cfb	C	Activated sludge	5	very_low	City210
691	DK-13	Europe	Denmark	56.43	9.46	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	10	very_low	City140
692	DK-23	Europe	Denmark	56.13	10.14	12/12/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	5	very_low	City147
693	ES-14	Europe	Spain	41.93	2.25	15/03/2018	16.9	moderate	moderate	Subtropical	Cfa	C,N,DN	Activated sludge	60	high	City264
694	SE-18	Europe	Sweden	57.63	18.29	07/05/2018	13.4	low	low	Temperate	Cfb	C,DN	MBBR	10	very_low	City284
695	SE-16	Europe	Sweden	57.63	18.29	07/05/2018	13.4	low	low	Temperate	Cfb	C,N,DN	MBBR	10	very_low	City284
696	SE-15	Europe	Sweden	57.63	18.29	07/05/2018	13.4	low	low	Temperate	Cfb	C,DN	MBBR	10	very_low	City284
697	SE-17	Europe	Sweden	57.63	18.29	07/05/2018	13.4	low	low	Temperate	Cfb	C,N,DN	MBBR	10	very_low	City284
698	DE-23	Europe	Germany	51.21	8.94	20/03/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	0	none	City163
699	AT-08	Europe	Austria	48	13.93	23/04/2018	NA			Temperate	Cfb	None	Activated sludge	0		City55
700	NL-23	Europe	Netherlands	52.46	6.57	07/03/2018	15	low	low	Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City201
701	NL-22	Europe	Netherlands	52.46	6.57	07/03/2018	15	low	low	Temperate	Cfb	C,N,DN,P	Granules	0	none	City201
702	CH-28	Europe	Switzerland	46.66	7.08	06/04/2018	10.6	low	low	Temperate	Cfb	C,N,DN	Activated sludge	25	low	City314
703	CH-24	Europe	Switzerland	47.23	8.67	05/04/2018	11.8	low	low	Temperate	Cfb	C,N	Activated sludge	40	medium	City310
704	PL-06	Europe	Poland	52.23	21.01	21/03/2018	NA			Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City226
705	PL-07	Europe	Poland	52.23	21.01	21/03/2018	16.1	moderate	moderate	Temperate	Cfb	C,N,DN,P	Activated sludge	0	none	City226
706	PL-20	Europe	Poland	52.23	21.01	22/03/2018	22	high	high	Temperate	Cfb	C	Activated sludge	100	all	City234
707	US2-02	North America	United States	38.91	-77.04	24/04/2018	NA			Temperate	Cfa	C,N,DN	Activated sludge	0		City395
708	US2-03	North America	United States	38.91	-77.04	24/04/2018	NA			Temperate	Cfa	C,N,DN	Activated sludge	0		City395
709	UK-10	Europe	United Kingdom	51.26	-2.19	06/04/2018	15	low	low	Temperate	Cfb	C,N	MBR	0	none	City317
710	US2-25	North America	United States	42.13	-72.75	07/05/2018	15.8	moderate	moderate	Temperate	Cfa	C,N,DN,P	Activated sludge	25	low	City414
711	US1-108	North America	United States	33.98	-118.03	06/11/2018	27.8	very high	very high	Subtropical	BSk	C,N,DN	Activated sludge	10	very_low	City335
712	US1-110	North America	United States	33.98	-118.03	06/11/2018	27.7	very high	very high	Subtropical	BSk	C,N,DN	Activated sludge	2	very_low	City335
713	US1-65	North America	United States	38.55	-122.82	22/09/2018	25	high	high	Subtropical	Csb	C,N,DN,P	Activated sludge	10	very_low	City378
714	BE-10	Europe	Belgium	51.06	3.27	12/03/2018	8.44	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City67
715	AU-24	Oceania	Australia	-36.12	146.88	20/06/2017	NA			Subtropical	Cfa	C,N,DN	Activated sludge	0	low	City44
716	DE-24	Europe	Germany	51.33	9.17	20/03/2018	NA			Temperate	Cfb	C,N,DN	Activated sludge	0	none	City164
717	AU-23	Oceania	Australia	-37.36	144.52	15/06/2018	14	low	low	Subtropical	Cfb	C	Activated sludge	3.2	very_low	City43
718	AU-11	Oceania	Australia	-26.96	152.78	29/06/2018	19	moderate	moderate	Tropical	Cfa	C,N,DN	Activated sludge	0	none	City34
719	UK-05	Europe	United Kingdom	51.6	0.03	13/04/2018	11	low	low	Tropical	Cfb	C,N	Activated sludge	5	very_low	City34
720	UK-04	Europe	United Kingdom	51.6	0.03	13/04/2018	11	low	low	Tropical	Cfb	C,N	Activated sludge	5	very_low	City34
721	US1-95	North America	United States	38.68	-121.77	05/12/2018	21.4	high	high	Subtropical	Csa	C,N,DN	Activated sludge	5	very_low	City391
722	AU-31	Oceania	Australia	-34.95	138.88	02/07/2018	15	low	low	Subtropical	Csb	C,N,DN	Activated sludge	10	very_low	City46
723	AT-03	Europe	Austria	47.8	16.23	20/04/2018	NA			Temperate	Cfb	None	Activated sludge	0		City52
724	CN1-03	Asia	China	30.59	114.31	25/02/2018	5	very low	very low	Subtropical	Cfa	C,N,DN,P	Activated sludge	0	none	City96
725	CN1-11	Asia	China	30.59	114.31	20/03/2018	16.3	moderate	moderate	Subtropical	Cfa	C,N,DN,P	Activated sludge	0	none	City96
726	BE-25	Europe	Belgium	51.1	2.7	12/03/2018	9.74	very low	very low	Temperate	Cfb	C,N,DN,P	Activated sludge	4	very_low	City81
727	SA-04	Asia	Saudi Arabia	24.02	38.19	29/04/2018	37	extremely high	extremely high	Tropical	BWh	N,DN	Activated sludge	0	none	City243
728	SA-01	Asia	Saudi Arabia	24.02	38.19	29/04/2018	37	extremely high	extremely high	Tropical	BWh	N,DN	Activated sludge	0	all	City243
729	SA-03	Asia	Saudi Arabia	24.02	38.19	29/04/2018	37	extremely high	extremely high	Tropical	BWh	N,DN	Activated sludge	0	none	City243
730	SA-02	Asia	Saudi Arabia	24.02	38.19	29/04/2018	37	extremely high	extremely high	Tropical	BWh	N,DN	Activated sludge	0	all	City243
731	CN1-04	Asia	China	34.73	112.79	20/02/2018	8	very low	very low	Subtropical	BSk	C,N,DN,P	Activated sludge	0	none	City97
732	US1-33	North America	United States	39.14	-121.62	27/08/2018	28.5	very high	very high	Subtropical	Csb	C	Activated sludge	50	medium	City356
733	BE-03	Europe	Belgium	50.99	4.49	12/03/2018	9.53	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City60
734	CH-01	Europe	Switzerland	46.02	7.75	21/03/2018	16	moderate	moderate	Temperate	ET	C,N,DN	Activated sludge	0	none	City293
735	CH-02	Europe	Switzerland	46.02	7.75	21/03/2018	16	moderate	moderate	Temperate	ET	C,N,DN	Activated sludge	0	none	City293
736	CN1-01	Asia	China	33.01	114.02	23/02/2018	12	low	low	Subtropical	Cwa	C,N,DN	Activated sludge	0	none	City94
737	CZ-15	Europe	Czech Republic	50.04	13.38	23/05/2018	15	low	low	Temperate	Cfb	C,N	Activated sludge	0	none	City119
738	BE-24	Europe	Belgium	50.99	5.26	12/03/2018	7.23	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	0	none	City80
739	CH-08	Europe	Switzerland	47.38	8.54	04/04/2018	11.7	low	low	Temperate	Cfb	C,N,DN	Activated sludge	10	very_low	City298
740	BE-06	Europe	Belgium	50.88	3.73	12/03/2018	8.87	very low	very low	Temperate	Cfb	C,N,DN	Activated sludge	5	very_low	City63
