"Source","Target","p_value"
"OTU_242","Cr",0.462206042814245
"OTU_36","Cr",0.0683840109328529
"OTU_194","Cr",0.913080902524289
"OTU_64","Cr",0.927287022380638
"OTU_166","Cr",0.0155759504772865
"OTU_62","Cr",0.134988709299773
"OTU_122","Cr",0.757050775511824
"OTU_127","Cr",0.22932803994299
"OTU_226","Cr",0.0828836919974403
"OTU_149","Cr",0.246524950916327
"OTU_38","Cr",0.0401636384429104
"OTU_241","Cr",0.0287279435421377
"OTU_360","Cr",0.516002569141467
"OTU_142","Cr",0.212611448240205
"OTU_292","Cr",0.061597340550043
"OTU_230","Cr",0.049310089793257
"OTU_151","Cr",0.294722190790237
"OTU_914","Cr",0.0813341093245234
"OTU_24","Cr",0.00936645980542911
"OTU_492","Cr",0.318212617163472
"OTU_132","Cr",0.833655810480562
"OTU_112","Cr",0.519655442760309
"OTU_287","Cr",0.0472273905247619
"OTU_334","Cr",0.882167817942329
"OTU_113","Cr",0.844716956135928
"OTU_440","Cr",0.0209023029939841
"OTU_39","Cr",0.176748760143663
"OTU_306","Cr",0.319421146519379
"OTU_493","Cr",0.0653694543203362
"OTU_545","Cr",0.0584173711982297
"OTU_133","Cr",0.112107662303505
"OTU_381","Cr",0.313348658672589
"OTU_486","Cr",0.113699583655863
"OTU_274","Cr",0.0183970707299742
"OTU_422","Cr",0.977005764319758
"OTU_581","Cr",0.577595048623469
"OTU_101","Cr",0.237357430951872
"OTU_130","Cr",0.6599140512751
"OTU_115","Cr",0.183861032607817
"OTU_301","Cr",0.781237277733023
"OTU_71","Cr",0.325964407206474
"OTU_66","Cr",0.963797931192964
"OTU_153","Cr",0.0505848571536423
"OTU_121","Cr",0.950118732789689
"OTU_266","Cr",0.9239234891188
"OTU_144","Cr",0.442342388741178
"OTU_682","Cr",0.445589990977456
"OTU_481","Cr",0.12717692186312
"OTU_150","Cr",0.0821246022072132
"OTU_204","Cr",0.611161322139367
"OTU_354","Cr",0.94509485275772
"OTU_288","Cr",0.784237727437811
"OTU_110","Cr",0.8026193744425
"OTU_69","Cr",0.711994961908067
"OTU_192","Cr",0.0733929917185536
"OTU_171","Cr",0.715743847953936
"OTU_162","Cr",0.0467542833192744
"OTU_299","Cr",0.158884899924605
"OTU_237","Cr",0.0182145929391856
"OTU_74","Cr",0.102666947676767
"OTU_93","Cr",0.0759451821285291
"OTU_359","Cr",0.602022223191741
"OTU_309","Cr",0.0299249685006846
"OTU_267","Cr",0.832521972899506
"OTU_234","Cr",0.0427847126447462
"OTU_179","Cr",0.0983141042175292
"OTU_333","Cr",0.794668276408876
"OTU_694","Cr",0.196230827320633
"OTU_217","Cr",0.251603559127996
"OTU_238","Cr",0.630073144037521
"OTU_146","Cr",0.029608262497621
"OTU_387","Cr",0.146690679142848
"OTU_302","Cr",0.885645241646815
"OTU_160","Cr",0.143874989373243
"OTU_99","Cr",0.711994961908067
"OTU_244","Cr",0.259190098786628
"OTU_199","Cr",0.432256362548083
"OTU_198","Cr",0.907286299688405
"OTU_270","Cr",0.454499440299274
"OTU_187","Cr",0.219285998420957
"OTU_247","Cr",0.792737538521105
"OTU_92","Cr",0.681057667119885
"OTU_155","Cr",0.969361146399833
"OTU_21","Cr",0.938404473780548
"OTU_236","Cr",0.593903112895984
"OTU_487","Cr",0.217351611171139
"OTU_622","Cr",0.930501329705593
"OTU_445","Cr",0.0206787371427774
"OTU_409","Cr",0.747836444775691
"OTU_169","Cr",0.529678505061452
"OTU_265","Cr",0.212353167647518
"OTU_423","Cr",0.39173737530128
"OTU_87","Cr",0.807414823058847
"OTU_555","Cr",0.163760981654431
"OTU_53","Cr",0.0333785002437563
"OTU_65","Cr",0.6599140512751
"OTU_255","Cr",0.910665458377641
"OTU_235","Cr",0.0130887516757044
"OTU_243","Cr",0.690840046662711
"OTU_376","Cr",0.712375504861605
"OTU_141","Cr",0.3440130039342
"OTU_188","Cr",0.90162165010462
"OTU_114","Cr",0.170509550219972
"OTU_262","Cr",0.748645143292726
"OTU_147","Cr",0.172150743242254
"OTU_478","Cr",0.763841716271192
"OTU_618","Cr",0.00674817825001886
"OTU_356","Cr",0.0372660015224523
"OTU_701","Cr",0.0279180964920256
"OTU_100","Cr",0.655290089831801
"OTU_125","Cr",0.718187302104303
"OTU_416","Cr",0.839848882207592
"OTU_312","Cr",0.432825465725809
"OTU_156","Cr",0.353624468575611
"OTU_118","Cr",0.643282846529756
"OTU_175","Cr",0.224699457457786
"OTU_427","Cr",0.0827922037755866
"OTU_70","Cr",0.806547767044048
"OTU_544","Cr",0.038151859965615
"OTU_249","Cr",0.494728186388173
"OTU_351","Cr",0.294023373752116
"OTU_902","Cr",0.0152384297691044
"OTU_533","Cr",0.68045599269099
"OTU_84","Cr",0.674793085918632
"OTU_633","Cr",0.0604715387013694
"OTU_322","Cr",0.797696878149024
"OTU_443","Cr",0.969213300801462
"OTU_917","Cr",0.0976838367089477
"OTU_79","Cr",0.455125739067282
"OTU_290","Cr",0.777686865366958
"OTU_770","Cr",0.411475649648327
"OTU_215","Cr",0.60818466685923
"OTU_83","Cr",0.841329200963076
"OTU_311","Cr",0.880013957442042
"OTU_415","Cr",0.612121142966299
"OTU_348","Cr",0.26887764348833
"OTU_232","Cr",0.462789006280014
"OTU_366","Cr",0.0028599808850406
"OTU_898","Cr",0.39173737530128
"OTU_741","Cr",0.480475279789571
"OTU_1104","Cr",0.025534094360501
"OTU_129","Cr",0.875585896039445
"OTU_418","Cr",0.854150473518603
"OTU_566","Cr",0.632314721351741
"OTU_818","Cr",0.228804775233733
"OTU_152","Cr",0.897179436005173
"OTU_52","Cr",0.11011961206862
"OTU_820","Cr",0.0646623608252093
"OTU_905","Cr",0.0028599808850406
"OTU_961","Cr",0.0165335879279996
"OTU_872","Cr",0.353624468575611
"OTU_214","Cr",0.435628266985761
"OTU_168","Cr",0.487424402200263
"OTU_728","Cr",0.59245472213534
"OTU_520","Cr",0.0521332656188595
"OTU_537","Cr",0.637633815704619
"OTU_761","Cr",0.0245787184802877
"OTU_289","Cr",0.0600576070639304
"OTU_504","Cr",0.227177349819653
"OTU_987","Cr",0.038151859965615
"OTU_212","Cr",0.189975478038778
"OTU_140","Cr",0.763841716271192
"OTU_227","Cr",0.740348265597895
"OTU_426","Cr",0.781237277733023
"OTU_167","Cr",0.911895769780294
"OTU_625","Cr",0.86825730928562
"OTU_1108","Cr",0.0595838013093227
"OTU_1295","Cr",0.629073304378907
"OTU_61","Cr",0.507389572734077
"OTU_408","Cr",0.862549559466857
"OTU_615","Cr",0.129123084123595
"OTU_51","Cr",0.643282846529756
"OTU_256","Cr",0.0311057477288851
"OTU_838","Cr",0.718187302104303
"OTU_335","Cr",0.0219027848167803
"OTU_628","Cr",0.0700715185121796
"OTU_228","Cr",0.845042169698616
"OTU_131","Cr",0.975112473304583
"OTU_341","Cr",0.264227656516832
"OTU_116","Cr",0.547061123022591
"OTU_157","Cr",0.832521972899506
"OTU_706","Cr",0.322162771803658
"OTU_390","Cr",0.689337602948786
"OTU_454","Cr",0.029265283399437
"OTU_792","Cr",0.111416956862699
"OTU_577","Cr",0.45394886446572
"OTU_532","Cr",0.845042169698616
"OTU_480","Cr",0.757050775511824
"OTU_635","Cr",0.893201045474336
"OTU_339","Cr",0.037765744497837
"OTU_148","Cr",0.129123084123595
"OTU_559","Cr",0.197440982860348
"OTU_321","Cr",0.928186760222112
"OTU_223","Cr",0.522981445428611
"OTU_40","Cr",0.510552775004619
"OTU_799","Cr",0.982631942116367
"OTU_355","Cr",0.737219518716897
"OTU_316","Cr",0.82347158083853
"OTU_824","Cr",0.0393158604646954
"OTU_403","Cr",0.89782252109511
"OTU_561","Cr",0.176748760143663
"OTU_993","Cr",0.87561488982746
"OTU_1052","Cr",0.0341837624383638
"OTU_384","Cr",0.636547443446755
"OTU_95","Cr",0.0508621979910937
"OTU_472","Cr",0.975112473304583
"OTU_1","Cu",0.0643342919136955
"OTU_2","Cu",0.0366172528885893
"OTU_3","Cu",0.242279223392161
"OTU_5","Cu",0.89782252109511
"OTU_8","Cu",0.0561465154732011
"OTU_20","Cu",0.0126671959558513
"OTU_54","Cu",0.811568871079019
"OTU_12","Cu",0.157918161574454
"OTU_14","Cu",0.165625640578755
"OTU_22","Cu",0.00628082928284697
"OTU_23","Cu",0.0060020471772164
"OTU_27","Cu",0.824912443651405
"OTU_43","Cu",0.0106836853650831
"OTU_35","Cu",0.00934822231679692
"OTU_57","Cu",0.892579171093077
"OTU_28","Cu",0.311278304711835
"OTU_46","Cu",0.885645241646815
"OTU_26","Cu",0.0106836853650831
"OTU_59","Cu",0.00936645980542911
"OTU_81","Cu",0.833655810480562
"OTU_119","Cu",0.0287249196182853
"OTU_49","Cu",0.00934822231679692
"OTU_13","Cu",0.0408750285949328
"OTU_42","Cu",0.314632005064541
"OTU_96","Cu",0.743880015792785
"OTU_109","Cu",0.0813341093245234
"OTU_37","Cu",0.541608069291234
"OTU_58","Cu",0.0130887516757044
"OTU_31","Cu",0.0858302953258883
"OTU_296","Cu",0.351309777827295
"OTU_16","Cu",0.82716123603195
"OTU_193","Cu",0.555244853379269
"OTU_90","Cu",0.0126671959558513
"OTU_32","Cu",0.0221901794399032
"OTU_107","Cu",0.270202470080156
"OTU_47","Cu",0.00674817825001886
"OTU_105","Cu",0.0138111849974433
"OTU_73","Cu",0.814973739911029
"OTU_56","Cu",0.00418856251829946
"OTU_367","Cu",0.0206787371427774
"OTU_63","Cu",0.0156611733534467
"OTU_138","Cu",0.0303081119910627
"OTU_41","Cu",0.00264339935030936
"OTU_128","Cu",0.883208297620476
"OTU_191","Cu",0.856018277952895
"OTU_259","Cu",0.993347305288768
"OTU_88","Cu",0.00403076562539074
"OTU_200","Cu",0.776499431864603
"OTU_242","Cu",0.573571524482339
"OTU_36","Cu",0.6599140512751
"OTU_194","Cu",0.0986165763310207
"OTU_64","Cu",0.016633029053007
"OTU_166","Cu",0.695938800388741
"OTU_62","Cu",0.975112473304583
"OTU_122","Cu",0.0297043974412577
"OTU_127","Cu",0.40744018706403
"OTU_226","Cu",0.850878415358236
"OTU_149","Cu",0.856018277952895
"OTU_38","Cu",0.36777879412874
"OTU_241","Cu",0.558511419947472
"OTU_360","Cu",0.0292426092484028
"OTU_142","Cu",0.34720856477181
"OTU_292","Cu",0.491580654700445
"OTU_230","Cu",0.512160222934917
"OTU_151","Cu",0.0587838590655384
"OTU_914","Cu",0.282427536151431
"OTU_24","Cu",0.402892103102036
"OTU_492","Cu",0.779091400189871
"OTU_132","Cu",0.109298491002482
"OTU_112","Cu",0.20138938829561
"OTU_287","Cu",0.577485310106517
"OTU_334","Cu",0.010488992855687
"OTU_113","Cu",0.00602708683235383
"OTU_440","Cu",0.669411015603328
"OTU_39","Cu",0.544781211657194
"OTU_306","Cu",0.833655810480562
"OTU_493","Cu",0.711019588068518
"OTU_545","Cu",0.705334945633659
"OTU_133","Cu",0.434054509147731
"OTU_381","Cu",0.406391078811766
"OTU_486","Cu",0.631940638874053
"OTU_274","Cu",0.555244853379269
"OTU_422","Cu",0.00463075939811222
"OTU_581","Cu",0.564194698603581
"OTU_101","Cu",0.407647743601114
"OTU_130","Cu",0.0485935976297566
"OTU_115","Cu",0.622712005754696
"OTU_301","Cu",0.0103914493873307
"OTU_71","Cu",0.0403677182008229
"OTU_66","Cu",0.959139370550617
"OTU_153","Cu",0.373381103715774
"OTU_121","Cu",0.00934822231679692
"OTU_266","Cu",0.353624468575611
"OTU_144","Cu",0.0395557406830125
"OTU_682","Cu",0.58444073079326
"OTU_481","Cu",0.902737359429187
"OTU_150","Cu",0.506886590269606
"OTU_204","Cu",0.0262847727721747
"OTU_354","Cu",0.00171737142475778
"OTU_288","Cu",0.460425383572742
"OTU_110","Cu",0.070859053852791
"OTU_69","Cu",0.129823959531646
"OTU_192","Cu",0.327050323732115
"OTU_171","Cu",0.691557756366829
"OTU_162","Cu",0.284101947384156
"OTU_299","Cu",0.294722190790237
"OTU_237","Cu",0.615988410544858
"OTU_74","Cu",0.689337602948786
"OTU_93","Cu",0.404238230513473
"OTU_359","Cu",0.00908515896607563
"OTU_309","Cu",0.594945140943284
"OTU_267","Cu",0.0279180964920256
"OTU_234","Cu",0.264227656516832
"OTU_179","Cu",0.181919932570256
"OTU_333","Cu",0.0926565459946214
"OTU_694","Cu",0.269164128869341
"OTU_217","Cu",0.882167817942329
"OTU_238","Cu",0.0827913748069845
"OTU_146","Cu",0.319421146519379
"OTU_387","Cu",0.220408730225449
"OTU_302","Cu",0.0258464882946605
"OTU_160","Cu",0.369709726648136
"OTU_99","Cu",0.157202635292416
"OTU_244","Cu",0.128360459960464
"OTU_199","Cu",0.0169921091282259
"OTU_198","Cu",0.0120560927729274
"OTU_270","Cu",0.138257680590355
"OTU_187","Cu",0.248747213253377
"OTU_247","Cu",0.0060020471772164
"OTU_92","Cu",0.00674817825001886
"OTU_155","Cu",0.00602708683235383
"OTU_21","Cu",0.175410578713548
"OTU_236","Cu",0.0060020471772164
"OTU_487","Cu",0.185810452712475
"OTU_622","Cu",0.268620066085764
"OTU_445","Cu",0.353624468575611
"OTU_409","Cu",0.900775758185318
"OTU_169","Cu",0.100953820297435
"OTU_265","Cu",0.374302804512802
"OTU_423","Cu",0.68453875526443
"OTU_87","Cu",0.00495063253556001
"OTU_555","Cu",0.547540222964429
"OTU_53","Cu",0.388507952204378
"OTU_65","Cu",0.0880121964259878
"OTU_255","Cu",0.0567040748544697
"OTU_235","Cu",0.872708503418522
"OTU_243","Cu",0.260521487164668
"OTU_376","Cu",0.0163835600950014
"OTU_141","Cu",0.319421146519379
"OTU_188","Cu",0.0106836853650831
"OTU_114","Cu",0.158981539946757
"OTU_262","Cu",0.0118937485422381
"OTU_147","Cu",0.557666452525671
"OTU_478","Cu",0.845042169698616
"OTU_618","Cu",0.90053951804324
"OTU_356","Cu",0.833655810480562
"OTU_701","Cu",0.94552617846556
"OTU_100","Cu",0.0266206573846078
"OTU_125","Cu",0.00607823779885163
"OTU_416","Cu",0.031489156078032
"OTU_312","Cu",0.153473097072325
"OTU_156","Cu",0.749373121000693
"OTU_118","Cu",0.448686051661907
"OTU_175","Cu",0.160507752605456
"OTU_427","Cu",0.360552958159111
"OTU_70","Cu",0.756154994472274
"OTU_544","Cu",0.577485310106517
"OTU_249","Cu",0.594945140943284
"OTU_351","Cu",0.0106836853650831
"OTU_902","Cu",0.720713219334489
"OTU_533","Cu",0.547540222964429
"OTU_84","Cu",0.205277573322638
"OTU_633","Cu",0.743880015792785
"OTU_322","Cu",0.0131133706432332
"OTU_443","Cu",0.369709726648136
"OTU_917","Cu",0.876739974657886
"OTU_79","Cu",0.0246873003274731
"OTU_290","Cu",0.00934822231679692
"OTU_770","Cu",0.258007740758352
"OTU_215","Cu",0.936705233080184
"OTU_83","Cu",0.010488992855687
"OTU_311","Cu",0.031489156078032
"OTU_415","Cu",0.569007637091356
"OTU_348","Cu",0.217900326943087
"OTU_232","Cu",0.0870156301781243
"OTU_366","Cu",0.756154994472274
"OTU_898","Cu",0.162457727602614
"OTU_741","Cu",0.283679171570863
"OTU_1104","Cu",0.994548871206564
"OTU_129","Cu",0.0028599808850406
"OTU_418","Cu",0.602447760457243
"OTU_566","Cu",0.313682911340172
"OTU_818","Cu",0.645950941581041
"OTU_152","Cu",0.187960540077455
"OTU_52","Cu",0.68505246595483
"OTU_820","Cu",0.846777144624363
"OTU_905","Cu",0.888143958573306
"OTU_961","Cu",0.777958221740026
"OTU_872","Cu",0.0113765370276996
"OTU_214","Cu",0.098448551129075
"OTU_168","Cu",0.0687314264905973
"OTU_728","Cu",0.11817054098148
"OTU_520","Cu",0.97293639139931
"OTU_537","Cu",0.0891998611770702
"OTU_761","Cu",0.418930811970737
"OTU_289","Cu",0.551026651476514
"OTU_504","Cu",0.470914425151935
"OTU_987","Cu",0.87172539694699
"OTU_212","Cu",0.609317458184929
"OTU_140","Cu",0.079691566495135
"OTU_227","Cu",0.42198760977081
"OTU_426","Cu",0.0060020471772164
"OTU_167","Cu",0.2159338180763
"OTU_625","Cu",0.0851957184860806
"OTU_1108","Cu",0.588817174166257
"OTU_1295","Cu",0.923134046175554
"OTU_61","Cu",0.983862397613157
"OTU_408","Cu",0.00936645980542911
"OTU_615","Cu",0.445961784750756
"OTU_51","Cu",0.842623812290273
"OTU_256","Cu",0.731657059909994
"OTU_838","Cu",0.840927546977925
"OTU_335","Cu",0.959764366570297
"OTU_628","Cu",0.173152860098485
"OTU_228","Cu",0.0333785002437563
"OTU_131","Cu",0.0667913993270056
"OTU_341","Cu",0.9239234891188
"OTU_116","Cu",0.155302292743719
"OTU_157","Cu",0.061788064550963
"OTU_706","Cu",0.0568861561898337
"OTU_390","Cu",0.102739942709025
"OTU_454","Cu",0.350508805977349
"OTU_792","Cu",0.404164971436988
"OTU_577","Cu",0.484273548398319
"OTU_532","Cu",0.0370212106312174
"OTU_480","Cu",0.160507752605456
"OTU_635","Cu",0.049310089793257
"OTU_339","Cu",0.853526773337497
"OTU_148","Cu",0.133898333309972
"OTU_559","Cu",0.975112473304583
"OTU_321","Cu",0.0105170748419948
"OTU_223","Cu",0.280659691537655
"OTU_40","Cu",0.411475649648327
"OTU_799","Cu",0.0126671959558513
"OTU_355","Cu",0.160887320375074
"OTU_316","Cu",0.0106836853650831
"OTU_824","Cu",0.914790518151612
"OTU_403","Cu",0.00602708683235383
"OTU_561","Cu",0.900775758185318
"OTU_993","Cu",0.0138551558081477
"OTU_1052","Cu",0.912057429489638
"OTU_384","Cu",0.0738976269066695
"OTU_95","Cu",0.703043849492694
"OTU_472","Cu",0.00471285379498674
"OTU_1","Cd",0.192687386553007
"OTU_2","Cd",0.0975691550826132
"OTU_3","Cd",0.488305853825422
"OTU_5","Cd",0.756442764962999
"OTU_8","Cd",0.183001535429798
"OTU_20","Cd",0.0287279435421377
"OTU_54","Cd",0.872708503418522
"OTU_12","Cd",0.42198760977081
"OTU_14","Cd",0.135373939205201
"OTU_22","Cd",0.00674817825001886
"OTU_23","Cd",0.0138111849974433
"OTU_27","Cd",0.920795253435467
"OTU_43","Cd",0.0297232298381414
"OTU_35","Cd",0.0137266543056931
"OTU_57","Cd",0.98023551878408
"OTU_28","Cd",0.58530362895175
"OTU_46","Cd",0.871112598922484
"OTU_26","Cd",0.0253924757472812
"OTU_59","Cd",0.0146315199031022
"OTU_81","Cd",0.583761399493633
"OTU_119","Cd",0.0183970707299742
"OTU_49","Cd",0.0146315199031022
"OTU_13","Cd",0.0186750235832748
"OTU_42","Cd",0.626194438350941
"OTU_96","Cd",0.488305853825422
"OTU_109","Cd",0.202024152378824
"OTU_37","Cd",0.705686646059431
"OTU_58","Cd",0.0444030168800214
"OTU_31","Cd",0.1639566881169
"OTU_296","Cd",0.0656449954635069
"OTU_16","Cd",0.951047905228506
"OTU_193","Cd",0.716551900209413
"OTU_90","Cd",0.0297232298381414
"OTU_32","Cd",0.106286619201499
"OTU_107","Cd",0.540132086893204
"OTU_47","Cd",0.0264082198016755
"OTU_105","Cd",0.0448410112993754
"OTU_73","Cd",0.811783957188082
"OTU_56","Cd",0.0113940449799752
"OTU_367","Cd",0.0372646471980322
"OTU_63","Cd",0.0221901794399032
"OTU_138","Cd",0.0427847126447462
"OTU_41","Cd",0.0126671959558513
"OTU_128","Cd",0.993593233005048
"OTU_191","Cd",0.948322603683401
"OTU_259","Cd",0.79415352409252
"OTU_88","Cd",0.00966875514349233
"OTU_200","Cd",0.909388140862767
"OTU_242","Cd",0.901718931770975
"OTU_36","Cd",0.782732611462439
"OTU_194","Cd",0.273461084560911
"OTU_64","Cd",0.0424613543804857
"OTU_166","Cd",0.519655442760309
"OTU_62","Cd",0.799225391521022
"OTU_122","Cd",0.149000084773922
"OTU_127","Cd",0.416995245089183
"OTU_226","Cd",0.403360095093902
"OTU_149","Cd",0.600907603057902
"OTU_38","Cd",0.244417162989565
"OTU_241","Cd",0.861854776852585
"OTU_360","Cd",0.0366172528885893
"OTU_142","Cd",0.731657059909994
"OTU_292","Cd",0.289678950666574
"OTU_230","Cd",0.302991896326135
"OTU_151","Cd",0.101634415550928
"OTU_914","Cd",0.265282583467081
"OTU_24","Cd",0.329448406124771
"OTU_492","Cd",0.993593233005048
"OTU_132","Cd",0.316429020233035
"OTU_112","Cd",0.0705059580151838
"OTU_287","Cd",0.607372390183355
"OTU_334","Cd",0.0198974736450863
"OTU_113","Cd",0.0171973321702058
"OTU_440","Cd",0.87172539694699
"OTU_39","Cd",0.359927174435928
"OTU_306","Cd",0.418930811970737
"OTU_493","Cd",0.376066649887933
"OTU_545","Cd",0.705334945633659
"OTU_133","Cd",0.756154994472274
"OTU_381","Cd",0.719314018203162
"OTU_486","Cd",0.2179799096142
"OTU_274","Cd",0.774076145992086
"OTU_422","Cd",0.0219027848167803
"OTU_581","Cd",0.493495981048166
"OTU_101","Cd",0.811806827754733
"OTU_130","Cd",0.126951554495404
"OTU_115","Cd",0.238816759517055
"OTU_301","Cd",0.0287279435421377
"OTU_71","Cd",0.238640430523194
"OTU_66","Cd",0.746608020424937
"OTU_153","Cd",0.594976045239873
"OTU_121","Cd",0.0402139371506007
"OTU_266","Cd",0.319421146519379
"OTU_144","Cd",0.147672897566159
"OTU_682","Cd",0.680508176756413
"OTU_481","Cd",0.900775758185318
"OTU_150","Cd",0.258007740758352
"OTU_204","Cd",0.0639167282589123
"OTU_354","Cd",0.00651535132496272
"OTU_288","Cd",0.725626548307695
"OTU_110","Cd",0.070859053852791
"OTU_69","Cd",0.369709726648136
"OTU_192","Cd",0.176748760143663
"OTU_171","Cd",0.500659789430152
"OTU_162","Cd",0.143449851603935
"OTU_299","Cd",0.516153799220973
"OTU_237","Cd",0.569007637091356
"OTU_74","Cd",0.954833464742696
"OTU_93","Cd",0.279334464621698
"OTU_359","Cd",0.0131297098259784
"OTU_309","Cd",0.418930811970737
"OTU_267","Cd",0.0651488568589088
"OTU_234","Cd",0.230723394142513
"OTU_179","Cd",0.181919932570256
"OTU_333","Cd",0.199548256245105
"OTU_694","Cd",0.569007637091356
"OTU_217","Cd",0.89782252109511
"OTU_238","Cd",0.0941753751056545
