#OTUID	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
ASV_676	8	3	2	12	7	8	2	4	4	9	11	7	5	9	8	8	6	2
ASV_690	6	4	1	2	2	6	11	6	6	7	7	18	11	8	7	2	6	6
ASV_767	4	6	38	4	5	1	9	5	3	2	5	9	4	2	4	5	4	4
ASV_1269	3	6	9	7	1	5	14	7	5	7	6	13	6	3	5	4	9	8
ASV_584	11	5	3	2	3	7	5	7	7	4	9	8	8	7	9	6	8	10
ASV_608	6	8	4	10	5	4	9	14	7	11	4	6	5	2	6	3	8	4
ASV_668	6	26	0	6	6	5	13	17	11	7	0	9	2	0	1	2	4	2
ASV_693	15	2	2	1	7	12	18	9	6	8	11	3	0	0	6	5	7	9
ASV_763	2	8	3	17	0	6	9	17	8	4	2	10	10	6	5	1	5	1
ASV_595	8	9	4	4	5	10	6	2	6	5	9	6	8	4	5	11	2	10
ASV_638	3	1	1	2	5	2	7	3	21	10	8	6	3	14	8	4	3	11
ASV_643	3	0	14	4	8	1	5	3	5	8	9	7	2	5	9	5	9	4
ASV_700	6	6	7	8	3	4	3	5	11	10	4	10	8	5	7	6	6	5
ASV_724	10	10	7	1	5	5	9	9	3	6	7	7	3	1	8	4	4	16
ASV_637	6	7	6	7	6	9	4	6	5	3	4	9	6	8	10	4	5	5
ASV_653	5	7	4	8	1	5	5	6	10	4	8	6	7	8	6	8	9	8
ASV_665	8	11	8	9	9	7	11	1	2	3	5	10	2	6	5	4	1	6
ASV_666	6	4	1	0	0	0	6	6	13	10	6	9	6	9	8	17	4	7
ASV_675	4	14	16	3	4	6	3	6	7	4	2	3	6	7	7	10	0	6
ASV_636	6	5	6	9	10	8	12	8	4	5	6	6	1	3	5	2	5	9
ASV_661	0	1	3	2	75	3	1	1	0	8	2	0	0	1	1	0	0	2
ASV_689	10	7	7	1	4	7	6	6	4	8	6	4	4	5	4	11	12	8
ASV_709	2	2	1	1	0	3	5	1	13	23	13	1	5	14	21	7	0	2
ASV_728	4	5	7	3	3	5	9	4	8	3	2	4	4	2	3	28	5	9
ASV_731	13	6	4	7	2	24	7	6	3	2	1	9	0	2	13	6	4	1
ASV_598	4	4	3	12	8	2	11	10	8	4	3	11	7	4	4	3	2	7
ASV_635	5	6	0	6	4	1	12	4	13	13	2	9	11	1	9	6	1	4
ASV_658	3	5	1	3	2	1	7	10	9	12	3	5	6	5	4	9	4	15
ASV_678	8	10	6	8	0	13	9	1	8	8	3	9	0	1	5	9	5	5
ASV_697	9	5	6	0	1	7	15	7	3	9	6	21	4	4	6	6	1	6
ASV_829	2	5	3	0	0	6	6	12	4	5	5	42	12	0	6	2	2	4
ASV_583	4	8	4	8	6	7	3	6	5	3	7	7	6	7	4	5	11	9
ASV_589	4	3	3	5	12	6	4	3	4	9	6	4	7	6	10	6	6	8
ASV_623	8	7	5	7	1	5	16	14	6	3	3	11	10	0	7	0	4	5
ASV_632	4	2	4	6	0	1	13	10	8	8	15	11	4	8	9	4	2	6
ASV_633	6	47	20	2	0	0	0	2	5	7	2	1	0	0	0	9	0	6
ASV_649	0	0	97	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ASV_674	8	7	2	8	0	1	11	9	9	10	6	15	6	1	4	1	11	5
ASV_909	3	14	8	9	4	8	5	6	7	2	6	2	1	4	7	7	4	7
ASV_968	3	2	0	1	2	1	0	5	2	82	0	6	1	0	7	1	0	3
ASV_1055	6	5	0	6	3	3	15	7	6	9	3	8	8	4	4	3	13	7
ASV_631	8	8	6	3	6	8	3	8	7	5	3	4	5	7	5	8	3	7
ASV_673	6	8	5	5	5	3	7	6	8	9	11	5	3	7	8	1	6	8
ASV_822	8	9	6	2	1	16	10	16	6	2	4	6	7	2	2	1	4	8
ASV_705	2	1	79	0	0	0	4	2	3	3	1	3	0	0	0	1	0	4
ASV_741	7	5	7	6	5	3	4	6	6	4	7	8	4	7	4	9	4	11
ASV_743	1	4	4	6	4	9	3	13	7	8	6	12	7	3	7	9	4	3
ASV_913	7	5	56	7	1	0	3	2	2	0	3	6	2	1	7	2	0	1
ASV_1586	12	7	7	0	3	5	8	1	2	5	6	5	3	4	17	9	0	9
ASV_671	0	0	0	2	0	0	89	6	1	0	2	1	7	0	1	0	0	2
ASV_672	8	9	3	10	0	1	6	6	5	10	3	6	5	1	10	8	2	17
ASV_682	9	11	16	4	10	10	0	8	2	4	1	4	9	3	3	3	4	7
ASV_692	5	9	5	4	0	3	5	13	9	6	3	26	4	2	8	8	3	1
ASV_711	0	1	3	0	27	1	1	13	6	6	8	3	15	12	5	1	0	4
ASV_768	14	3	20	0	0	1	0	41	3	2	0	6	0	1	15	3	0	2
ASV_603	8	8	3	3	3	10	7	6	7	3	4	8	6	9	8	5	6	1
ASV_815	9	9	1	0	0	8	21	18	5	5	4	4	7	1	4	1	12	0
ASV_938	4	5	4	4	5	7	12	9	4	2	4	13	7	5	7	9	3	3
ASV_629	3	5	4	5	3	5	4	6	9	7	4	6	6	9	9	6	5	5
ASV_651	6	6	4	2	2	4	8	9	10	7	6	7	4	6	8	7	1	6
ASV_662	0	1	0	42	0	49	1	0	2	0	0	3	2	0	0	0	0	0
ASV_677	10	2	1	1	2	3	5	2	12	12	10	8	10	4	6	7	5	5
ASV_685	3	5	2	2	9	6	7	2	4	8	9	10	5	10	12	2	11	1
ASV_695	3	3	11	6	10	5	4	5	5	6	5	2	8	8	8	2	10	3
ASV_1912	16	10	2	3	0	5	11	4	9	5	7	6	1	1	5	6	2	13
ASV_721	14	5	10	8	10	3	3	9	6	3	4	0	2	6	0	7	7	3
ASV_733	5	6	2	1	2	5	12	4	10	4	13	4	3	2	4	6	8	11
ASV_756	15	7	4	1	0	19	0	1	14	1	8	6	2	13	2	0	0	8
ASV_1293	10	6	5	4	1	21	12	3	5	4	5	7	3	2	4	3	5	6
ASV_641	5	5	2	4	0	1	2	23	7	12	12	3	2	1	15	4	2	4
ASV_680	11	7	4	2	0	2	10	6	5	6	7	9	8	4	6	12	3	10
ASV_776	6	5	1	10	0	1	4	17	18	2	3	11	3	0	4	6	5	7
ASV_1102	13	4	0	4	2	7	13	5	3	4	5	9	3	3	5	15	0	7
ASV_706	26	4	4	0	0	0	14	5	12	3	4	8	4	2	1	6	7	4
ASV_710	2	2	0	3	4	1	4	0	3	1	6	1	0	28	1	2	37	3
ASV_739	10	6	1	2	12	9	2	0	12	3	5	2	1	0	3	19	4	1
ASV_874	2	2	4	3	2	5	8	7	6	5	7	3	2	3	2	24	3	5
ASV_919	6	5	3	2	0	2	9	6	6	11	2	3	5	13	4	7	8	14
ASV_669	8	1	4	7	3	1	4	1	2	8	4	4	7	10	13	18	4	8
ASV_683	11	2	5	14	4	4	0	1	17	6	0	1	5	6	5	3	17	1
ASV_686	5	4	3	5	9	3	10	5	5	10	6	4	7	8	3	7	2	2
ASV_1911	2	1	1	3	2	7	5	12	13	7	3	4	14	3	3	9	4	4
ASV_664	5	0	0	0	2	3	44	4	16	7	5	7	1	0	1	2	0	9
ASV_687	4	3	12	3	13	3	8	4	2	9	13	4	2	1	1	6	2	6
ASV_704	15	2	4	0	14	2	9	14	3	8	5	5	1	1	1	4	12	2
ASV_801	1	5	2	0	1	0	23	4	10	3	3	22	6	7	9	6	0	4
ASV_962	9	14	1	3	3	5	7	7	8	6	2	5	5	2	4	4	6	8
ASV_1339	6	2	4	4	1	4	1	6	9	9	10	6	5	6	4	6	4	12
ASV_713	8	8	21	2	0	4	9	3	2	7	4	8	5	0	3	7	4	8
ASV_720	6	8	13	2	7	11	5	8	1	6	5	5	2	4	2	6	7	4
ASV_735	5	2	2	4	4	7	6	3	3	9	8	12	7	4	7	2	3	8
ASV_774	5	6	3	5	3	5	5	7	3	5	6	7	5	3	9	4	5	10
ASV_778	5	10	4	4	4	5	9	6	7	6	5	5	5	3	7	4	3	9
ASV_659	5	3	2	0	8	0	4	4	3	3	8	5	2	9	9	18	7	6
ASV_679	4	6	3	5	3	4	7	13	7	6	6	12	7	1	7	4	2	5
ASV_694	9	6	3	5	1	6	6	10	5	6	8	6	2	4	4	4	5	6
ASV_701	6	5	6	1	3	10	5	5	5	5	4	11	6	3	6	3	4	5
ASV_734	4	9	4	3	7	8	5	7	5	5	7	0	6	3	11	3	6	5
ASV_758	5	11	7	6	12	8	1	5	10	3	4	3	8	4	5	2	2	5
ASV_759	6	1	8	3	11	5	10	3	9	0	13	11	2	1	3	6	5	7
ASV_760	5	4	2	4	3	6	8	10	7	10	7	11	3	1	4	5	4	5
ASV_1116	4	11	1	6	1	5	19	7	2	6	8	7	5	4	1	5	4	2
ASV_646	4	5	1	5	2	0	11	6	4	6	2	12	6	3	6	4	13	8
ASV_699	4	12	5	7	4	3	3	5	5	2	6	10	5	4	10	2	4	6
ASV_744	0	2	0	67	1	0	3	11	0	9	2	1	0	0	0	0	0	0
ASV_798	4	5	2	3	1	5	12	7	6	11	7	15	5	2	4	5	2	2
ASV_747	5	4	2	7	5	8	7	4	6	6	10	8	5	6	6	4	6	2
ASV_667	7	5	0	0	0	6	5	18	3	7	6	7	5	1	7	5	7	6
ASV_712	7	4	6	17	1	6	4	5	2	2	9	7	2	1	0	3	2	16
ASV_726	5	3	4	5	2	5	10	4	5	5	4	6	4	8	6	6	8	6
ASV_792	3	2	2	8	1	2	8	8	4	7	10	9	5	3	8	7	2	8
ASV_2907	0	0	1	1	2	2	10	9	11	7	10	19	6	4	2	3	4	4
ASV_719	9	8	2	3	4	3	13	5	4	2	8	3	7	2	7	6	2	10
ASV_722	7	6	3	1	7	6	9	6	4	4	8	0	10	4	3	7	4	4
ASV_751	4	4	4	0	0	1	4	8	6	3	17	4	1	7	1	15	3	13
ASV_752	6	8	5	3	4	6	3	10	4	4	1	7	0	2	19	2	4	4
ASV_861	0	4	6	10	18	4	2	7	0	0	6	4	2	2	6	3	11	9
ASV_1081	5	6	4	12	5	6	10	4	2	4	5	6	3	5	8	4	2	2
ASV_725	2	4	1	4	8	6	2	3	6	14	7	6	7	4	3	8	7	6
ASV_770	12	8	8	0	0	20	11	2	2	6	4	3	1	0	3	8	0	5
ASV_791	5	7	6	0	3	6	12	6	6	4	4	7	3	3	4	3	3	11
ASV_795	1	5	1	1	2	6	13	7	7	3	10	6	10	6	8	3	0	5
ASV_833	5	12	4	5	4	5	5	6	1	4	5	6	6	1	5	4	6	6
ASV_871	2	19	6	4	1	5	8	1	5	5	7	5	2	4	8	3	1	5
ASV_688	0	6	0	2	1	4	2	4	5	3	8	5	1	4	11	3	28	7
ASV_715	9	7	3	7	5	10	5	2	5	6	6	5	3	4	5	3	3	4
ASV_740	8	0	0	0	0	0	65	0	2	17	0	8	0	0	1	0	0	1
ASV_783	5	10	5	9	7	4	1	3	8	3	2	7	10	5	4	4	3	3
ASV_788	2	5	2	6	10	10	3	2	5	6	6	3	4	10	4	3	4	4
ASV_802	0	0	0	0	0	0	6	0	2	7	2	0	0	0	0	66	0	4
ASV_1002	4	7	10	3	2	10	6	21	2	3	3	5	1	0	3	3	2	4
ASV_2295	3	3	1	0	1	1	7	9	4	26	1	22	14	0	0	5	0	1
ASV_738	4	5	4	5	3	5	12	9	4	5	7	4	7	1	9	3	3	3
ASV_754	6	6	3	8	3	1	8	3	7	13	4	9	3	6	8	2	0	4
ASV_789	6	5	0	4	1	4	14	3	7	14	2	5	4	1	7	5	5	5
ASV_856	15	6	12	0	3	0	7	6	1	2	6	2	3	2	7	5	1	7
ASV_865	8	5	1	4	1	9	12	7	3	2	7	5	2	1	3	2	6	11
ASV_1362	6	1	0	2	5	2	5	7	9	6	8	17	1	5	2	6	2	9
ASV_2045	5	5	6	1	1	1	18	5	7	6	4	5	10	1	7	5	2	4
ASV_708	5	10	2	5	1	2	12	3	4	8	9	7	6	1	5	3	4	5
ASV_797	4	4	2	2	4	4	2	5	7	4	8	2	9	7	10	4	3	9
ASV_806	5	7	7	7	5	5	5	10	2	3	2	1	5	2	4	12	6	6
ASV_807	4	1	0	2	2	3	4	0	4	8	23	6	4	2	6	8	13	5
ASV_916	0	4	2	3	1	1	54	2	3	2	7	15	1	1	2	0	1	0
ASV_1057	5	4	4	7	4	4	2	8	4	2	9	6	8	3	4	4	9	5
ASV_702	3	5	1	6	1	9	6	9	8	9	6	9	2	4	7	2	1	4
ASV_714	5	9	2	1	1	0	5	10	6	5	5	5	8	2	3	5	6	8
ASV_723	0	0	0	0	0	0	1	5	1	1	0	2	1	1	0	66	2	1
ASV_732	7	3	5	5	5	2	5	3	3	6	8	4	9	2	13	1	5	4
ASV_766	7	6	14	0	2	7	9	2	2	7	6	5	4	5	8	3	1	8
ASV_805	4	4	0	2	2	4	11	7	8	4	12	8	4	3	8	2	6	2
ASV_891	2	7	5	3	6	5	6	3	10	5	6	3	6	5	5	8	2	3
ASV_892	8	5	4	4	2	3	6	8	4	7	2	10	4	1	9	4	0	10
ASV_1275	13	5	5	3	6	7	4	7	4	1	5	8	2	3	4	11	3	2
ASV_1574	4	1	2	2	2	4	14	4	4	4	5	15	13	6	4	5	1	2
ASV_1850	0	1	1	1	0	0	9	4	5	2	14	19	9	3	9	6	4	4
ASV_745	9	7	4	4	1	1	8	10	3	2	6	11	4	2	2	5	3	9
ASV_749	3	8	10	0	12	4	6	5	5	4	3	4	2	2	5	6	3	5
ASV_1781	7	5	1	4	1	4	4	1	8	8	3	9	5	3	6	5	5	6
ASV_793	5	1	18	8	3	12	2	3	2	0	6	4	2	2	0	4	4	8
ASV_848	0	1	3	1	4	1	7	4	3	8	10	14	6	5	11	7	4	2
ASV_952	0	1	3	2	1	3	4	4	6	2	10	9	8	9	13	6	5	5
ASV_963	5	6	1	6	6	7	9	6	5	6	3	9	3	6	5	4	5	2
ASV_1103	7	4	3	6	4	2	7	7	2	3	8	14	6	4	5	1	1	2
ASV_698	12	12	22	2	0	5	3	1	0	2	1	4	3	2	1	11	2	3
ASV_736	11	5	5	8	2	3	4	6	8	3	5	9	2	1	3	3	3	6
ASV_746	5	2	1	3	0	9	3	6	5	0	3	4	0	8	38	0	0	0
ASV_765	5	3	6	6	4	15	3	5	2	2	4	5	3	2	0	6	3	6
ASV_772	10	8	2	6	0	4	6	9	6	5	3	5	5	3	3	3	5	6
ASV_782	8	3	7	10	0	18	2	3	3	4	8	5	4	2	2	5	3	2
ASV_787	10	7	5	2	1	1	5	4	2	5	8	3	6	4	10	4	3	9
ASV_808	1	2	2	29	0	2	2	5	7	6	1	3	1	0	4	3	2	14
ASV_812	3	7	5	3	3	4	3	11	5	5	4	10	7	4	9	5	3	2
ASV_832	8	10	4	1	2	3	1	8	4	4	6	3	3	4	8	3	8	4
ASV_860	4	2	0	1	5	1	0	9	7	9	5	5	16	9	3	3	4	3
ASV_1564	0	5	4	5	2	8	11	17	1	3	2	3	3	5	3	2	4	6
ASV_1758	7	5	4	4	15	5	9	5	2	2	4	8	0	3	5	0	3	6
ASV_748	2	0	1	0	1	4	7	1	17	10	4	1	2	23	12	1	0	5
ASV_753	8	3	0	0	2	13	7	6	1	1	2	12	6	0	2	3	14	6
ASV_781	4	1	3	0	2	0	0	6	1	7	3	14	41	0	1	0	1	0
ASV_799	2	9	2	3	3	2	6	10	4	6	7	2	10	3	5	5	3	7
ASV_817	0	14	2	0	8	2	3	5	6	2	2	5	6	11	2	1	8	6
ASV_820	3	3	36	6	10	0	3	1	0	4	1	1	0	1	6	1	7	3
ASV_830	0	1	0	14	0	2	7	21	11	35	0	0	0	1	0	0	0	1
ASV_838	6	8	1	5	2	7	4	4	7	4	6	13	4	2	3	5	6	3
ASV_854	4	4	4	7	2	6	4	7	3	1	7	6	9	4	6	3	6	3
ASV_959	3	7	9	5	1	5	3	10	6	2	3	5	5	4	6	1	7	3
ASV_996	1	4	39	5	4	7	6	1	1	1	0	1	0	2	5	3	0	0
ASV_742	4	4	13	8	3	2	4	7	4	1	1	2	4	5	4	2	4	13
ASV_773	5	5	2	5	1	4	11	5	6	2	7	9	3	6	8	2	3	4
ASV_804	3	2	3	1	9	10	6	10	4	4	8	7	5	1	3	5	3	5
ASV_939	7	6	0	9	0	0	7	10	8	3	2	7	4	5	12	2	3	0
ASV_1060	3	6	7	3	4	3	0	17	0	2	7	13	1	0	2	7	3	5
ASV_717	5	1	1	0	0	2	8	2	5	6	5	4	5	4	12	20	4	4
ASV_729	8	10	3	1	1	6	4	5	8	7	3	5	1	3	5	9	0	9
ASV_777	3	0	1	0	2	4	22	4	2	6	6	10	5	3	8	3	0	3
ASV_853	10	7	5	12	4	10	0	4	6	2	2	5	4	3	2	3	2	5
ASV_977	3	3	5	0	0	1	8	7	5	8	11	4	6	3	5	5	6	2
ASV_1051	4	6	3	4	2	5	8	5	2	3	6	8	3	4	8	8	4	0
ASV_1083	10	2	7	9	7	2	6	1	3	5	4	11	3	1	4	3	3	1
ASV_716	1	3	0	0	0	0	4	13	3	11	0	7	1	1	3	30	1	6
ASV_831	4	10	4	1	1	7	5	8	2	2	5	2	3	10	4	5	7	6
ASV_889	10	8	0	8	2	4	5	7	10	4	2	6	7	1	0	8	5	0
ASV_1442	6	4	4	7	11	3	2	2	3	11	2	2	4	4	11	4	0	4
ASV_750	5	2	2	1	5	11	5	4	5	6	5	5	5	6	11	2	3	3
ASV_779	8	3	23	2	0	5	8	5	3	1	2	1	1	3	8	2	2	5
ASV_810	1	5	0	5	0	10	6	0	6	7	7	2	4	3	10	8	1	7
ASV_814	5	3	5	5	1	3	7	5	2	7	7	3	4	2	3	4	7	7
ASV_869	2	5	9	11	10	2	0	7	1	4	4	2	0	0	8	5	4	2
ASV_945	2	2	0	50	0	8	1	1	1	1	2	1	1	0	3	1	0	1
ASV_737	8	4	3	2	3	4	3	4	2	10	0	3	8	1	8	2	8	4
ASV_800	7	5	3	1	3	1	8	6	3	3	4	6	7	2	4	5	2	11
ASV_835	6	4	14	4	10	0	14	3	5	5	5	0	6	1	2	3	2	3
ASV_839	0	0	1	0	0	38	7	3	4	2	7	7	7	3	0	7	0	1
ASV_868	5	3	2	2	4	5	7	6	5	3	13	3	3	7	2	4	7	4
ASV_1026	6	9	4	1	2	3	3	10	5	5	10	4	3	2	1	10	2	1
ASV_1030	7	16	1	2	0	1	2	5	6	6	3	4	9	1	8	4	4	1
ASV_1101	7	6	0	2	0	1	5	4	3	3	1	13	2	2	2	2	3	28
ASV_1113	3	2	0	0	1	2	6	26	7	17	0	9	2	3	0	2	1	0
ASV_1154	8	16	3	3	0	5	10	3	9	0	3	3	3	4	2	6	4	1
ASV_764	3	0	2	0	0	3	4	5	17	0	34	3	2	2	2	3	4	2
ASV_796	3	3	22	10	6	2	4	4	3	2	2	2	2	1	1	4	3	2
ASV_821	9	3	5	6	1	7	6	7	1	5	5	13	4	1	5	2	2	2
ASV_873	5	5	7	1	3	4	4	9	9	6	3	8	6	1	7	1	1	1
ASV_1032	7	7	1	7	0	4	5	4	2	4	3	4	2	4	9	0	6	8
ASV_1054	5	4	3	2	1	2	4	5	4	5	4	3	10	6	7	11	1	4
ASV_1111	5	2	15	4	3	5	6	0	3	4	5	5	3	0	4	4	5	8
ASV_1139	4	5	6	4	6	7	6	6	4	5	5	10	0	1	1	2	0	4
ASV_1318	4	6	4	4	0	6	7	9	2	3	3	11	5	4	8	2	2	1
ASV_769	2	6	1	5	4	3	7	2	3	6	8	7	6	6	3	1	4	3
ASV_784	4	7	15	6	7	2	0	3	4	5	2	1	3	4	8	0	2	4
ASV_809	4	2	21	0	0	3	9	6	5	4	4	11	0	0	3	4	2	1
ASV_818	3	4	3	0	0	2	5	4	4	6	6	10	1	7	8	9	2	3
ASV_834	4	4	3	3	0	6	5	8	5	5	7	9	3	1	5	5	3	11
ASV_1052	6	5	1	7	4	4	4	1	1	1	10	8	9	2	2	6	4	6
ASV_1193	3	8	4	3	4	2	0	6	3	1	7	4	7	8	7	3	3	6
ASV_1201	11	6	4	2	3	8	2	8	11	3	3	4	1	2	2	1	3	3
ASV_1263	3	0	3	0	0	1	3	5	6	4	8	19	7	1	9	1	2	5
ASV_1547	5	5	1	6	2	3	6	8	3	5	9	7	3	5	6	3	2	0
ASV_1908	1	0	0	1	1	0	4	7	7	11	2	3	5	10	8	3	11	6
ASV_1937	6	2	7	4	4	4	7	3	3	5	4	6	3	3	5	7	4	1
ASV_757	1	1	1	30	1	11	4	5	1	2	3	4	0	0	1	4	3	3
ASV_761	6	2	0	0	0	0	10	4	2	8	8	2	3	10	2	10	5	5
ASV_823	4	0	0	2	0	0	9	12	2	11	7	3	4	9	5	7	3	3
ASV_849	0	1	0	0	0	0	57	3	0	25	0	1	0	0	0	0	0	0
ASV_1043	4	4	2	2	0	0	11	3	2	3	0	11	3	1	1	26	0	3
ASV_1085	4	7	1	3	2	2	4	10	3	2	4	8	3	1	4	4	10	4
ASV_1218	11	2	0	7	1	4	12	4	2	5	1	10	5	3	3	4	3	6
ASV_1763	10	6	14	0	1	6	5	9	5	3	1	6	2	0	1	7	1	0
ASV_2438	1	5	1	0	0	4	6	15	8	1	6	6	4	5	9	4	2	2
ASV_2533	4	4	2	3	0	1	10	8	2	11	4	3	7	4	4	4	6	5
ASV_780	4	1	0	2	0	7	2	0	8	0	2	3	3	0	12	2	24	3
ASV_785	3	2	1	4	4	0	9	4	4	11	3	2	10	11	2	1	6	3
ASV_790	3	8	2	6	7	0	7	14	4	5	3	3	7	2	2	2	0	5
ASV_844	7	1	2	1	2	0	14	6	2	5	7	9	6	0	2	7	1	8
ASV_897	3	2	8	4	4	6	7	5	2	3	4	4	5	2	4	3	3	5
ASV_937	6	5	5	3	1	2	6	5	1	1	1	9	5	3	8	4	7	3
ASV_1235	4	1	0	2	1	3	8	7	9	8	5	5	6	4	3	3	5	6
ASV_1512	2	1	5	3	3	6	9	5	5	4	5	4	6	0	5	13	1	4
ASV_2526	8	3	1	10	7	4	4	5	8	4	3	0	0	2	5	2	2	6
ASV_755	4	5	1	4	1	4	2	6	5	2	7	3	6	7	3	11	3	4
ASV_811	4	11	12	3	1	3	4	3	7	4	0	4	10	2	4	2	0	4
ASV_886	0	0	8	0	1	0	6	6	5	3	8	12	6	8	2	8	5	2
ASV_894	3	4	15	3	0	3	2	5	2	4	7	3	2	3	3	6	0	13
ASV_895	6	5	1	5	1	7	4	5	5	9	3	6	3	6	9	1	0	2
ASV_898	2	6	2	6	2	7	5	5	3	6	5	3	5	3	3	7	1	3
ASV_902	7	3	0	3	6	16	7	4	2	6	5	6	1	2	2	2	1	2
ASV_927	3	1	0	0	0	1	1	1	0	0	4	2	1	1	1	52	0	7
ASV_1048	4	5	2	4	2	0	3	7	3	4	2	11	1	3	4	4	6	12
ASV_1132	4	3	1	1	3	4	7	7	3	6	7	9	1	1	9	4	5	4
ASV_1165	2	1	5	5	4	3	5	4	2	8	4	5	1	5	9	7	3	4
ASV_1247	4	3	5	5	3	6	3	3	7	4	2	2	2	6	11	5	2	6
ASV_1347	2	2	4	0	1	4	13	5	5	3	10	8	7	3	2	5	2	5
ASV_771	9	13	0	1	0	3	3	2	1	0	0	0	32	4	0	6	0	0
ASV_794	3	5	4	1	2	3	4	4	3	7	2	8	6	3	4	4	1	9
ASV_816	3	6	1	0	7	1	6	1	2	3	3	3	3	5	9	3	11	5
ASV_827	3	5	2	19	2	2	4	7	2	3	7	4	6	3	0	1	9	2
ASV_878	3	1	2	2	1	2	8	3	9	7	12	2	7	4	5	3	1	4
ASV_883	5	2	3	4	2	6	9	4	4	5	3	4	0	2	2	17	3	3
ASV_907	16	13	0	1	0	0	4	4	4	27	1	1	0	0	2	6	1	1
ASV_914	1	4	3	0	2	2	8	2	5	8	7	6	8	2	4	4	0	10
ASV_925	5	2	3	1	1	0	5	4	2	7	9	2	2	8	3	18	1	7
ASV_1015	0	4	7	3	7	5	2	3	4	2	2	4	4	9	3	4	3	4
ASV_1078	5	4	4	0	1	3	4	14	2	4	3	8	5	2	4	2	7	3
ASV_1443	3	2	3	4	4	9	5	5	2	2	8	9	4	3	3	2	2	4
ASV_836	13	6	2	1	1	0	12	6	4	5	2	4	8	2	3	2	2	2
ASV_884	3	9	2	7	2	3	4	6	1	8	6	5	4	2	4	1	5	6
ASV_924	2	11	6	3	2	0	3	9	3	3	5	4	5	3	8	8	1	3
ASV_940	10	3	2	3	4	6	3	8	6	6	1	4	4	0	7	2	4	5
ASV_976	7	1	2	5	3	5	2	3	4	3	9	8	8	2	2	7	4	3
ASV_1046	5	2	8	3	11	2	3	4	1	5	3	4	3	2	5	3	1	1
ASV_1056	9	8	1	1	1	3	9	11	5	2	7	4	2	1	6	1	3	3
ASV_1084	8	10	0	8	2	3	0	6	3	1	5	8	4	7	6	1	4	3
ASV_1155	5	5	1	4	0	9	13	6	1	1	7	6	8	0	2	1	2	4
ASV_1202	3	0	1	0	2	1	9	15	2	7	25	3	1	1	1	0	1	0
ASV_1686	4	1	0	1	0	6	4	4	2	2	5	3	0	1	19	1	17	3
ASV_2051	2	3	4	2	1	6	6	5	1	2	6	9	6	5	3	5	8	2
ASV_2662	1	3	2	3	2	4	5	6	5	4	4	10	1	5	3	10	4	4
ASV_840	8	8	0	0	0	5	1	10	14	2	0	14	2	1	5	0	8	1
ASV_875	2	3	7	15	0	3	6	5	2	1	5	8	7	1	9	0	0	1
ASV_929	3	5	2	3	1	3	8	7	2	5	6	3	3	0	10	1	2	6
ASV_934	5	10	6	4	2	7	2	5	4	3	1	2	1	2	4	8	4	3
ASV_982	2	0	1	0	4	5	6	4	2	5	12	15	3	2	6	4	3	0
ASV_990	4	8	4	6	0	3	5	4	3	2	5	10	5	1	1	5	5	3
ASV_1047	2	1	3	8	0	2	6	5	4	5	3	7	5	1	15	2	1	2
ASV_1440	0	2	3	4	1	6	7	4	5	5	3	11	3	6	4	4	3	7
ASV_2147	3	1	8	2	4	5	10	1	4	3	4	7	2	3	4	3	2	5
ASV_858	12	2	5	3	0	2	11	7	3	0	1	6	5	7	2	3	6	1
ASV_864	8	4	2	4	2	2	7	5	3	2	2	2	6	4	3	5	11	6
ASV_890	6	9	4	3	1	7	11	4	5	4	7	2	1	2	5	1	2	4
ASV_1006	3	1	4	0	0	1	1	20	3	5	1	3	1	5	9	2	0	14
ASV_1439	2	3	3	0	0	2	21	3	6	1	7	16	4	0	5	3	0	1
ASV_1461	2	1	4	1	13	5	1	5	5	9	1	4	3	8	2	0	1	4
ASV_1565	1	2	8	2	2	6	8	2	1	3	5	6	1	2	4	10	2	7
ASV_1842	1	2	1	4	0	4	6	1	2	3	5	9	3	8	7	4	7	9
ASV_2522	3	7	4	3	3	4	8	10	3	1	5	4	3	3	2	5	2	3
ASV_825	1	8	8	3	8	2	1	5	2	10	1	5	8	0	4	2	2	1
ASV_841	3	0	5	0	2	2	2	6	2	6	4	2	2	2	3	5	2	23
ASV_855	1	7	0	2	14	7	0	12	6	3	6	1	1	1	5	4	3	0
ASV_879	6	0	0	0	0	40	4	6	1	4	2	2	4	0	3	0	0	0
ASV_880	9	1	3	6	0	11	5	3	1	1	16	8	1	2	0	1	2	3
ASV_923	2	16	1	1	5	5	7	3	6	0	7	12	5	2	2	0	1	0
ASV_1011	3	7	1	4	15	7	5	1	3	3	2	1	2	4	2	3	3	1
ASV_1093	3	3	1	4	3	1	11	10	4	11	2	15	2	0	2	2	2	2
ASV_1120	3	1	1	1	2	3	7	2	9	3	5	11	6	3	6	7	2	3
ASV_1127	1	3	0	1	0	4	5	8	31	1	1	10	0	1	4	1	0	0
ASV_1134	2	1	3	1	5	7	8	6	3	4	6	5	7	3	3	4	5	1
ASV_1208	2	9	8	4	2	3	6	1	7	2	2	6	3	4	3	4	0	4
ASV_1480	2	3	1	0	0	0	5	14	6	1	3	4	6	8	7	5	2	2
