ID,Color,HostFamily
IF_073-2wa__166910,#8ECFC9,Firmicutes_A
IF_036__3643,#8ECFC9,Firmicutes_A
IF_101__3133,#8ECFC9,Firmicutes_A
IF_011__4621,#8ECFC9,Firmicutes_A
IF_015__31299,#8ECFC9,Firmicutes_A
IF_022__5034,#8ECFC9,Firmicutes_A
KeioHC_112__118408,#8ECFC9,Firmicutes_A
IF_002__24645,#8ECFC9,Firmicutes_A
KWS_10655__254642,#8ECFC9,Firmicutes_A
IF_067__51778,#8ECFC9,Firmicutes_A
IF_149__28035,#8ECFC9,Firmicutes_A
IF_005__13199,#8ECFC9,Firmicutes_A
IF_118__7488,#8ECFC9,Firmicutes_A
KWS_10638__33712,#8ECFC9,Firmicutes_A
IF_149__104188,#8ECFC9,Firmicutes_A
IF_022__290249,#8ECFC9,Firmicutes_A
KWS_10464__64864,#8ECFC9,Firmicutes_A
IF_101__195555,#8ECFC9,Firmicutes_A
IF_042-2__41814,#8ECFC9,Firmicutes_A
KeioHC_11__49922,#8ECFC9,Firmicutes_A
S_6G2__53899,#8ECFC9,Firmicutes_A
IF_100__43939,#8ECFC9,Firmicutes_A
KWS_10653__37723,#8ECFC9,Firmicutes_A
IF_081__51746,#8ECFC9,Firmicutes_A
S_7G20__70316,#8ECFC9,Firmicutes_A
KWS_10632__102136,#8ECFC9,Firmicutes_A
IF_024-2__51746,#8ECFC9,Firmicutes_A
IF_128__42858,#8ECFC9,Firmicutes_A
IF_117__7488,#8ECFC9,Firmicutes_A
IF_042-2__1798,#8ECFC9,Firmicutes_A
IF_106__68317,#8ECFC9,Firmicutes_A
KWS_10543__58986,#8ECFC9,Firmicutes_A
S_7G22__27663,#8ECFC9,Firmicutes_A
KWS_10997__80625,#8ECFC9,Firmicutes_A
IF_005__52298,#8ECFC9,Firmicutes_A
S_6G5__34561,#8ECFC9,Firmicutes_A
IF_042__177831,#8ECFC9,Firmicutes_A
IF_032-2__41467,#8ECFC9,Firmicutes_A
KWS_10551__139145,#8ECFC9,Firmicutes_A
S_7G20__190011,#8ECFC9,Firmicutes_A
IF_101__45982,#8ECFC9,Firmicutes_A
IF_173__169335,#8ECFC9,Firmicutes_A
IF_155__16870,#8ECFC9,Firmicutes_A
KWS_10661__198582,#8ECFC9,Firmicutes_A
KWS_10997__33382,#8ECFC9,Firmicutes_A
S_6G16__77027,#8ECFC9,Firmicutes_A
S_7G34__18940,#8ECFC9,Firmicutes_A
IF_118__198151,#8ECFC9,Firmicutes_A
S_7G50__111311,#8ECFC9,Firmicutes_A
IF_156__3106,#8ECFC9,Firmicutes_A
KWS_10486__166819,#8ECFC9,Firmicutes_A
KeioHC_4__263387,#8ECFC9,Firmicutes_A
KWS_10476__177054,#8ECFC9,Firmicutes_A
KeioHC_115__108112,#8ECFC9,Firmicutes_A
IF_167__186673,#8ECFC9,Firmicutes_A
S_7G43__23489,#8ECFC9,Firmicutes_A
IF_017__85586,#8ECFC9,Firmicutes_A
KeioHC_13__21302,#8ECFC9,Firmicutes_A
IF_182__40525,#8ECFC9,Firmicutes_A
S_7G5__49216,#8ECFC9,Firmicutes_A
IF_170__286947,#8ECFC9,Firmicutes_A
KWS_10998__192240,#8ECFC9,Firmicutes_A
IF_065-2__261669,#8ECFC9,Firmicutes_A
KeioHC_13__45712,#8ECFC9,Firmicutes_A
IF_169__70550,#8ECFC9,Firmicutes_A
IF_032__7089,#8ECFC9,Firmicutes_A
KWS_10988__104243,#8ECFC9,Firmicutes_A
IF_117__29842,#8ECFC9,Firmicutes_A
IF_130__1254,#8ECFC9,Firmicutes_A
KeioHC_7__45677,#8ECFC9,Firmicutes_A
KWS_10661__134709,#8ECFC9,Firmicutes_A
IF_125__27063,#8ECFC9,Firmicutes_A
IF_099__44579,#8ECFC9,Firmicutes_A
KWS_10637__80240,#8ECFC9,Firmicutes_A
KWS_10638__114186,#8ECFC9,Firmicutes_A
IF_107__165672,#8ECFC9,Firmicutes_A
S_6G1__396,#8ECFC9,Firmicutes_A
KWS_11003__222748,#8ECFC9,Firmicutes_A
KeioHC_117__142459,#8ECFC9,Firmicutes_A
KWS_10996__66183,#8ECFC9,Firmicutes_A
IF_008__1924,#8ECFC9,Firmicutes_A
KWS_10631__105817,#8ECFC9,Firmicutes_A
IF_081__8513,#8ECFC9,Firmicutes_A
KWS_10641__58423,#8ECFC9,Firmicutes_A
KWS_10911__215814,#8ECFC9,Firmicutes_A
IF_085__275227,#8ECFC9,Firmicutes_A
IF_025__12655,#8ECFC9,Firmicutes_A
KeioHC_14__198096,#8ECFC9,Firmicutes_A
IF_107__83855,#8ECFC9,Firmicutes_A
KWS_10551__7488,#8ECFC9,Firmicutes_A
IF_148__27939,#8ECFC9,Firmicutes_A
IF_016__102997,#8ECFC9,Firmicutes_A
IF_155__9520,#8ECFC9,Firmicutes_A
KWS_10467__6708,#8ECFC9,Firmicutes_A
S_6G6__95421,#8ECFC9,Firmicutes_A
IF_116__417,#8ECFC9,Firmicutes_A
KWS_10477__44807,#8ECFC9,Firmicutes_A
KWS_10991__272729,#8ECFC9,Firmicutes_A
KWS_11008__118739,#8ECFC9,Firmicutes_A
KeioHC_9__76446,#8ECFC9,Firmicutes_A
IF_016__173832,#8ECFC9,Firmicutes_A
IF_088-2__54006,#8ECFC9,Firmicutes_A
IF_087__37416,#8ECFC9,Firmicutes_A
IF_033__6040,#8ECFC9,Firmicutes_A
S_6G6__37213,#8ECFC9,Firmicutes_A
IF_044__75076,#8ECFC9,Firmicutes_A
KWS_11000__51197,#8ECFC9,Firmicutes_A
IF_088-2__74617,#8ECFC9,Firmicutes_A
IF_048__152695,#8ECFC9,Firmicutes_A
IF_027__177340,#8ECFC9,Firmicutes_A
IF_163__19762,#8ECFC9,Firmicutes_A
IF_022__54258,#8ECFC9,Firmicutes_A
IF_117__142542,#8ECFC9,Firmicutes_A
S_6G2__249891,#8ECFC9,Firmicutes_A
KWS_10473__158492,#8ECFC9,Firmicutes_A
IF_109__163249,#8ECFC9,Firmicutes_A
IF_002-2re__141702,#8ECFC9,Firmicutes_A
KWS_10653__290148,#8ECFC9,Firmicutes_A
S_7G40__17062,#8ECFC9,Firmicutes_A
IF_033__9880,#8ECFC9,Firmicutes_A
KWS_10641__47065,#8ECFC9,Firmicutes_A
IF_080__14574,#8ECFC9,Firmicutes_A
IF_100__56257,#8ECFC9,Firmicutes_A
IF_101__26906,#8ECFC9,Firmicutes_A
IF_162__131026,#8ECFC9,Firmicutes_A
IF_183__56636,#8ECFC9,Firmicutes_A
KeioHC_I2__55056,#8ECFC9,Firmicutes_A
KeioHC_K2__6072,#8ECFC9,Firmicutes_A
KWS_10659__12879,#8ECFC9,Firmicutes_A
IF_104__12879,#8ECFC9,Firmicutes_A
IF_088-2__159115,#8ECFC9,Firmicutes_A
IF_166__221037,#8ECFC9,Firmicutes_A
S_7G25__12879,#8ECFC9,Firmicutes_A
KeioHC_17__262047,#8ECFC9,Firmicutes_A
IF_022__177275,#8ECFC9,Firmicutes_A
KeioHC_107__117745,#8ECFC9,Firmicutes_A
S_7G34__8135,#8ECFC9,Firmicutes_A
IF_137__137315,#8ECFC9,Firmicutes_A
IF_085__193730,#8ECFC9,Firmicutes_A
KWS_10992re__30216,#8ECFC9,Firmicutes_A
IF_150__25002,#8ECFC9,Firmicutes_A
KeioHC_117__10451,#8ECFC9,Firmicutes_A
IF_028__27063,#8ECFC9,Firmicutes_A
IF_028__39617,#8ECFC9,Firmicutes_A
IF_016__43594,#8ECFC9,Firmicutes_A
IF_061-2__85062,#8ECFC9,Firmicutes_A
KWS_10638__88486,#8ECFC9,Firmicutes_A
KWS_10903__165772,#8ECFC9,Firmicutes_A
IF_087-2__178634,#8ECFC9,Firmicutes_A
KWS_10655__120265,#8ECFC9,Firmicutes_A
IF_122__1540,#8ECFC9,Firmicutes_A
KWS_11000__135563,#8ECFC9,Firmicutes_A
IF_073-2wa__141015,#8ECFC9,Firmicutes_A
IF_063__56976,#8ECFC9,Firmicutes_A
S_7G7__62653,#8ECFC9,Firmicutes_A
IF_093__16564,#8ECFC9,Firmicutes_A
KWS_10656__143887,#8ECFC9,Firmicutes_A
IF_109__25807,#8ECFC9,Firmicutes_A
IF_127__146398,#8ECFC9,Firmicutes_A
KWS_10639__8745,#8ECFC9,Firmicutes_A
KWS_10998__178702,#8ECFC9,Firmicutes_A
IF_060__7488,#8ECFC9,Firmicutes_A
IF_086__44956,#8ECFC9,Firmicutes_A
IF_130__157155,#8ECFC9,Firmicutes_A
KWS_10539__161022,#8ECFC9,Firmicutes_A
KWS_11006__237958,#8ECFC9,Firmicutes_A
S_7G49__29643,#8ECFC9,Firmicutes_A
IF_150__36957,#8ECFC9,Firmicutes_A
KWS_10473__69145,#8ECFC9,Firmicutes_A
IF_030__203459,#8ECFC9,Firmicutes_A
IF_081__84352,#8ECFC9,Firmicutes_A
IF_087__191096,#8ECFC9,Firmicutes_A
KWS_10631__244376,#8ECFC9,Firmicutes_A
IF_127__189261,#8ECFC9,Firmicutes_A
IF_007__168406,#8ECFC9,Firmicutes_A
KWS_10549__34737,#8ECFC9,Firmicutes_A
KeioHC_5__49260,#8ECFC9,Firmicutes_A
IF_088-2__22936,#8ECFC9,Firmicutes_A
IF_173__67639,#8ECFC9,Firmicutes_A
IF_030__6708,#8ECFC9,Firmicutes_A
KWS_10655__229762,#8ECFC9,Firmicutes_A
IF_093__648,#8ECFC9,Firmicutes_A
KWS_10473__9214,#8ECFC9,Firmicutes_A
S_6G14__270923,#8ECFC9,Firmicutes_A
KWS_10997__103685,#8ECFC9,Firmicutes_A
S_7G4__18034,#8ECFC9,Firmicutes_A
KWS_10988__211729,#8ECFC9,Firmicutes_A
KWS_10912__87977,#8ECFC9,Firmicutes_A
KWS_10636__97880,#8ECFC9,Firmicutes_A
KWS_10486__98900,#8ECFC9,Firmicutes_A
IF_009__1254,#8ECFC9,Firmicutes_A
IF_167__105225,#8ECFC9,Firmicutes_A
IF_116__7488,#8ECFC9,Firmicutes_A
IF_157__102064,#8ECFC9,Firmicutes_A
S_7G26__34084,#8ECFC9,Firmicutes_A
S_7G39__25970,#8ECFC9,Firmicutes_A
IF_033__30369,#8ECFC9,Firmicutes_A
IF_116__2756,#8ECFC9,Firmicutes_A
IF_028-2__155078,#8ECFC9,Firmicutes_A
IF_033__128437,#8ECFC9,Firmicutes_A
S_7G49__201693,#8ECFC9,Firmicutes_A
KWS_10652__69962,#8ECFC9,Firmicutes_A
KWS_10549__27925,#8ECFC9,Firmicutes_A
KWS_10477__19269,#8ECFC9,Firmicutes_A
IF_002-2re__k141_108007,#8ECFC9,Firmicutes_A
IF_002-2re__k141_54892,#8ECFC9,Firmicutes_A
IF_002-2re__k141_44701,#8ECFC9,Firmicutes_A
IF_002__k141_55863,#8ECFC9,Firmicutes_A
IF_003-2__k141_16958,#8ECFC9,Firmicutes_A
IF_003-2__k141_48768,#8ECFC9,Firmicutes_A
IF_005__k141_2297,#8ECFC9,Firmicutes_A
IF_005__k141_116399,#8ECFC9,Firmicutes_A
IF_012__k141_47383,#8ECFC9,Firmicutes_A
IF_012__k141_136879,#8ECFC9,Firmicutes_A
IF_012__k141_85304,#8ECFC9,Firmicutes_A
IF_012__k141_30799,#8ECFC9,Firmicutes_A
IF_012__k141_2399,#8ECFC9,Firmicutes_A
IF_012__k141_37130,#8ECFC9,Firmicutes_A
IF_015-2__k141_15093,#8ECFC9,Firmicutes_A
IF_017__k141_39165,#8ECFC9,Firmicutes_A
IF_019__k141_13460,#8ECFC9,Firmicutes_A
IF_022__k141_1361,#8ECFC9,Firmicutes_A
IF_022__k141_37443,#8ECFC9,Firmicutes_A
IF_025__k141_275,#8ECFC9,Firmicutes_A
IF_027__k141_66489,#8ECFC9,Firmicutes_A
IF_028__k141_14680,#8ECFC9,Firmicutes_A
IF_029__k141_60023,#8ECFC9,Firmicutes_A
IF_029__k141_20138,#8ECFC9,Firmicutes_A
IF_029__k141_105776,#8ECFC9,Firmicutes_A
IF_030-2__k141_64579,#8ECFC9,Firmicutes_A
IF_030-2__k141_65371,#8ECFC9,Firmicutes_A
IF_030-2__k141_22688,#8ECFC9,Firmicutes_A
IF_030__k141_14017,#8ECFC9,Firmicutes_A
IF_030__k141_91286,#8ECFC9,Firmicutes_A
IF_031__k141_3946,#8ECFC9,Firmicutes_A
IF_031__k141_30893,#8ECFC9,Firmicutes_A
IF_032__k141_76733,#8ECFC9,Firmicutes_A
IF_032__k141_56608,#8ECFC9,Firmicutes_A
IF_032__k141_54342,#8ECFC9,Firmicutes_A
IF_033__k141_53175,#8ECFC9,Firmicutes_A
IF_038__k141_52705,#8ECFC9,Firmicutes_A
IF_041__k141_50812,#8ECFC9,Firmicutes_A
IF_042__k141_132081,#8ECFC9,Firmicutes_A
IF_042__k141_75351,#8ECFC9,Firmicutes_A
IF_046-2__k141_92882,#8ECFC9,Firmicutes_A
IF_046-2__k141_69258,#8ECFC9,Firmicutes_A
IF_048__k141_75394,#8ECFC9,Firmicutes_A
IF_051__k141_60824,#8ECFC9,Firmicutes_A
IF_051__k141_68770,#8ECFC9,Firmicutes_A
IF_053__k141_16203,#8ECFC9,Firmicutes_A
IF_055-2__k141_2637,#8ECFC9,Firmicutes_A
IF_059__k141_28350,#8ECFC9,Firmicutes_A
IF_059__k141_56611,#8ECFC9,Firmicutes_A
IF_059__k141_6113,#8ECFC9,Firmicutes_A
IF_060__k141_7268,#8ECFC9,Firmicutes_A
IF_060__k141_131406,#8ECFC9,Firmicutes_A
IF_063__k141_2461,#8ECFC9,Firmicutes_A
IF_064__k141_22508,#8ECFC9,Firmicutes_A
IF_064__k141_48778,#8ECFC9,Firmicutes_A
IF_064__k141_163661,#8ECFC9,Firmicutes_A
IF_064__k141_54465,#8ECFC9,Firmicutes_A
IF_065__k141_870,#8ECFC9,Firmicutes_A
IF_068-2__k141_144459,#8ECFC9,Firmicutes_A
IF_068-2__k141_27701,#8ECFC9,Firmicutes_A
IF_068-2__k141_29681,#8ECFC9,Firmicutes_A
IF_068__k141_108787,#8ECFC9,Firmicutes_A
IF_068__k141_152723,#8ECFC9,Firmicutes_A
IF_073-2wa__k141_104618,#8ECFC9,Firmicutes_A
IF_073-2wa__k141_30882,#8ECFC9,Firmicutes_A
IF_073-2wa__k141_22279,#8ECFC9,Firmicutes_A
IF_073wa__k141_9326,#8ECFC9,Firmicutes_A
IF_073wa__k141_68334,#8ECFC9,Firmicutes_A
IF_073wa__k141_7616,#8ECFC9,Firmicutes_A
IF_073wa__k141_82919,#8ECFC9,Firmicutes_A
IF_073wa__k141_49622,#8ECFC9,Firmicutes_A
IF_073wa__k141_5414,#8ECFC9,Firmicutes_A
IF_076__k141_74987,#8ECFC9,Firmicutes_A
IF_076__k141_35738,#8ECFC9,Firmicutes_A
IF_081__k141_53316,#8ECFC9,Firmicutes_A
IF_082__k141_98730,#8ECFC9,Firmicutes_A
IF_082__k141_91963,#8ECFC9,Firmicutes_A
IF_082__k141_113619,#8ECFC9,Firmicutes_A
IF_082__k141_106893,#8ECFC9,Firmicutes_A
IF_082__k141_762,#8ECFC9,Firmicutes_A
IF_086-2__k141_44814,#8ECFC9,Firmicutes_A
IF_086-2__k141_63694,#8ECFC9,Firmicutes_A
IF_086__k141_74328,#8ECFC9,Firmicutes_A
IF_087-2__k141_33827,#8ECFC9,Firmicutes_A
IF_087-2__k141_123351,#8ECFC9,Firmicutes_A
IF_087-3__k141_9871,#8ECFC9,Firmicutes_A
IF_091__k141_98077,#8ECFC9,Firmicutes_A
IF_093__k141_11382,#8ECFC9,Firmicutes_A
IF_093__k141_48708,#8ECFC9,Firmicutes_A
IF_093__k141_30252,#8ECFC9,Firmicutes_A
IF_095__k141_6151,#8ECFC9,Firmicutes_A
IF_099__k141_165024,#8ECFC9,Firmicutes_A
IF_100-2__k141_21935,#8ECFC9,Firmicutes_A
IF_100__k141_27390,#8ECFC9,Firmicutes_A
IF_100__k141_95233,#8ECFC9,Firmicutes_A
IF_101__k141_137434,#8ECFC9,Firmicutes_A
IF_101__k141_2401,#8ECFC9,Firmicutes_A
IF_101__k141_3233,#8ECFC9,Firmicutes_A
IF_101__k141_112363,#8ECFC9,Firmicutes_A
IF_104__k141_24615,#8ECFC9,Firmicutes_A
IF_109__k141_120421,#8ECFC9,Firmicutes_A
IF_109__k141_82794,#8ECFC9,Firmicutes_A
IF_117__k141_17366,#8ECFC9,Firmicutes_A
IF_118__k141_138327,#8ECFC9,Firmicutes_A
IF_118__k141_17438,#8ECFC9,Firmicutes_A
IF_121wa__k141_79968,#8ECFC9,Firmicutes_A
IF_121wa__k141_41963,#8ECFC9,Firmicutes_A
IF_122__k141_31007,#8ECFC9,Firmicutes_A
IF_122__k141_76031,#8ECFC9,Firmicutes_A
IF_124__k141_15580,#8ECFC9,Firmicutes_A
IF_124__k141_31529,#8ECFC9,Firmicutes_A
IF_125__k141_39485,#8ECFC9,Firmicutes_A
IF_128__k141_28739,#8ECFC9,Firmicutes_A
IF_128__k141_145270,#8ECFC9,Firmicutes_A
IF_128__k141_102713,#8ECFC9,Firmicutes_A
IF_129__k141_86297,#8ECFC9,Firmicutes_A
IF_130__k141_62070,#8ECFC9,Firmicutes_A
IF_130__k141_138089,#8ECFC9,Firmicutes_A
IF_136__k141_15933,#8ECFC9,Firmicutes_A
IF_137__k141_20141,#8ECFC9,Firmicutes_A
IF_148__k141_91630,#8ECFC9,Firmicutes_A
IF_150__k141_52806,#8ECFC9,Firmicutes_A
IF_151__k141_20394,#8ECFC9,Firmicutes_A
IF_151__k141_67430,#8ECFC9,Firmicutes_A
IF_151__k141_46840,#8ECFC9,Firmicutes_A
IF_151__k141_66722,#8ECFC9,Firmicutes_A
IF_151__k141_22009,#8ECFC9,Firmicutes_A
IF_151__k141_40005,#8ECFC9,Firmicutes_A
IF_154rewa__k141_26760,#8ECFC9,Firmicutes_A
IF_154rewa__k141_105,#8ECFC9,Firmicutes_A
IF_161__k141_38417,#8ECFC9,Firmicutes_A
IF_162__k141_88222,#8ECFC9,Firmicutes_A
IF_162__k141_70856,#8ECFC9,Firmicutes_A
IF_164re__k141_190321,#8ECFC9,Firmicutes_A
IF_165__k141_87436,#8ECFC9,Firmicutes_A
IF_166__k141_153628,#8ECFC9,Firmicutes_A
IF_167__k141_210559,#8ECFC9,Firmicutes_A
IF_167__k141_152029,#8ECFC9,Firmicutes_A
IF_167__k141_180935,#8ECFC9,Firmicutes_A
IF_167__k141_36882,#8ECFC9,Firmicutes_A
IF_167__k141_189651,#8ECFC9,Firmicutes_A
IF_173__k141_56315,#8ECFC9,Firmicutes_A
IF_173__k141_92753,#8ECFC9,Firmicutes_A
IF_177__k141_15889,#8ECFC9,Firmicutes_A
IF_178__k141_148400,#8ECFC9,Firmicutes_A
IF_183__k141_82405,#8ECFC9,Firmicutes_A
IF_183__k141_47871,#8ECFC9,Firmicutes_A
IF_183__k141_14878,#8ECFC9,Firmicutes_A
IF_184__k141_55288,#8ECFC9,Firmicutes_A
IF_187__k141_26804,#8ECFC9,Firmicutes_A
IF_187__k141_22989,#8ECFC9,Firmicutes_A
IF_188__k141_13835,#8ECFC9,Firmicutes_A
IF_188__k141_89031,#8ECFC9,Firmicutes_A
IF_188__k141_84825,#8ECFC9,Firmicutes_A
KWS_10452__k141_35454,#8ECFC9,Firmicutes_A
KWS_10452__k141_68844,#8ECFC9,Firmicutes_A
KWS_10463__k141_75724,#8ECFC9,Firmicutes_A
KWS_10468__k141_32454,#8ECFC9,Firmicutes_A
KWS_10469__k141_11880,#8ECFC9,Firmicutes_A
KWS_10476__k141_15708,#8ECFC9,Firmicutes_A
KWS_10480__k141_15149,#8ECFC9,Firmicutes_A
KWS_10549__k141_100742,#8ECFC9,Firmicutes_A
KWS_10551__k141_23459,#8ECFC9,Firmicutes_A
KWS_10556__k141_26829,#8ECFC9,Firmicutes_A
KWS_10558__k141_15453,#8ECFC9,Firmicutes_A
KWS_10558__k141_60505,#8ECFC9,Firmicutes_A
KWS_10563__k141_17725,#8ECFC9,Firmicutes_A
KWS_10563__k141_81471,#8ECFC9,Firmicutes_A
KWS_10563__k141_168230,#8ECFC9,Firmicutes_A
KWS_10632__k141_98110,#8ECFC9,Firmicutes_A
KWS_10633__k141_99699,#8ECFC9,Firmicutes_A
KWS_10636__k141_103234,#8ECFC9,Firmicutes_A
KWS_10636__k141_44144,#8ECFC9,Firmicutes_A
KWS_10636__k141_69016,#8ECFC9,Firmicutes_A
KWS_10636__k141_63150,#8ECFC9,Firmicutes_A
KWS_10638__k141_100862,#8ECFC9,Firmicutes_A
KWS_10641__k141_9955,#8ECFC9,Firmicutes_A
KWS_10648__k141_91061,#8ECFC9,Firmicutes_A
KWS_10650__k141_48373,#8ECFC9,Firmicutes_A
KWS_10656__k141_127110,#8ECFC9,Firmicutes_A
KWS_10659__k141_66082,#8ECFC9,Firmicutes_A
KWS_10893__k141_78521,#8ECFC9,Firmicutes_A
KWS_10895__k141_9329,#8ECFC9,Firmicutes_A
KWS_10897__k141_127702,#8ECFC9,Firmicutes_A
KWS_10897__k141_46769,#8ECFC9,Firmicutes_A
KWS_10903__k141_120570,#8ECFC9,Firmicutes_A
KWS_10904__k141_75276,#8ECFC9,Firmicutes_A
KWS_10906__k141_109519,#8ECFC9,Firmicutes_A
KWS_10910__k141_83584,#8ECFC9,Firmicutes_A
KWS_10910__k141_77197,#8ECFC9,Firmicutes_A
KWS_10911__k141_92821,#8ECFC9,Firmicutes_A
KWS_10911__k141_144810,#8ECFC9,Firmicutes_A
KWS_10912__k141_88678,#8ECFC9,Firmicutes_A
KWS_10987__k141_11352,#8ECFC9,Firmicutes_A
KWS_10987__k141_49049,#8ECFC9,Firmicutes_A
KWS_10989__k141_32119,#8ECFC9,Firmicutes_A
KWS_10991__k141_13911,#8ECFC9,Firmicutes_A
KWS_10992re__k141_92449,#8ECFC9,Firmicutes_A
KWS_10992re__k141_100631,#8ECFC9,Firmicutes_A
KWS_10993__k141_137164,#8ECFC9,Firmicutes_A
KWS_10996__k141_82617,#8ECFC9,Firmicutes_A
KWS_11000__k141_98444,#8ECFC9,Firmicutes_A
KWS_11000__k141_115083,#8ECFC9,Firmicutes_A
KWS_11002__k141_19661,#8ECFC9,Firmicutes_A
KWS_11002__k141_92328,#8ECFC9,Firmicutes_A
KeioHC_101__k141_37344,#8ECFC9,Firmicutes_A
KeioHC_103__k141_51722,#8ECFC9,Firmicutes_A
KeioHC_106__k141_26118,#8ECFC9,Firmicutes_A
KeioHC_109__k141_49262,#8ECFC9,Firmicutes_A
KeioHC_109__k141_7066,#8ECFC9,Firmicutes_A
KeioHC_109__k141_19856,#8ECFC9,Firmicutes_A
KeioHC_109__k141_22493,#8ECFC9,Firmicutes_A
KeioHC_109__k141_22168,#8ECFC9,Firmicutes_A
KeioHC_112__k141_88306,#8ECFC9,Firmicutes_A
KeioHC_115__k141_35096,#8ECFC9,Firmicutes_A
KeioHC_116__k141_31059,#8ECFC9,Firmicutes_A
KeioHC_11__k141_106804,#8ECFC9,Firmicutes_A
KeioHC_120__k141_68564,#8ECFC9,Firmicutes_A
KeioHC_126__k141_7566,#8ECFC9,Firmicutes_A
KeioHC_17__k141_4676,#8ECFC9,Firmicutes_A
KeioHC_2__k141_56974,#8ECFC9,Firmicutes_A
KeioHC_2__k141_33096,#8ECFC9,Firmicutes_A
KeioHC_7__k141_130120,#8ECFC9,Firmicutes_A
KeioHC_9__k141_24361,#8ECFC9,Firmicutes_A
KeioHC_I2__k141_126661,#8ECFC9,Firmicutes_A
S_6G12__k141_62757,#8ECFC9,Firmicutes_A
S_6G14__k141_30601,#8ECFC9,Firmicutes_A
S_6G4__k141_54697,#8ECFC9,Firmicutes_A
S_6G6__k141_4459,#8ECFC9,Firmicutes_A
S_6G6__k141_148520,#8ECFC9,Firmicutes_A
S_6G6__k141_157021,#8ECFC9,Firmicutes_A
S_6G6__k141_134700,#8ECFC9,Firmicutes_A
S_6G6__k141_76015,#8ECFC9,Firmicutes_A
S_6G8__k141_73075,#8ECFC9,Firmicutes_A
S_7G10__k141_108677,#8ECFC9,Firmicutes_A
S_7G10__k141_10479,#8ECFC9,Firmicutes_A
S_7G15__k141_6528,#8ECFC9,Firmicutes_A
S_7G17__k141_43798,#8ECFC9,Firmicutes_A
S_7G20__k141_5885,#8ECFC9,Firmicutes_A
S_7G20__k141_75811,#8ECFC9,Firmicutes_A
S_7G20__k141_60857,#8ECFC9,Firmicutes_A
S_7G21__k141_34922,#8ECFC9,Firmicutes_A
S_7G26__k141_253,#8ECFC9,Firmicutes_A
S_7G26__k141_165861,#8ECFC9,Firmicutes_A
S_7G26__k141_81662,#8ECFC9,Firmicutes_A
S_7G26__k141_134398,#8ECFC9,Firmicutes_A
S_7G26__k141_141023,#8ECFC9,Firmicutes_A
S_7G29__k141_204923,#8ECFC9,Firmicutes_A
S_7G29__k141_31287,#8ECFC9,Firmicutes_A
S_7G31__k141_35029,#8ECFC9,Firmicutes_A
S_7G31__k141_78843,#8ECFC9,Firmicutes_A
S_7G31__k141_106666,#8ECFC9,Firmicutes_A
S_7G31__k141_32639,#8ECFC9,Firmicutes_A
S_7G31__k141_87540,#8ECFC9,Firmicutes_A
S_7G3__k141_156022,#8ECFC9,Firmicutes_A
S_7G41__k141_45547,#8ECFC9,Firmicutes_A
S_7G43__k141_30401,#8ECFC9,Firmicutes_A
S_7G44__k141_104825,#8ECFC9,Firmicutes_A
S_7G45__k141_11645,#8ECFC9,Firmicutes_A
S_7G50__k141_96857,#8ECFC9,Firmicutes_A
S_7G51__k141_111819,#8ECFC9,Firmicutes_A
S_7G51__k141_95662,#8ECFC9,Firmicutes_A
S_7G51__k141_107184,#8ECFC9,Firmicutes_A
S_7G51__k141_95731,#8ECFC9,Firmicutes_A
S_7G5__k141_70303,#8ECFC9,Firmicutes_A
S_7G7__k141_52984,#8ECFC9,Firmicutes_A
S_7G7__k141_62497,#8ECFC9,Firmicutes_A
S_7G32__107,#ffb900,Firmicutes_B
IF_165__157,#ffb900,Firmicutes_B
KWS_10648__747,#ffb900,Firmicutes_B
IF_083__518,#ffb900,Firmicutes_B
KWS_10639__699,#ffb900,Firmicutes_B
IF_069__k141_623,#ffb900,Firmicutes_B
KWS_10904__k141_1616,#ffb900,Firmicutes_B
KWS_10906__k141_78363,#ffb900,Firmicutes_B
KeioHC_118__5425,#ffb900,Firmicutes_B
KWS_10655__44785,#ffb900,Firmicutes_B
IF_178__37810,#ffb900,Firmicutes_B
KeioHC_120__33712,#ffb900,Firmicutes_B
S_7G44__79721,#ffb900,Firmicutes_B
IF_022__k141_5397,#ffb900,Firmicutes_B
IF_022__k141_64085,#ffb900,Firmicutes_B
KWS_11001__3099,#BEB8DC,Firmicutes_C
S_7G38__3099,#BEB8DC,Firmicutes_C
KWS_10567__17,#BEB8DC,Firmicutes_C
S_7G5__988,#BEB8DC,Firmicutes_C
S_6G11__104,#BEB8DC,Firmicutes_C
S_7G28__104,#BEB8DC,Firmicutes_C
KWS_10784__6661,#BEB8DC,Firmicutes_C
KWS_10454__520,#BEB8DC,Firmicutes_C
KWS_10991__520,#BEB8DC,Firmicutes_C
KeioHC_6__125,#BEB8DC,Firmicutes_C
IF_051__154,#BEB8DC,Firmicutes_C
S_6G1__734,#BEB8DC,Firmicutes_C
IF_074__57,#BEB8DC,Firmicutes_C
IF_042__585,#BEB8DC,Firmicutes_C
IF_041__197,#BEB8DC,Firmicutes_C
IF_175re__56,#BEB8DC,Firmicutes_C
IF_073wa__56,#BEB8DC,Firmicutes_C
IF_081__14,#BEB8DC,Firmicutes_C
IF_137__542,#BEB8DC,Firmicutes_C
S_7G42__263,#BEB8DC,Firmicutes_C
KeioHC_109__237,#BEB8DC,Firmicutes_C
