ID,Color,Family
KWS_10551__10293,#2ca02c,Myoviridae
IF_038__209720,#2ca02c,Myoviridae
IF_117__8052,#2ca02c,Myoviridae
IF_064__80864,#2ca02c,Myoviridae
KWS_10452__117474,#2ca02c,Myoviridae
KeioHC_104__224605,#2ca02c,Myoviridae
KWS_11007__47856,#2ca02c,Myoviridae
KWS_10468__74577,#2ca02c,Myoviridae
IF_169__246562,#2ca02c,Myoviridae
IF_012__127792,#2ca02c,Myoviridae
KWS_10639__9077,#2ca02c,Myoviridae
KWS_10565__215838,#2ca02c,Myoviridae
IF_042-2__47543,#2ca02c,Myoviridae
KWS_10567__29408,#2ca02c,Myoviridae
IF_001__k141_38556,#2ca02c,Myoviridae
IF_003__k141_55183,#2ca02c,Myoviridae
IF_004__k141_98495,#2ca02c,Myoviridae
IF_007__k141_94088,#2ca02c,Myoviridae
IF_009__k141_9432,#2ca02c,Myoviridae
IF_016__k141_113882,#2ca02c,Myoviridae
IF_025__k141_71025,#2ca02c,Myoviridae
IF_030-2__k141_84891,#2ca02c,Myoviridae
IF_030-2__k141_76681,#2ca02c,Myoviridae
IF_030-2__k141_32924,#2ca02c,Myoviridae
IF_030__k141_119918,#2ca02c,Myoviridae
IF_042-2__k141_125187,#2ca02c,Myoviridae
IF_045__k141_42649,#2ca02c,Myoviridae
IF_046-2__k141_122340,#2ca02c,Myoviridae
IF_048__k141_38019,#2ca02c,Myoviridae
IF_050__k141_44685,#2ca02c,Myoviridae
IF_050__k141_1252,#2ca02c,Myoviridae
IF_051__k141_43750,#2ca02c,Myoviridae
IF_065-2__k141_101873,#2ca02c,Myoviridae
IF_067__k141_100082,#2ca02c,Myoviridae
IF_068-2__k141_90413,#2ca02c,Myoviridae
IF_071-2__k141_30602,#2ca02c,Myoviridae
IF_073-2wa__k141_143244,#2ca02c,Myoviridae
IF_073-2wa__k141_95929,#2ca02c,Myoviridae
IF_074__k141_32888,#2ca02c,Myoviridae
IF_074__k141_32807,#2ca02c,Myoviridae
IF_076__k141_75305,#2ca02c,Myoviridae
IF_086__k141_22175,#2ca02c,Myoviridae
IF_086__k141_13264,#2ca02c,Myoviridae
IF_086__k141_107668,#2ca02c,Myoviridae
IF_087-2__k141_40255,#2ca02c,Myoviridae
IF_087-2__k141_114050,#2ca02c,Myoviridae
IF_088-2__k141_48900,#2ca02c,Myoviridae
IF_092-2__k141_2667,#2ca02c,Myoviridae
IF_092__k141_432,#2ca02c,Myoviridae
IF_099__k141_121522,#2ca02c,Myoviridae
IF_100-2__k141_67516,#2ca02c,Myoviridae
IF_101__k141_41392,#2ca02c,Myoviridae
IF_103__k141_718,#2ca02c,Myoviridae
IF_103__k141_6403,#2ca02c,Myoviridae
IF_103__k141_31516,#2ca02c,Myoviridae
IF_107__k141_90863,#2ca02c,Myoviridae
IF_107__k141_14439,#2ca02c,Myoviridae
IF_116__k141_37708,#2ca02c,Myoviridae
IF_118__k141_103253,#2ca02c,Myoviridae
IF_118__k141_1189,#2ca02c,Myoviridae
IF_121wa__k141_127727,#2ca02c,Myoviridae
IF_121wa__k141_156286,#2ca02c,Myoviridae
IF_122__k141_32586,#2ca02c,Myoviridae
IF_123__k141_51949,#2ca02c,Myoviridae
IF_123__k141_5109,#2ca02c,Myoviridae
IF_124__k141_59164,#2ca02c,Myoviridae
IF_124__k141_54937,#2ca02c,Myoviridae
IF_125__k141_10357,#2ca02c,Myoviridae
IF_125__k141_18312,#2ca02c,Myoviridae
IF_128__k141_151301,#2ca02c,Myoviridae
IF_128__k141_93525,#2ca02c,Myoviridae
IF_130__k141_101452,#2ca02c,Myoviridae
IF_130__k141_37702,#2ca02c,Myoviridae
IF_130__k141_96033,#2ca02c,Myoviridae
IF_148__k141_14737,#2ca02c,Myoviridae
IF_150__k141_28236,#2ca02c,Myoviridae
IF_151__k141_40091,#2ca02c,Myoviridae
IF_155__k141_28857,#2ca02c,Myoviridae
IF_158__k141_60885,#1f77b4,Siphoviridae
IF_158__k141_71914,#1f77b4,Siphoviridae
IF_162__k141_53385,#1f77b4,Siphoviridae
IF_166__k141_70305,#1f77b4,Siphoviridae
IF_167__k141_210531,#1f77b4,Siphoviridae
IF_167__k141_9455,#1f77b4,Siphoviridae
IF_169__k141_50389,#1f77b4,Siphoviridae
IF_169__k141_16486,#1f77b4,Siphoviridae
IF_171__k141_45579,#1f77b4,Siphoviridae
IF_171__k141_89601,#1f77b4,Siphoviridae
IF_173__k141_3088,#1f77b4,Siphoviridae
IF_176__k141_61054,#1f77b4,Siphoviridae
IF_177__k141_84487,#1f77b4,Siphoviridae
IF_177__k141_127779,#1f77b4,Siphoviridae
IF_182__k141_62146,#1f77b4,Siphoviridae
IF_183__k141_13711,#1f77b4,Siphoviridae
IF_185__k141_63740,#1f77b4,Siphoviridae
IF_185__k141_60765,#1f77b4,Siphoviridae
IF_185__k141_61522,#1f77b4,Siphoviridae
IF_188__k141_13102,#1f77b4,Siphoviridae
KWS_10452__k141_86254,#1f77b4,Siphoviridae
KWS_10452__k141_27088,#1f77b4,Siphoviridae
KWS_10454__k141_111712,#1f77b4,Siphoviridae
KWS_10461__k141_133829,#1f77b4,Siphoviridae
KWS_10461__k141_13602,#1f77b4,Siphoviridae
KWS_10463__k141_112828,#1f77b4,Siphoviridae
KWS_10477__k141_30938,#1f77b4,Siphoviridae
KWS_10477__k141_109758,#1f77b4,Siphoviridae
KWS_10543__k141_21092,#1f77b4,Siphoviridae
KWS_10543__k141_15293,#1f77b4,Siphoviridae
KWS_10545__k141_56749,#1f77b4,Siphoviridae
KWS_10545__k141_37929,#1f77b4,Siphoviridae
KWS_10548__k141_62955,#1f77b4,Siphoviridae
KWS_10552__k141_15681,#1f77b4,Siphoviridae
KWS_10565__k141_60807,#1f77b4,Siphoviridae
KWS_10631__k141_138048,#1f77b4,Siphoviridae
KWS_10633__k141_111514,#1f77b4,Siphoviridae
KWS_10636__k141_70176,#1f77b4,Siphoviridae
KWS_10639__k141_136272,#1f77b4,Siphoviridae
KWS_10643__k141_29910,#1f77b4,Siphoviridae
KWS_10646__k141_8831,#1f77b4,Siphoviridae
KWS_10648__k141_99748,#1f77b4,Siphoviridae
KWS_10648__k141_4735,#1f77b4,Siphoviridae
KWS_10648__k141_169126,#1f77b4,Siphoviridae
KWS_10650__k141_63405,#1f77b4,Siphoviridae
KWS_10656__k141_69873,#1f77b4,Siphoviridae
KWS_10661__k141_111332,#1f77b4,Siphoviridae
KWS_10661__k141_40812,#1f77b4,Siphoviridae
KWS_10784__k141_53596,#1f77b4,Siphoviridae
KWS_10784__k141_73427,#1f77b4,Siphoviridae
KWS_10893__k141_113051,#1f77b4,Siphoviridae
KWS_10900__k141_24166,#1f77b4,Siphoviridae
KWS_10903__k141_103824,#1f77b4,Siphoviridae
KWS_10904__k141_25503,#1f77b4,Siphoviridae
KWS_10911__k141_64708,#1f77b4,Siphoviridae
KWS_10920__k141_63230,#1f77b4,Siphoviridae
KWS_10984__k141_88522,#1f77b4,Siphoviridae
KWS_10985__k141_49726,#1f77b4,Siphoviridae
KWS_10989__k141_14414,#1f77b4,Siphoviridae
KWS_10991__k141_12099,#1f77b4,Siphoviridae
KWS_10993__k141_37587,#1f77b4,Siphoviridae
KWS_10996__k141_118469,#1f77b4,Siphoviridae
KWS_10997__k141_187147,#1f77b4,Siphoviridae
KWS_11002__k141_85713,#1f77b4,Siphoviridae
KWS_11005__k141_83760,#1f77b4,Siphoviridae
KeioHC_106__k141_98938,#1f77b4,Siphoviridae
KeioHC_106__k141_44150,#1f77b4,Siphoviridae
KeioHC_106__k141_17579,#1f77b4,Siphoviridae
KeioHC_106__k141_73543,#1f77b4,Siphoviridae
KeioHC_113__k141_83246,#1f77b4,Siphoviridae
KeioHC_115__k141_25598,#1f77b4,Siphoviridae
KeioHC_120__k141_37281,#1f77b4,Siphoviridae
KeioHC_121__k141_12077,#1f77b4,Siphoviridae
KeioHC_124__k141_1120,#1f77b4,Siphoviridae
KeioHC_126__k141_53268,#1f77b4,Siphoviridae
KeioHC_5__k141_155506,#1f77b4,Siphoviridae
S_6G10__k141_8427,#1f77b4,Siphoviridae
S_6G11__k141_16374,#1f77b4,Siphoviridae
S_6G12__k141_56574,#1f77b4,Siphoviridae
S_6G12__k141_114315,#1f77b4,Siphoviridae
S_6G12__k141_15519,#1f77b4,Siphoviridae
S_6G13__k141_41838,#1f77b4,Siphoviridae
S_6G14__k141_135879,#1f77b4,Siphoviridae
S_6G15__k141_111809,#1f77b4,Siphoviridae
S_6G15__k141_104893,#1f77b4,Siphoviridae
S_6G16__k141_65574,#1f77b4,Siphoviridae
S_6G2__k141_83259,#1f77b4,Siphoviridae
S_6G2__k141_54310,#1f77b4,Siphoviridae
S_6G2__k141_10270,#1f77b4,Siphoviridae
S_6G2__k141_52497,#1f77b4,Siphoviridae
S_6G3__k141_73584,#1f77b4,Siphoviridae
S_6G4__k141_27366,#1f77b4,Siphoviridae
S_6G4__k141_74282,#1f77b4,Siphoviridae
S_6G6__k141_131963,#1f77b4,Siphoviridae
S_7G10__k141_22119,#1f77b4,Siphoviridae
S_7G16__k141_124203,#1f77b4,Siphoviridae
S_7G17__k141_3321,#1f77b4,Siphoviridae
S_7G18__k141_41778,#1f77b4,Siphoviridae
S_7G21__k141_87577,#1f77b4,Siphoviridae
S_7G24__k141_57895,#1f77b4,Siphoviridae
S_7G24__k141_62456,#1f77b4,Siphoviridae
S_7G25__k141_55606,#1f77b4,Siphoviridae
S_7G25__k141_40160,#1f77b4,Siphoviridae
S_7G26__k141_64400,#1f77b4,Siphoviridae
S_7G26__k141_22879,#1f77b4,Siphoviridae
S_7G26__k141_136394,#1f77b4,Siphoviridae
S_7G26__k141_166050,#1f77b4,Siphoviridae
S_7G27__k141_107283,#1f77b4,Siphoviridae
S_7G27__k141_32436,#1f77b4,Siphoviridae
S_7G27__k141_44335,#1f77b4,Siphoviridae
S_7G27__k141_62485,#1f77b4,Siphoviridae
S_7G27__k141_137544,#1f77b4,Siphoviridae
S_7G32__k141_57369,#1f77b4,Siphoviridae
S_7G32__k141_165343,#1f77b4,Siphoviridae
S_7G33__k141_32997,#1f77b4,Siphoviridae
S_7G34__k141_57358,#1f77b4,Siphoviridae
S_7G38__k141_23297,#1f77b4,Siphoviridae
S_7G3__k141_87999,#1f77b4,Siphoviridae
S_7G43__k141_10204,#1f77b4,Siphoviridae
S_7G43__k141_150915,#1f77b4,Siphoviridae
S_7G43__k141_81348,#1f77b4,Siphoviridae
S_7G44__k141_103361,#1f77b4,Siphoviridae
S_7G44__k141_20288,#1f77b4,Siphoviridae
S_7G45__k141_159231,#1f77b4,Siphoviridae
S_7G45__k141_124474,#1f77b4,Siphoviridae
S_7G45__k141_116463,#1f77b4,Siphoviridae
S_7G45__k141_18167,#1f77b4,Siphoviridae
S_7G46__k141_112280,#1f77b4,Siphoviridae
S_7G49__k141_67481,#1f77b4,Siphoviridae
S_7G50__k141_119923,#1f77b4,Siphoviridae
S_7G51__k141_16085,#1f77b4,Siphoviridae
S_7G51__k141_109536,#1f77b4,Siphoviridae
S_7G6__k141_17064,#1f77b4,Siphoviridae
S_7G7__k141_70311,#1f77b4,Siphoviridae
S_7G7__k141_10676,#1f77b4,Siphoviridae
S_7G7__k141_11971,#1f77b4,Siphoviridae
S_7G8__k141_91970,#1f77b4,Siphoviridae
S_7G8__k141_12407,#1f77b4,Siphoviridae
S_7G8__k141_53725,#1f77b4,Siphoviridae
S_7G8__k141_10671,#1f77b4,Siphoviridae
IF_184__189426,#1f77b4,Siphoviridae
IF_130__47763,#1f77b4,Siphoviridae
S_7G44__112039,#1f77b4,Siphoviridae
S_7G46__15474,#1f77b4,Siphoviridae
KeioHC_I2__90832,#1f77b4,Siphoviridae
IF_160__177420,#1f77b4,Siphoviridae
IF_159__26584,#1f77b4,Siphoviridae
KWS_10661__88314,#1f77b4,Siphoviridae
KWS_10467__130451,#1f77b4,Siphoviridae
KWS_11009__17005,#1f77b4,Siphoviridae
KWS_10636__80623,#1f77b4,Siphoviridae
IF_107__49114,#1f77b4,Siphoviridae
S_6G4__47763,#1f77b4,Siphoviridae
IF_176__213019,#1f77b4,Siphoviridae
S_7G47__40327,#1f77b4,Siphoviridae
IF_132__165943,#1f77b4,Siphoviridae
KeioHC_106__200672,#1f77b4,Siphoviridae
IF_012__80267,#1f77b4,Siphoviridae
IF_114__25813,#1f77b4,Siphoviridae
IF_137__9409,#1f77b4,Siphoviridae
S_7G10__16727,#1f77b4,Siphoviridae
KWS_10900__135854,#1f77b4,Siphoviridae
KeioHC_4__185943,#1f77b4,Siphoviridae
IF_063__156462,#1f77b4,Siphoviridae
IF_032-2__229848,#1f77b4,Siphoviridae
IF_101-2__66568,#1f77b4,Siphoviridae
KWS_10984__80267,#1f77b4,Siphoviridae
KWS_10560__33078,#1f77b4,Siphoviridae
IF_187__116316,#1f77b4,Siphoviridae
IF_101-2__4919,#1f77b4,Siphoviridae
IF_011__12314,#1f77b4,Siphoviridae
IF_029__115809,#1f77b4,Siphoviridae
IF_107__8912,#1f77b4,Siphoviridae
KWS_10655__16727,#1f77b4,Siphoviridae
IF_052__26937,#1f77b4,Siphoviridae
IF_082__17906,#1f77b4,Siphoviridae
KWS_10994__72625,#1f77b4,Siphoviridae
IF_007__82076,#1f77b4,Siphoviridae
IF_114__245421,#1f77b4,Siphoviridae
IF_087-2__18487,#1f77b4,Siphoviridae
KeioHC_123__16727,#1f77b4,Siphoviridae
IF_114__7990,#1f77b4,Siphoviridae
KWS_10468__154091,#1f77b4,Siphoviridae
IF_176__132930,#1f77b4,Siphoviridae
KWS_10638__152776,#1f77b4,Siphoviridae
IF_087__17539,#1f77b4,Siphoviridae
S_6G6__15180,#1f77b4,Siphoviridae
S_7G34__18761,#1f77b4,Siphoviridae
IF_017__74551,#1f77b4,Siphoviridae
S_6G14__229322,#1f77b4,Siphoviridae
S_6G8__26407,#1f77b4,Siphoviridae
IF_068__169931,#1f77b4,Siphoviridae
IF_055-2__77723,#1f77b4,Siphoviridae
KWS_10986__88607,#1f77b4,Siphoviridae
IF_171__27764,#1f77b4,Siphoviridae
KWS_10996__280877,#1f77b4,Siphoviridae
KWS_10563__32933,#1f77b4,Siphoviridae
IF_183__k141_28592,#1f77b4,Siphoviridae
KWS_10641__k141_115415,#1f77b4,Siphoviridae
S_7G14__k141_25273,#1f77b4,Siphoviridae
S_7G20__k141_75174,#1f77b4,Siphoviridae
IF_050-2__134631,#1f77b4,Siphoviridae
S_7G45__73825,#1f77b4,Siphoviridae
KWS_10476__206749,#1f77b4,Siphoviridae
KeioHC_117__10051,#1f77b4,Siphoviridae
KWS_10896__17997,#1f77b4,Siphoviridae
S_6G5__125739,#1f77b4,Siphoviridae
S_6G14__243470,#1f77b4,Siphoviridae
IF_041__14138,#1f77b4,Siphoviridae
IF_082__17579,#1f77b4,Siphoviridae
IF_079__104283,#1f77b4,Siphoviridae
IF_019__18163,#1f77b4,Siphoviridae
IF_187__126965,#1f77b4,Siphoviridae
IF_092-2__63067,#1f77b4,Siphoviridae
S_7G21__73177,#1f77b4,Siphoviridae
KWS_10466__127775,#1f77b4,Siphoviridae
KeioHC_126__18163,#1f77b4,Siphoviridae
IF_085__95741,#1f77b4,Siphoviridae
KeioHC_5__243508,#1f77b4,Siphoviridae
S_7G15__178214,#1f77b4,Siphoviridae
S_6G7__23446,#1f77b4,Siphoviridae
S_7G34__21398,#1f77b4,Siphoviridae
KWS_10558__129054,#1f77b4,Siphoviridae
IF_011__202164,#1f77b4,Siphoviridae
KeioHC_10__85049,#1f77b4,Siphoviridae
S_7G18__75251,#1f77b4,Siphoviridae
S_7G24__113534,#1f77b4,Siphoviridae
KeioHC_114__40313,#1f77b4,Siphoviridae
S_7G4__1427,#1f77b4,Siphoviridae
IF_065__3600,#1f77b4,Siphoviridae
S_6G3__2978,#1f77b4,Siphoviridae
KWS_10549__139974,#1f77b4,Siphoviridae
KWS_10644__49880,#1f77b4,Siphoviridae
KeioHC_3__14138,#1f77b4,Siphoviridae
IF_002-2re__42246,#1f77b4,Siphoviridae
KWS_10547__18163,#1f77b4,Siphoviridae
IF_064__23489,#1f77b4,Siphoviridae
KWS_10993__12238,#1f77b4,Siphoviridae
IF_079__13241,#1f77b4,Siphoviridae
IF_115__2661,#1f77b4,Siphoviridae
KWS_10558__13727,#1f77b4,Siphoviridae
IF_069__264563,#1f77b4,Siphoviridae
S_6G7__57087,#1f77b4,Siphoviridae
IF_178__210252,#1f77b4,Siphoviridae
KWS_10477__86087,#1f77b4,Siphoviridae
KWS_10991__20934,#1f77b4,Siphoviridae
KWS_10563__10051,#1f77b4,Siphoviridae
KWS_10636__8258,#1f77b4,Siphoviridae
KWS_10655__7139,#1f77b4,Siphoviridae
IF_128__164550,#1f77b4,Siphoviridae
KWS_10784__181200,#1f77b4,Siphoviridae
IF_028__56698,#1f77b4,Siphoviridae
KWS_10452__2661,#1f77b4,Siphoviridae
KWS_10638__18163,#1f77b4,Siphoviridae
IF_068__36870,#1f77b4,Siphoviridae
S_7G20__209615,#1f77b4,Siphoviridae
S_7G26__17997,#1f77b4,Siphoviridae
S_7G51__9801,#1f77b4,Siphoviridae
KWS_10920__18163,#1f77b4,Siphoviridae
IF_162__1095,#1f77b4,Siphoviridae
IF_166__5696,#1f77b4,Siphoviridae
IF_169__20578,#1f77b4,Siphoviridae
KeioHC_106__35825,#1f77b4,Siphoviridae
IF_183__21688,#1f77b4,Siphoviridae
KWS_10567__52272,#1f77b4,Siphoviridae
IF_131__2765,#1f77b4,Siphoviridae
KeioHC_15__113986,#1f77b4,Siphoviridae
KeioHC_121__25550,#1f77b4,Siphoviridae
KWS_10644__17671,#1f77b4,Siphoviridae
KWS_10983__85588,#1f77b4,Siphoviridae
KeioHC_9__134679,#1f77b4,Siphoviridae
KWS_10638__46427,#1f77b4,Siphoviridae
S_7G3__304,#1f77b4,Siphoviridae
KWS_10467__5553,#1f77b4,Siphoviridae
KWS_10543__117270,#1f77b4,Siphoviridae
KWS_10469__14645,#1f77b4,Siphoviridae
S_6G6__35392,#1f77b4,Siphoviridae
IF_009__116792,#1f77b4,Siphoviridae
KWS_10656__168343,#1f77b4,Siphoviridae
IF_130__2746,#1f77b4,Siphoviridae
S_7G6__90919,#1f77b4,Siphoviridae
IF_029__39483,#1f77b4,Siphoviridae
KWS_10989__213127,#1f77b4,Siphoviridae
KWS_10655__304,#1f77b4,Siphoviridae
IF_132__278980,#1f77b4,Siphoviridae
KWS_10468__67163,#1f77b4,Siphoviridae
KWS_10478__133878,#1f77b4,Siphoviridae
KWS_10903__18163,#1f77b4,Siphoviridae
IF_091__80025,#1f77b4,Siphoviridae
IF_046__12220,#1f77b4,Siphoviridae
KWS_10919__53491,#1f77b4,Siphoviridae
S_7G47__85725,#1f77b4,Siphoviridae
KWS_10559__124768,#1f77b4,Siphoviridae
IF_038__16995,#1f77b4,Siphoviridae
IF_130__99728,#1f77b4,Siphoviridae
KWS_10481__38905,#1f77b4,Siphoviridae
S_7G15__13241,#1f77b4,Siphoviridae
S_7G16__122308,#1f77b4,Siphoviridae
KWS_10993__19077,#1f77b4,Siphoviridae
KeioHC_110__20584,#1f77b4,Siphoviridae
S_7G17__29486,#1f77b4,Siphoviridae
S_6G12__2978,#1f77b4,Siphoviridae
KeioHC_102__95741,#1f77b4,Siphoviridae
KWS_10477__3600,#1f77b4,Siphoviridae
S_6G2__167050,#1f77b4,Siphoviridae
S_7G42__204402,#1f77b4,Siphoviridae
KWS_10648__33397,#1f77b4,Siphoviridae
KWS_10997__90507,#1f77b4,Siphoviridae
KWS_10478__43433,#1f77b4,Siphoviridae
KWS_10637__14814,#1f77b4,Siphoviridae
KWS_10638__16689,#1f77b4,Siphoviridae
IF_074__63713,#1f77b4,Siphoviridae
S_7G28__18163,#1f77b4,Siphoviridae
KWS_10638__79587,#1f77b4,Siphoviridae
IF_023__304,#1f77b4,Siphoviridae
S_7G21__304,#1f77b4,Siphoviridae
KWS_10567__3721,#1f77b4,Siphoviridae
KWS_10911__44852,#1f77b4,Siphoviridae
KWS_10917__272526,#1f77b4,Siphoviridae
IF_117__16887,#1f77b4,Siphoviridae
KWS_10912__20489,#1f77b4,Siphoviridae
KWS_10551__126965,#1f77b4,Siphoviridae
S_7G39__201270,#1f77b4,Siphoviridae
KWS_10633__181850,#1f77b4,Siphoviridae
IF_175re__30564,#1f77b4,Siphoviridae
S_7G31__64772,#1f77b4,Siphoviridae
KeioHC_5__1147,#1f77b4,Siphoviridae
KWS_10986__68554,#1f77b4,Siphoviridae
KWS_10452__154002,#1f77b4,Siphoviridae
S_7G4__203278,#1f77b4,Siphoviridae
IF_087-2__2661,#1f77b4,Siphoviridae
KWS_10655__1650,#1f77b4,Siphoviridae
S_7G5__222898,#1f77b4,Siphoviridae
KWS_10656__75596,#1f77b4,Siphoviridae
S_7G45__247302,#1f77b4,Siphoviridae
S_6G15__156592,#1f77b4,Siphoviridae
S_7G4__70527,#1f77b4,Siphoviridae
KeioHC_110__153650,#1f77b4,Siphoviridae
KWS_10661__14834,#1f77b4,Siphoviridae
S_6G11__75251,#1f77b4,Siphoviridae
S_7G6__4985,#1f77b4,Siphoviridae
IF_053__83829,#1f77b4,Siphoviridae
IF_063__12070,#1f77b4,Siphoviridae
KWS_10909__107934,#1f77b4,Siphoviridae
IF_116__29855,#1f77b4,Siphoviridae
IF_019__197,#1f77b4,Siphoviridae
S_7G3__10051,#1f77b4,Siphoviridae
KeioHC_124__65211,#1f77b4,Siphoviridae
IF_086__47238,#1f77b4,Siphoviridae
S_7G32__494,#1f77b4,Siphoviridae
S_6G6__69023,#1f77b4,Siphoviridae
IF_071__16639,#1f77b4,Siphoviridae
S_6G6__63067,#1f77b4,Siphoviridae
KeioHC_2__51057,#1f77b4,Siphoviridae
S_7G5__21762,#1f77b4,Siphoviridae
KWS_10992re__2865,#1f77b4,Siphoviridae
S_6G5__60534,#1f77b4,Siphoviridae
IF_088-2__125437,#1f77b4,Siphoviridae
S_7G46__44275,#1f77b4,Siphoviridae
IF_100__66804,#1f77b4,Siphoviridae
KWS_10986__19077,#1f77b4,Siphoviridae
S_7G34__58269,#1f77b4,Siphoviridae
KeioHC_K2__262700,#1f77b4,Siphoviridae
IF_104__30909,#1f77b4,Siphoviridae
KeioHC_109__104258,#1f77b4,Siphoviridae
IF_164re__126073,#1f77b4,Siphoviridae
KeioHC_10__21735,#1f77b4,Siphoviridae
S_6G7__101074,#1f77b4,Siphoviridae
KWS_10784__18163,#1f77b4,Siphoviridae
IF_061-2__47177,#1f77b4,Siphoviridae
S_7G17__33633,#1f77b4,Siphoviridae
KWS_10983__9242,#1f77b4,Siphoviridae
KeioHC_114__1821,#1f77b4,Siphoviridae
KeioHC_7__234193,#1f77b4,Siphoviridae
KWS_10656__53491,#1f77b4,Siphoviridae
KWS_10919__202560,#1f77b4,Siphoviridae
KeioHC_115__53210,#1f77b4,Siphoviridae
KWS_10478__49881,#1f77b4,Siphoviridae
KWS_10476__139475,#1f77b4,Siphoviridae
IF_126__67163,#1f77b4,Siphoviridae
S_7G20__179602,#1f77b4,Siphoviridae
IF_178__11059,#1f77b4,Siphoviridae
IF_068-2__13241,#1f77b4,Siphoviridae
IF_032__40451,#1f77b4,Siphoviridae
KWS_10454__145285,#1f77b4,Siphoviridae
KWS_10633__6697,#1f77b4,Siphoviridae
KWS_11002__98792,#1f77b4,Siphoviridae
IF_092__15752,#1f77b4,Siphoviridae
KWS_10656__17554,#1f77b4,Siphoviridae
S_7G44__28131,#1f77b4,Siphoviridae
KeioHC_10__155804,#1f77b4,Siphoviridae
KeioHC_13__224258,#1f77b4,Siphoviridae
IF_167__24697,#1f77b4,Siphoviridae
S_7G30__7051,#1f77b4,Siphoviridae
IF_022__140897,#1f77b4,Siphoviridae
S_6G15__49535,#1f77b4,Siphoviridae
S_7G26__18341,#1f77b4,Siphoviridae
KeioHC_2__171089,#1f77b4,Siphoviridae
IF_049__18349,#1f77b4,Siphoviridae
IF_178__47788,#1f77b4,Siphoviridae
IF_091__114153,#1f77b4,Siphoviridae
KWS_10636__258794,#1f77b4,Siphoviridae
KeioHC_13__13112,#1f77b4,Siphoviridae
KWS_10915__57637,#1f77b4,Siphoviridae
S_6G15__212468,#1f77b4,Siphoviridae
IF_099__154591,#1f77b4,Siphoviridae
KeioHC_2__220244,#1f77b4,Siphoviridae
KWS_10896__6395,#1f77b4,Siphoviridae
IF_077__292634,#1f77b4,Siphoviridae
KeioHC_102__88478,#1f77b4,Siphoviridae
IF_088-2__84945,#1f77b4,Siphoviridae
IF_009__236273,#1f77b4,Siphoviridae
S_6G7__45157,#1f77b4,Siphoviridae
KWS_10545__238221,#1f77b4,Siphoviridae
IF_060__28881,#1f77b4,Siphoviridae
IF_121wa__20136,#1f77b4,Siphoviridae
KWS_11003__14458,#1f77b4,Siphoviridae
IF_064__24534,#1f77b4,Siphoviridae
KWS_11003__149242,#1f77b4,Siphoviridae
S_7G10__53746,#1f77b4,Siphoviridae
S_7G16__342,#1f77b4,Siphoviridae
KeioHC_113__268141,#1f77b4,Siphoviridae
IF_004__12188,#1f77b4,Siphoviridae
KeioHC_K2__169156,#1f77b4,Siphoviridae
KeioHC_4__55362,#1f77b4,Siphoviridae
IF_048__76245,#1f77b4,Siphoviridae
S_6G1__45899,#1f77b4,Siphoviridae
IF_064__120845,#1f77b4,Siphoviridae
KeioHC_124__77198,#1f77b4,Siphoviridae
KWS_10476__64213,#1f77b4,Siphoviridae
IF_005__121874,#1f77b4,Siphoviridae
S_7G44__179222,#1f77b4,Siphoviridae
KWS_10896__156149,#1f77b4,Siphoviridae
IF_176__18956,#1f77b4,Siphoviridae
IF_068__12188,#1f77b4,Siphoviridae
KWS_10651__54552,#1f77b4,Siphoviridae
IF_055-2__39701,#1f77b4,Siphoviridae
KWS_11007__49707,#1f77b4,Siphoviridae
S_6G7__11434,#1f77b4,Siphoviridae
KWS_10538__17551,#1f77b4,Siphoviridae
IF_157__80625,#1f77b4,Siphoviridae
KWS_10480__111496,#1f77b4,Siphoviridae
S_6G14__7051,#1f77b4,Siphoviridae
S_7G3__202327,#1f77b4,Siphoviridae
KWS_10465__76550,#1f77b4,Siphoviridae
KWS_10661__31344,#1f77b4,Siphoviridae
S_7G18__18608,#1f77b4,Siphoviridae
IF_117__103964,#1f77b4,Siphoviridae
KWS_10477__131586,#1f77b4,Siphoviridae
S_7G39__182564,#1f77b4,Siphoviridae
KWS_11007__232854,#1f77b4,Siphoviridae
IF_082__19056,#1f77b4,Siphoviridae
IF_182__11672,#1f77b4,Siphoviridae
KeioHC_124__6905,#1f77b4,Siphoviridae
KeioHC_123__171544,#1f77b4,Siphoviridae
IF_169__60386,#1f77b4,Siphoviridae
KeioHC_10__27789,#1f77b4,Siphoviridae
KWS_10547__43706,#1f77b4,Siphoviridae
KWS_10661__6703,#1f77b4,Siphoviridae
IF_149__106617,#1f77b4,Siphoviridae
S_7G15__205757,#1f77b4,Siphoviridae
IF_028__26292,#1f77b4,Siphoviridae
IF_076__143490,#1f77b4,Siphoviridae
KWS_10895__101502,#1f77b4,Siphoviridae
S_7G3__26659,#1f77b4,Siphoviridae
S_7G19__149394,#1f77b4,Siphoviridae
IF_082__18661,#1f77b4,Siphoviridae
S_7G45__37420,#1f77b4,Siphoviridae
IF_030-2__148157,#1f77b4,Siphoviridae
IF_055__84945,#1f77b4,Siphoviridae
KWS_10466__36970,#1f77b4,Siphoviridae
IF_140__24484,#1f77b4,Siphoviridae
IF_050__55627,#1f77b4,Siphoviridae
IF_032-2__19056,#1f77b4,Siphoviridae
IF_068__19406,#1f77b4,Siphoviridae
KWS_10477__12366,#1f77b4,Siphoviridae
IF_103__184677,#1f77b4,Siphoviridae
